task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
69,hard,15,08:01:49,08:01:49,08:11:36,COMPLETED,30791.0,9774.7,0.78,587.32
94,hard,15,08:03:04,08:03:08,08:13:51,COMPLETED,28949.0,10717.5,4.62,647.59
67,hard,15,08:00:18,08:00:18,08:15:18,COMPLETED,33395.0,15003.4,0.11,900.29
22,hard,15,08:17:59,08:18:02,08:24:39,COMPLETED,37261.0,6625.3,3.17,400.40
123,hard,15,08:05:02,08:05:04,08:26:15,COMPLETED,29859.0,21185.6,2.46,1273.55
21,hard,15,08:16:01,08:16:01,08:27:00,COMPLETED,28651.0,10975.4,0.65,659.06
57,hard,15,08:04:56,08:04:58,08:27:25,COMPLETED,29789.0,22456.1,2.26,1349.59
140,hard,15,08:14:20,08:14:22,08:27:44,COMPLETED,32878.0,13370.2,2.51,804.59
93,hard,15,08:13:51,08:13:51,08:35:55,COMPLETED,35188.0,22059.1,0.59,1324.01
91,hard,15,08:05:59,08:05:59,08:38:29,COMPLETED,29417.0,32503.3,0.46,1950.56
83,hard,15,08:05:43,08:05:47,08:39:34,COMPLETED,33170.0,33783.3,4.21,2031.14
24,hard,15,08:24:33,08:24:39,08:42:52,COMPLETED,32587.0,18229.3,6.40,1099.90
99,hard,15,08:29:08,08:38:36,08:47:39,COMPLETED,27733.0,9059.5,568.12,1111.19
79,hard,15,08:12:58,08:13:02,08:48:56,COMPLETED,32221.0,35908.9,4.26,2158.63
55,hard,15,08:19:07,08:19:10,08:50:40,COMPLETED,40711.0,31491.4,3.89,1893.07
135,hard,15,08:26:07,08:26:21,08:51:06,COMPLETED,36415.0,24743.5,14.93,1499.22
26,hard,15,08:20:43,08:20:44,08:58:06,COMPLETED,35177.0,37358.0,1.88,2243.04
31,hard,15,08:25:43,08:25:43,09:00:47,COMPLETED,31341.0,35067.4,0.71,2104.33
116,hard,15,08:09:07,08:09:09,09:03:46,COMPLETED,36976.0,54622.5,2.05,3279.32
107,hard,15,08:21:37,08:21:41,09:05:33,COMPLETED,26624.0,43877.2,4.54,2636.98
63,hard,15,08:08:03,08:08:07,09:06:11,COMPLETED,30670.0,58069.7,4.81,3488.92
89,hard,15,08:22:54,08:22:56,09:06:11,COMPLETED,33380.0,43253.5,2.92,2597.92
54,hard,15,08:23:58,08:24:00,09:06:43,COMPLETED,30980.0,42722.5,2.44,2565.58
134,hard,15,08:14:26,08:14:28,09:07:02,COMPLETED,34932.0,52566.3,2.74,3156.61
6,hard,15,08:20:55,08:20:57,09:08:05,COMPLETED,32977.0,47142.4,2.46,2830.81
36,hard,15,08:02:34,08:02:38,09:08:24,COMPLETED,31939.0,65775.7,4.32,3950.85
85,hard,15,08:12:14,08:12:19,09:10:27,COMPLETED,32534.0,58131.5,5.29,3493.03
1,hard,15,08:04:34,08:04:39,09:10:40,COMPLETED,36220.0,66007.1,5.83,3966.21
121,hard,15,08:34:42,09:06:49,09:12:37,COMPLETED,26311.0,5791.4,1927.94,2275.14
122,hard,15,08:17:47,08:17:49,09:12:43,COMPLETED,35323.0,54910.0,2.20,3296.47
148,hard,15,08:13:29,08:13:33,09:15:24,COMPLETED,32061.0,61861.5,4.09,3715.67
59,hard,15,08:19:22,08:19:23,09:16:09,COMPLETED,30340.0,56762.8,1.39,3407.03
109,hard,15,08:30:13,08:49:03,09:16:41,COMPLETED,29670.0,27634.8,1130.16,2788.02
102,hard,15,08:23:29,08:23:34,09:18:54,COMPLETED,27596.0,55321.3,5.91,3325.02
50,hard,15,08:26:51,08:27:06,09:19:32,COMPLETED,22635.0,52430.5,15.45,3161.10
76,hard,15,08:17:30,08:17:30,09:20:22,COMPLETED,31754.0,62882.3,0.03,3772.85
5,hard,15,08:06:20,08:06:23,09:24:22,COMPLETED,28082.0,77985.0,3.83,4682.89
15,hard,15,08:07:31,08:07:31,09:26:42,COMPLETED,37996.0,79190.9,0.12,4751.53
4,hard,15,08:14:42,08:14:47,09:28:30,COMPLETED,31980.0,73715.6,5.28,4428.13
131,hard,15,08:27:56,08:27:57,09:30:55,COMPLETED,29795.0,62982.0,1.22,3779.98
33,hard,15,08:19:26,08:19:29,09:43:54,COMPLETED,30574.0,84421.9,3.70,5068.89
20,hard,15,08:30:54,08:51:12,09:44:39,COMPLETED,29335.0,53457.4,1218.63,4425.75
101,hard,15,08:36:23,09:10:33,09:44:59,COMPLETED,30300.0,34431.8,2050.58,4116.10
27,hard,15,08:13:20,08:13:20,09:46:10,COMPLETED,27950.0,92833.6,0.72,5570.65
113,hard,15,08:31:56,09:00:53,09:46:30,COMPLETED,31339.0,45605.7,1737.88,4474.04
40,hard,15,08:22:26,08:22:31,09:49:37,COMPLETED,35105.0,87098.3,5.76,5231.54
114,hard,15,08:40:44,09:20:29,09:51:32,COMPLETED,28520.0,31061.9,2385.18,4248.64
105,hard,15,08:29:28,08:47:45,09:52:04,COMPLETED,32662.0,64313.8,1097.75,4956.37
11,hard,15,08:31:38,08:58:12,09:54:29,COMPLETED,30656.0,56288.0,1594.61,4971.71
130,hard,15,08:42:03,09:31:02,09:54:48,COMPLETED,30491.0,23777.7,2939.31,4365.71
23,hard,15,08:40:54,09:26:48,09:55:33,COMPLETED,31836.0,28743.4,2754.86,4479.04
86,hard,15,08:16:21,08:16:26,09:56:43,COMPLETED,30601.0,100284.9,6.00,6022.94
81,hard,15,08:43:07,09:46:17,09:57:16,COMPLETED,34248.0,11001.2,3790.06,4449.69
44,hard,15,08:17:40,08:17:42,09:59:18,COMPLETED,25449.0,101592.7,2.66,6098.07
127,hard,15,08:36:49,09:12:43,10:00:02,COMPLETED,25520.0,47330.6,2154.47,4993.95
138,hard,15,08:16:53,08:16:58,10:02:42,COMPLETED,34253.0,105739.5,5.59,6349.86
