task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
2,hard,15,08:04:55,08:05:00,08:09:02,COMPLETED,32149.0,4067.7,5.57,247.03
5,hard,15,08:12:12,08:12:16,08:16:18,COMPLETED,38700.0,4038.7,4.93,246.89
1,hard,15,08:17:04,08:17:07,08:26:22,COMPLETED,27771.0,9257.3,3.34,558.41
4,hard,15,08:27:12,08:27:16,08:32:00,COMPLETED,32082.0,4728.5,4.88,288.24
0,hard,15,08:31:38,08:32:06,08:35:01,COMPLETED,29174.0,2921.4,28.61,203.55
3,hard,15,08:35:48,08:35:49,08:41:27,COMPLETED,32102.0,5642.8,1.98,339.99
9,hard,15,08:38:49,08:41:34,08:54:16,COMPLETED,39778.0,12702.0,165.57,927.35
8,hard,15,08:44:48,08:54:22,08:59:06,COMPLETED,32880.467542808045,4743.7,574.72,858.28
6,hard,15,08:46:45,08:59:13,09:11:32,COMPLETED,31116.0,12330.3,748.38,1487.11
7,hard,15,08:47:17,09:11:39,09:14:34,COMPLETED,34425.0,2921.8,1462.24,1637.19
19,hard,15,09:02:16,09:14:40,09:21:54,COMPLETED,30555.592176586164,7249.8,744.57,1178.95
18,hard,15,09:05:51,09:22:01,09:26:56,COMPLETED,31325.0,4924.2,970.59,1265.68
11,hard,15,09:09:29,09:27:03,09:34:37,COMPLETED,36036.0,7574.7,1054.06,1508.19
10,hard,15,09:09:32,09:34:43,09:40:15,COMPLETED,31072.0,5537.0,1511.57,1843.42
15,hard,15,09:10:50,09:40:21,09:44:42,COMPLETED,31235.483467507125,4352.5,1771.81,2032.61
16,hard,15,09:15:50,09:44:48,09:47:38,COMPLETED,29917.0,2834.0,1738.99,1908.67
17,hard,15,09:18:55,09:47:45,09:57:18,COMPLETED,34157.55503259221,9571.9,1730.05,2303.84
14,hard,15,09:24:45,09:57:25,10:05:04,COMPLETED,32671.959195279942,7660.8,1960.39,2419.59
13,hard,15,09:40:36,10:05:11,10:07:54,COMPLETED,34040.0,2731.5,1475.07,1638.37
12,hard,15,09:59:12,10:08:00,10:22:36,COMPLETED,40802.0,14602.3,528.99,1404.05
23,hard,15,10:00:47,10:22:43,10:28:29,COMPLETED,43936.0,5775.4,1316.16,1662.32
27,hard,15,10:14:46,10:28:35,10:31:54,COMPLETED,32184.0,3321.2,829.72,1028.62
22,hard,15,10:15:44,10:32:01,10:38:27,COMPLETED,38940.0,6451.9,977.01,1363.62
29,hard,15,10:16:24,10:38:34,11:19:23,COMPLETED,45959.0,40829.3,1330.15,3779.40
21,hard,15,10:21:39,11:19:29,11:22:25,COMPLETED,30819.02189109288,2937.4,3470.94,3646.83
24,hard,15,10:34:34,11:22:32,11:27:05,COMPLETED,34696.15357831945,4564.3,2878.20,3151.45
20,hard,15,10:40:54,11:27:12,11:39:28,COMPLETED,32912.0,12272.7,2778.10,3514.11
26,hard,15,10:48:14,11:39:34,12:01:10,COMPLETED,27335.0,21612.9,3080.49,4376.53
25,hard,15,10:50:52,12:01:17,12:09:35,COMPLETED,24927.444312745916,8322.2,4225.29,4723.56
28,hard,15,10:54:59,12:09:42,12:12:52,COMPLETED,28807.0,3189.9,4483.67,4673.91
39,hard,15,11:09:45,12:13:00,12:17:22,COMPLETED,32568.0,4376.9,3795.11,4057.36
32,hard,15,11:23:38,12:17:28,12:20:49,COMPLETED,25987.0,3349.4,3230.75,3431.27
36,hard,15,11:24:50,12:20:55,12:23:05,COMPLETED,24221.0,2184.1,3365.74,3495.55
37,hard,15,11:28:04,12:23:12,13:08:00,COMPLETED,49760.92483903643,44793.3,3308.83,5996.08
30,hard,15,11:28:36,13:08:06,13:13:56,COMPLETED,31428.0,5846.5,5970.46,6320.90
31,hard,15,11:30:11,13:14:03,13:16:21,COMPLETED,35318.0,2321.2,6232.27,6370.86
33,hard,15,11:38:35,13:16:28,13:20:11,COMPLETED,28972.044677878745,3729.7,5873.57,6096.96
35,hard,15,11:44:07,13:20:18,13:24:38,COMPLETED,33692.0,4356.1,5771.38,6031.65
34,hard,15,11:44:52,13:24:45,13:28:08,COMPLETED,26580.0,3387.5,5993.79,6196.70
38,hard,15,11:58:59,13:28:15,13:31:16,COMPLETED,30007.0,3024.7,5356.07,5537.19
43,hard,15,12:06:55,13:31:22,13:34:23,COMPLETED,27583.0,3031.9,5067.58,5248.36
45,hard,15,12:07:30,13:34:30,13:39:56,COMPLETED,34425.28440610452,5443.3,5220.53,5546.77
46,hard,15,12:08:47,13:40:03,13:43:40,COMPLETED,31898.0,3620.4,5476.15,5693.03
44,hard,15,12:12:01,13:43:46,13:50:19,COMPLETED,32477.0,6551.4,5505.40,5898.11
49,hard,15,12:12:32,13:50:25,13:56:58,COMPLETED,25975.0,6561.0,5873.51,6266.13
47,hard,15,12:22:03,13:57:05,14:05:46,COMPLETED,29192.798896441454,8702.0,5702.20,6223.97
42,hard,15,12:24:09,14:05:53,14:11:54,COMPLETED,30280.005702941908,6032.3,6104.35,6465.93
48,hard,15,12:29:57,14:12:01,14:14:44,COMPLETED,31108.0,2718.8,6124.31,6287.07
41,hard,15,12:36:39,14:14:50,14:24:05,COMPLETED,35119.0,9254.3,5891.46,6446.38
40,hard,15,12:37:28,14:24:11,14:27:49,COMPLETED,34039.0,3639.8,6403.74,6621.74
51,hard,15,13:04:17,14:27:56,14:31:33,COMPLETED,32782.0,3633.5,5019.16,5236.82
55,hard,15,13:09:14,14:31:40,14:42:44,COMPLETED,32006.0,11072.2,4946.19,5610.17
56,hard,15,13:13:43,14:42:50,14:53:54,COMPLETED,44754.0,11063.7,5347.54,6011.01
54,hard,15,13:16:47,14:54:00,15:00:14,COMPLETED,38880.332754516676,6257.3,5833.39,6207.82
50,hard,15,13:21:51,15:00:21,15:14:52,COMPLETED,26842.0,14523.8,5910.87,6781.76
52,hard,15,13:31:13,15:14:59,15:20:07,COMPLETED,30109.0,5141.9,6226.32,6534.48
58,hard,15,13:34:17,15:20:13,15:23:51,COMPLETED,30543.845306618463,3628.1,6356.87,6574.19
59,hard,15,13:35:11,15:23:57,15:27:52,COMPLETED,29078.999150767515,3925.9,6526.57,6761.76
53,hard,15,13:42:26,15:27:59,15:35:19,COMPLETED,36288.02785415653,7366.8,6333.15,6773.89
57,hard,15,13:52:00,15:35:27,15:40:31,COMPLETED,33478.0,5079.0,6207.21,6511.09
61,hard,15,14:12:33,15:40:37,15:42:57,COMPLETED,31044.0,2323.1,5285.00,5424.02
62,hard,15,14:19:37,15:43:03,15:55:33,COMPLETED,39381.0,12520.8,5006.41,5756.54
64,hard,15,14:39:56,15:55:40,15:58:37,COMPLETED,35407.0,2976.7,4544.70,4721.94
66,hard,15,14:44:32,15:58:45,16:01:49,COMPLETED,26815.0,3079.1,4453.35,4637.75
68,hard,15,14:49:54,16:01:56,16:05:02,COMPLETED,33607.0,3120.1,4322.13,4508.97
63,hard,15,14:49:58,16:05:09,16:13:30,COMPLETED,31026.0,8356.2,4511.36,5012.36
65,hard,15,14:55:25,16:13:36,16:19:57,COMPLETED,28158.0,6347.2,4691.75,5072.23
60,hard,15,14:55:35,16:20:03,16:27:30,COMPLETED,28538.0,7448.2,5068.61,5515.15
69,hard,15,14:57:11,16:27:36,16:32:07,COMPLETED,31995.0,4526.3,5425.52,5696.73
67,hard,15,14:58:48,16:32:14,16:40:16,COMPLETED,38801.12261093478,8051.4,5606.13,6088.85
70,hard,15,15:03:38,16:40:23,16:44:36,COMPLETED,28726.839139351217,4242.8,5805.24,6058.73
79,hard,15,15:04:58,16:44:43,16:49:29,COMPLETED,38584.0,4782.3,5985.85,6271.69
71,hard,15,15:13:35,16:49:36,16:53:20,COMPLETED,35773.0,3733.4,5761.83,5985.48
77,hard,15,15:17:41,16:53:26,16:59:34,COMPLETED,32595.872682102738,6151.3,5745.86,6113.87
74,hard,15,15:19:55,16:59:41,17:06:05,COMPLETED,36455.0,6404.4,5986.98,6370.89
78,hard,15,15:25:01,17:06:12,17:10:38,COMPLETED,30136.994028272034,4439.8,6071.27,6337.31
75,hard,15,15:31:21,17:10:44,17:13:34,COMPLETED,31834.0,2844.5,5963.68,6133.71
72,hard,15,15:32:10,17:13:41,17:17:48,COMPLETED,31192.881854806703,4123.7,6091.38,6338.44
73,hard,15,15:48:46,17:17:54,17:21:07,COMPLETED,29945.0,3224.1,5348.83,5541.92
76,hard,15,15:55:24,17:21:14,17:24:51,COMPLETED,31684.358254003873,3624.3,5150.30,5367.40
81,hard,15,16:00:34,17:24:57,17:38:02,COMPLETED,29346.0,13087.2,5063.78,5848.65
89,hard,15,16:04:19,17:38:09,17:51:07,COMPLETED,33935.611407593104,12986.3,5630.04,6408.14
88,hard,15,16:21:01,17:51:14,17:57:06,COMPLETED,28550.0,5878.8,5413.26,5765.64
87,hard,15,16:31:59,17:57:13,18:00:00,UNFINISHED,-1,-1,-1
86,hard,15,16:34:08,-,-,IGNORED,-1,-1
80,hard,15,16:46:47,-,-,IGNORED,-1,-1
83,hard,15,16:49:03,-,-,IGNORED,-1,-1
85,hard,15,16:49:14,-,-,IGNORED,-1,-1
84,hard,15,16:49:33,-,-,IGNORED,-1,-1
82,hard,15,16:56:07,-,-,IGNORED,-1,-1
