task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
23,hard,15,08:04:04,08:04:06,08:09:43,COMPLETED,35559.73180873719,5630.1,2.48,339.26
8,hard,15,08:05:37,08:09:50,08:12:51,COMPLETED,31836.0,3026.9,253.32,434.58
5,hard,15,08:06:31,08:12:57,08:16:34,COMPLETED,30428.0,3621.8,386.96,603.90
0,hard,15,08:17:41,08:17:41,08:23:31,COMPLETED,35070.0,5850.7,0.37,350.94
1,hard,15,08:24:38,08:24:38,08:28:03,COMPLETED,30042.0,3417.7,0.54,205.25
11,hard,15,08:25:30,08:28:09,08:31:46,COMPLETED,30465.0,3640.3,159.63,376.94
17,hard,15,08:25:30,08:31:54,08:35:44,COMPLETED,37689.0,3854.8,384.08,614.99
12,hard,15,08:27:07,08:35:51,08:38:34,COMPLETED,35690.0,2724.7,524.40,687.51
24,hard,15,08:29:24,08:38:40,08:44:55,COMPLETED,41098.0,6266.9,556.90,931.82
2,hard,15,08:29:55,08:45:02,08:48:58,COMPLETED,29377.0,3927.1,907.95,1143.01
6,hard,15,08:30:01,08:49:04,08:54:49,COMPLETED,31741.0,5756.5,1143.61,1488.65
10,hard,15,08:30:40,08:54:56,09:00:41,COMPLETED,34899.0,5757.7,1456.02,1801.14
9,hard,15,08:31:23,09:00:47,09:08:56,COMPLETED,31537.0,8161.7,1764.51,2253.12
20,hard,15,08:31:30,09:09:03,09:20:07,COMPLETED,33258.0,11093.8,2253.25,2917.73
22,hard,15,08:34:18,09:20:14,09:23:38,COMPLETED,33979.0,3401.7,2756.93,2960.67
13,hard,15,08:40:19,09:23:45,09:34:00,COMPLETED,32969.0,10255.7,2606.05,3221.01
14,hard,15,08:41:17,09:34:06,09:38:07,COMPLETED,34446.0,4027.7,3169.42,3410.65
3,hard,15,08:41:58,09:38:14,09:41:10,COMPLETED,33187.0,2939.4,3376.10,3552.05
19,hard,15,08:44:12,09:41:16,09:45:07,COMPLETED,36286.0,3848.1,3424.50,3655.03
7,hard,15,08:50:13,09:45:13,09:49:42,COMPLETED,31927.549797283737,4486.2,3300.41,3569.23
21,hard,15,08:53:37,09:49:48,10:00:03,COMPLETED,35809.0,10269.8,3371.61,3986.73
16,hard,15,08:55:18,10:00:10,10:03:02,COMPLETED,30977.0,2872.9,3892.83,4064.85
18,hard,15,08:56:05,10:03:09,10:08:06,COMPLETED,31195.0,4961.2,4024.23,4321.29
15,hard,15,08:56:30,10:08:12,10:14:40,COMPLETED,31059.0,6463.4,4302.93,4690.37
