task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
39,hard,15,08:03:04,08:03:07,08:10:18,COMPLETED,33175.0,7184.9,3.09,434.20
40,hard,15,08:04:54,08:04:56,08:10:54,COMPLETED,28128.0,5978.8,2.07,360.76
26,hard,15,08:14:20,08:14:23,08:18:48,COMPLETED,29298.0,4423.5,3.46,268.75
56,hard,15,08:12:20,08:12:20,08:19:25,COMPLETED,37523.0,7087.4,0.40,425.59
8,hard,15,08:05:37,08:05:38,08:28:18,COMPLETED,31836.0,22663.7,1.45,1361.27
43,hard,15,08:17:42,08:17:47,08:33:16,COMPLETED,37135.0,15484.0,5.42,934.34
5,hard,15,08:06:31,08:06:33,08:45:50,COMPLETED,30428.0,39289.5,2.03,2359.26
1,hard,15,08:24:38,08:24:39,08:46:41,COMPLETED,30042.0,22033.1,1.88,1323.66
73,hard,15,08:26:39,08:26:44,08:50:27,COMPLETED,30912.0,23724.1,5.50,1428.71
85,hard,15,08:47:18,08:47:20,08:53:37,COMPLETED,31080.0,6294.0,2.43,379.88
31,hard,15,08:16:20,08:16:20,08:55:50,COMPLETED,33006.0,39500.2,0.88,2370.82
12,hard,15,08:27:07,08:27:09,08:57:08,COMPLETED,35690.0,29987.6,2.30,1801.43
11,hard,15,08:25:30,08:25:35,08:58:06,COMPLETED,30465.0,32516.0,5.66,1956.42
29,hard,15,08:07:10,08:07:15,09:01:07,COMPLETED,28014.0,53865.5,5.58,3237.46
72,hard,15,08:29:39,08:29:44,09:01:07,COMPLETED,40395.0,31379.5,5.84,1888.46
54,hard,15,08:24:05,08:24:08,09:02:11,COMPLETED,26922.0,38059.5,3.50,2286.96
22,hard,15,08:34:18,08:34:19,09:04:05,COMPLETED,33979.0,29772.8,1.64,1787.92
82,hard,15,08:34:15,08:34:19,09:04:56,COMPLETED,25973.0,30617.9,4.64,1841.53
3,hard,15,08:41:58,08:42:02,09:05:15,COMPLETED,33187.0,23228.4,4.19,1397.68
16,hard,15,08:55:18,09:04:12,09:05:28,COMPLETED,30977.0,1275.1,534.25,610.40
80,hard,15,08:02:01,08:02:06,09:07:16,COMPLETED,28539.0,65155.3,5.83,3915.13
48,hard,15,08:03:02,08:03:07,09:07:41,COMPLETED,30388.0,64573.8,5.09,3879.50
35,hard,15,08:25:57,08:26:00,09:10:32,COMPLETED,34215.0,44527.8,3.81,2675.47
33,hard,15,08:23:49,08:23:49,09:10:38,COMPLETED,31059.0,46821.2,0.65,2809.80
71,hard,15,08:48:05,08:48:05,09:12:45,COMPLETED,34584.0,24666.9,0.53,1480.30
2,hard,15,08:29:55,08:29:57,09:13:17,COMPLETED,29377.0,43340.3,2.23,2602.54
25,hard,15,08:24:00,08:24:02,09:15:58,COMPLETED,28169.0,51932.0,2.18,3118.02
17,hard,15,08:25:30,08:25:35,09:18:04,COMPLETED,37689.0,52479.8,5.66,3154.43
65,hard,15,08:19:09,08:19:13,09:18:48,COMPLETED,27111.0,59593.6,4.30,3579.84
14,hard,15,08:41:17,08:41:18,09:22:26,COMPLETED,34446.0,41138.4,1.09,2469.11
64,hard,15,08:49:02,08:50:34,09:24:03,COMPLETED,35570.0,33486.0,92.25,2101.07
23,hard,15,08:04:04,08:04:07,09:27:53,COMPLETED,35559.0,83765.0,3.58,5029.46
32,hard,15,08:25:57,08:26:00,09:29:09,COMPLETED,30698.0,63148.5,3.81,3792.64
55,hard,15,08:05:34,08:05:38,09:30:00,COMPLETED,41754.0,84365.1,4.45,5066.33
