task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
33,easy,11,08:00:03,08:00:06,08:00:48,COMPLETED,28820.0,711.0,3.08,45.73
9,medium,14,08:01:09,08:01:12,08:02:43,COMPLETED,29483.0,1514.9,3.89,94.75
56,easy,11,08:03:13,08:03:14,08:03:44,COMPLETED,29378.0,504.6,1.00,31.25
3,medium,13,08:01:47,08:01:49,08:04:27,COMPLETED,25328.0,2627.8,2.38,160.02
74,easy,11,08:04:11,08:04:14,08:04:39,COMPLETED,22936.0,407.9,3.77,28.17
94,easy,11,08:05:00,08:05:03,08:05:28,COMPLETED,24954.0,414.2,3.61,28.27
17,easy,11,08:05:02,08:05:03,08:05:28,COMPLETED,26446.0,413.3,1.61,26.27
36,easy,11,08:05:14,08:05:15,08:05:28,COMPLETED,25147.0,209.6,1.95,14.27
137,easy,11,08:05:27,08:05:28,08:05:40,COMPLETED,24829.0,207.7,1.27,13.69
5,easy,11,08:05:33,08:05:34,08:05:46,COMPLETED,27715.0,204.1,1.58,13.77
119,easy,11,08:05:53,08:05:58,08:06:11,COMPLETED,23451.0,205.1,5.99,18.25
103,easy,12,08:05:52,08:05:52,08:06:29,COMPLETED,28966.0,612.2,0.85,37.50
42,medium,14,08:00:31,08:00:36,08:07:30,COMPLETED,31992.0,6898.5,5.62,419.50
38,medium,13,08:06:31,08:06:35,08:07:36,COMPLETED,31300.0,1017.6,4.62,65.63
8,easy,11,08:07:54,08:07:54,08:08:07,COMPLETED,25973.0,205.7,0.82,13.18
57,easy,12,08:09:09,08:09:14,08:10:14,COMPLETED,33188.0,1014.7,5.03,65.87
107,easy,11,08:11:09,08:11:09,08:11:15,COMPLETED,30277.0,103.0,0.53,6.65
113,easy,12,08:10:28,08:10:33,08:11:21,COMPLETED,34067.0,812.2,5.05,53.73
127,easy,12,08:10:46,08:10:51,08:11:33,COMPLETED,28539.0,711.8,5.27,47.93
135,easy,12,08:10:51,08:10:51,08:12:04,COMPLETED,25561.0,1217.2,0.27,73.25
134,easy,12,08:12:01,08:12:04,08:12:10,COMPLETED,26259.0,103.7,3.25,9.38
105,medium,13,08:12:10,08:12:10,08:12:46,COMPLETED,34134.0,609.1,0.38,36.87
111,hard,15,08:04:44,08:04:45,08:13:17,COMPLETED,32069.0,8533.7,1.29,513.27
60,easy,11,08:12:24,08:12:28,08:13:47,COMPLETED,33296.0,1318.1,4.62,83.66
123,medium,13,08:12:48,08:12:52,08:13:59,COMPLETED,26758.0,1116.5,4.95,71.85
64,medium,13,08:07:51,08:07:54,08:14:05,COMPLETED,25102.0,6186.6,3.82,374.98
143,easy,12,08:13:49,08:13:53,08:14:30,COMPLETED,25031.0,610.3,4.74,41.27
22,easy,12,08:13:57,08:13:59,08:14:30,COMPLETED,21824.0,508.7,2.85,33.27
37,medium,14,08:01:05,08:01:06,08:14:42,COMPLETED,30738.0,13595.7,1.82,817.50
66,easy,12,08:14:39,08:14:42,08:14:54,COMPLETED,29405.0,207.4,3.50,15.85
79,hard,15,08:02:47,08:02:49,08:15:37,COMPLETED,29343.0,12797.2,2.81,770.60
91,easy,12,08:15:12,08:15:13,08:15:43,COMPLETED,27214.0,510.7,1.17,31.76
40,medium,13,08:13:21,08:13:23,08:16:14,COMPLETED,25607.0,2850.5,2.36,173.35
46,easy,11,08:15:58,08:16:02,08:16:20,COMPLETED,22447.0,309.2,4.11,22.44
132,medium,14,08:15:55,08:15:55,08:17:15,COMPLETED,28106.0,1334.0,0.91,80.66
32,easy,12,08:17:52,08:17:52,08:18:11,COMPLETED,23662.0,314.1,0.59,19.19
85,easy,12,08:17:55,08:17:58,08:18:17,COMPLETED,30213.0,315.3,3.83,22.51
34,medium,13,08:16:21,08:16:26,08:20:32,COMPLETED,36742.0,4104.9,5.72,251.94
10,medium,14,08:17:13,08:17:15,08:20:57,COMPLETED,30940.0,3698.8,2.66,224.55
67,medium,14,08:14:48,08:14:48,08:21:28,COMPLETED,33411.0,6659.4,0.63,400.16
54,easy,11,08:21:18,08:21:21,08:21:34,COMPLETED,29502.0,206.9,3.95,16.29
0,easy,11,08:21:21,08:21:21,08:21:40,COMPLETED,25779.0,307.9,0.95,19.40
28,easy,12,08:22:21,08:22:23,08:22:59,COMPLETED,32383.0,613.7,2.05,38.79
43,medium,14,08:19:54,08:19:55,08:23:05,COMPLETED,28960.0,3167.6,1.92,191.91
90,medium,14,08:27:08,08:27:10,08:28:12,COMPLETED,29461.0,1032.7,2.28,64.05
136,easy,11,08:27:35,08:27:35,08:28:18,COMPLETED,31952.0,724.6,0.10,43.31
114,medium,13,08:28:23,08:28:24,08:29:02,COMPLETED,23709.0,628.2,1.64,39.22
100,easy,12,08:28:19,08:28:24,08:29:27,COMPLETED,22297.0,1048.5,5.64,68.38
25,easy,12,08:28:44,08:28:49,08:29:33,COMPLETED,23245.0,737.1,5.66,49.62
49,easy,11,08:29:32,08:29:33,08:29:39,COMPLETED,33025.0,108.2,1.62,7.92
16,easy,12,08:29:43,08:29:46,08:29:58,COMPLETED,27146.0,210.2,3.15,15.56
89,easy,11,08:30:23,08:30:23,08:30:29,COMPLETED,34223.0,108.5,0.31,6.62
148,medium,13,08:28:14,08:28:18,08:30:42,COMPLETED,26927.0,2399.7,4.31,148.12
75,medium,13,08:28:34,08:28:37,08:31:31,COMPLETED,35578.0,2910.0,3.15,177.45
6,easy,11,08:31:29,08:31:31,08:32:02,COMPLETED,31312.0,520.2,2.45,33.47
145,medium,14,08:15:18,08:15:19,08:32:51,COMPLETED,35781.0,17541.2,1.28,1053.70
99,easy,12,08:34:31,08:34:36,08:34:48,COMPLETED,23356.0,208.0,5.04,17.35
110,easy,12,08:34:43,08:34:48,08:35:19,COMPLETED,32296.0,515.5,5.35,36.11
128,easy,12,08:35:44,08:35:49,08:36:20,COMPLETED,31361.0,518.8,5.97,36.96
149,easy,12,08:36:06,08:36:08,08:36:27,COMPLETED,26965.0,313.1,2.55,21.14
116,easy,12,08:36:00,08:36:02,08:36:39,COMPLETED,27055.0,622.3,2.33,39.52
2,medium,14,08:32:11,08:32:14,08:36:51,COMPLETED,31006.0,4620.0,3.85,280.89
51,easy,12,08:36:23,08:36:27,08:36:58,COMPLETED,29018.0,518.6,4.14,35.12
12,easy,11,08:36:41,08:36:45,08:36:58,COMPLETED,24315.0,209.6,4.69,17.12
1,easy,12,08:36:48,08:36:51,08:37:10,COMPLETED,30182.0,314.9,3.89,22.44
73,medium,14,08:33:36,08:33:40,08:37:35,COMPLETED,30594.0,3917.0,4.72,239.64
68,medium,13,08:38:10,08:38:12,08:38:31,COMPLETED,27820.0,317.5,2.78,21.59
52,medium,14,08:32:22,08:32:27,08:38:37,COMPLETED,28889.0,6182.0,5.13,375.87
87,easy,12,08:35:40,08:35:43,08:38:50,COMPLETED,25686.0,3112.3,3.78,190.36
102,medium,14,08:35:18,08:35:19,08:39:58,COMPLETED,30410.0,4664.7,1.11,280.81
117,easy,11,08:39:52,08:39:52,08:39:58,COMPLETED,20110.0,109.7,0.48,6.81
124,easy,11,08:41:17,08:41:20,08:41:33,COMPLETED,30422.0,212.7,3.59,16.09
59,easy,11,08:42:09,08:42:10,08:42:17,COMPLETED,27844.0,112.9,1.65,8.06
20,easy,12,08:42:29,08:42:29,08:42:42,COMPLETED,25828.0,213.8,0.67,13.05
92,easy,12,08:42:38,08:42:42,08:43:07,COMPLETED,25673.0,428.6,4.05,29.51
101,easy,11,08:42:57,08:43:01,08:43:26,COMPLETED,28024.0,426.4,4.12,29.51
97,easy,11,08:43:19,08:43:20,08:43:26,COMPLETED,26403.0,110.4,1.11,7.51
81,medium,13,08:35:29,08:35:31,08:43:32,COMPLETED,39750.0,8023.6,2.46,483.76
88,medium,13,08:40:23,08:40:23,08:43:57,COMPLETED,35392.0,3561.7,0.90,214.59
139,hard,15,08:14:25,08:14:30,08:44:22,COMPLETED,28503.0,29869.2,5.27,1797.34
35,easy,12,08:43:44,08:43:45,08:44:47,COMPLETED,31418.0,1036.9,1.15,63.21
