task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
62,easy,11,08:00:16,08:00:18,08:01:00,COMPLETED,25556.0,710.9,2.10,44.74
14,easy,12,08:00:34,08:00:36,08:01:06,COMPLETED,25152.0,503.8,2.58,32.79
33,easy,11,08:01:19,08:01:24,08:01:43,COMPLETED,20702.0,303.1,5.92,24.05
80,easy,12,08:01:11,08:01:12,08:01:49,COMPLETED,25745.0,605.2,1.83,38.13
108,easy,11,08:01:43,08:01:43,08:02:01,COMPLETED,27911.0,303.3,0.05,18.21
20,easy,12,08:02:05,08:02:07,08:02:25,COMPLETED,27264.0,303.3,2.28,20.41
86,medium,13,08:04:14,08:04:14,08:04:44,COMPLETED,27059.0,503.8,0.13,30.34
58,easy,11,08:05:44,08:05:44,08:06:02,COMPLETED,29393.0,303.2,0.63,18.86
82,easy,12,08:06:46,08:06:51,08:07:21,COMPLETED,25339.0,505.5,5.17,35.47
51,medium,13,08:07:26,08:07:27,08:08:21,COMPLETED,29081.0,908.2,1.53,55.99
83,medium,13,08:02:36,08:02:37,08:09:16,COMPLETED,36482.0,6647.9,1.53,400.38
31,easy,11,08:09:56,08:09:58,08:10:04,COMPLETED,31866.0,103.6,2.68,8.83
4,easy,11,08:10:20,08:10:23,08:10:29,COMPLETED,27411.0,102.3,3.17,9.27
10,easy,11,08:10:14,08:10:16,08:10:47,COMPLETED,30418.0,508.5,3.00,33.44
26,medium,14,08:02:20,08:02:25,08:11:42,COMPLETED,27720.0,9279.6,5.41,562.15
1,easy,12,08:10:45,08:10:47,08:12:30,COMPLETED,24601.0,1722.0,2.44,105.71
42,easy,11,08:12:55,08:13:01,08:13:19,COMPLETED,31262.0,306.4,6.07,24.39
84,easy,12,08:07:04,08:07:09,08:13:49,COMPLETED,32648.0,6675.1,5.34,405.80
67,medium,14,08:05:41,08:05:44,08:14:14,COMPLETED,37473.0,8490.8,3.63,513.09
30,easy,11,08:14:22,08:14:26,08:14:38,COMPLETED,23849.0,205.8,4.22,16.48
76,easy,12,08:11:31,08:11:35,08:14:44,COMPLETED,25782.0,3144.7,4.95,193.62
101,easy,11,08:14:29,08:14:32,08:14:56,COMPLETED,34615.0,406.2,3.39,27.73
5,easy,12,08:14:33,08:14:38,08:15:26,COMPLETED,29678.0,809.0,5.48,54.00
15,easy,12,08:14:59,08:15:02,08:15:26,COMPLETED,26810.0,404.2,3.79,28.00
16,medium,13,08:12:53,08:12:54,08:15:39,COMPLETED,28378.0,2736.5,1.98,166.14
2,easy,11,08:15:31,08:15:33,08:15:45,COMPLETED,18543.0,202.8,2.06,14.20
18,easy,11,08:16:11,08:16:15,08:16:21,COMPLETED,23600.0,102.2,4.42,10.51
87,medium,13,08:11:34,08:11:35,08:17:21,COMPLETED,31287.0,5765.6,1.95,347.90
0,easy,12,08:17:23,08:17:27,08:17:52,COMPLETED,26904.0,403.6,4.99,29.18
9,easy,11,08:17:58,08:17:58,08:18:10,COMPLETED,29281.0,202.4,0.23,12.34
75,easy,12,08:19:10,08:19:10,08:19:46,COMPLETED,28062.0,605.3,0.67,36.96
43,medium,14,08:16:03,08:16:03,08:20:23,COMPLETED,32678.0,4331.9,0.31,260.20
79,easy,12,08:21:32,08:21:35,08:21:54,COMPLETED,22540.0,305.6,3.77,22.05
45,medium,13,08:17:19,08:17:21,08:22:00,COMPLETED,26760.0,4637.9,2.90,281.15
97,easy,11,08:22:56,08:23:00,08:23:18,COMPLETED,31924.0,305.3,4.62,22.88
63,medium,13,08:20:33,08:20:35,08:23:37,COMPLETED,25753.0,3030.2,2.28,184.05
53,easy,11,08:24:29,08:24:31,08:24:43,COMPLETED,25808.0,207.3,2.52,14.82
55,easy,11,08:24:31,08:24:31,08:24:43,COMPLETED,29689.0,206.5,0.52,12.82
41,easy,11,08:24:48,08:24:50,08:25:02,COMPLETED,24254.0,205.0,2.06,14.30
103,easy,12,08:25:59,08:26:02,08:26:21,COMPLETED,29688.0,308.0,3.81,22.24
88,easy,11,08:27:36,08:27:40,08:27:46,COMPLETED,28059.0,102.4,4.18,10.28
39,easy,11,08:27:02,08:27:03,08:27:58,COMPLETED,23258.0,910.3,1.82,56.40
109,easy,11,08:28:36,08:28:40,08:28:52,COMPLETED,24930.0,203.3,4.79,16.94
12,easy,11,08:29:13,08:29:17,08:29:53,COMPLETED,35253.0,608.2,4.21,40.65
46,easy,12,08:29:46,08:29:47,08:30:17,COMPLETED,26534.0,506.8,1.54,31.90
61,medium,13,08:28:23,08:28:28,08:30:48,COMPLETED,35774.0,2326.5,5.64,145.19
54,easy,11,08:30:59,08:31:00,08:31:06,COMPLETED,25999.0,102.6,1.31,7.42
