task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
24,easy,11,08:03:42,08:03:42,08:04:43,COMPLETED,28570.0,1016.6,0.50,61.49
4,medium,13,08:04:58,08:05:01,08:05:31,COMPLETED,27566.0,503.5,3.54,33.74
2,hard,15,08:05:24,08:05:25,08:10:02,COMPLETED,26142.0,4618.6,1.66,278.77
39,medium,14,08:08:28,08:08:32,08:11:09,COMPLETED,26221.0,2615.1,4.28,161.16
37,medium,13,08:11:02,08:11:03,08:15:58,COMPLETED,35187.0,4929.5,1.03,296.80
30,medium,13,08:14:41,08:14:46,08:16:28,COMPLETED,31432.0,1710.5,5.35,107.96
8,medium,13,08:15:10,08:15:10,08:16:59,COMPLETED,32117.0,1810.2,0.51,109.11
19,medium,13,08:19:33,08:19:35,08:22:49,COMPLETED,25499.0,3227.4,2.72,196.35
26,medium,13,08:17:40,08:17:41,08:23:25,COMPLETED,33922.0,5744.3,1.25,345.77
12,medium,14,08:23:21,08:23:25,08:29:29,COMPLETED,32537.0,6055.4,4.77,368.06
32,easy,12,08:28:44,08:28:46,08:29:41,COMPLETED,19920.0,911.3,2.58,57.21
10,medium,14,08:28:58,08:28:58,08:31:24,COMPLETED,24742.0,2427.2,0.72,146.27
31,easy,11,08:31:09,08:31:12,08:31:24,COMPLETED,31062.0,206.2,3.02,15.27
1,medium,13,08:26:28,08:26:33,08:31:48,COMPLETED,26238.0,5254.5,5.51,320.73
34,medium,13,08:31:39,08:31:42,08:33:19,COMPLETED,28309.0,1620.0,3.56,100.61
18,medium,13,08:37:55,08:37:59,08:39:36,COMPLETED,31548.0,1623.3,4.25,101.59
6,easy,12,08:39:45,08:39:48,08:40:07,COMPLETED,26881.0,307.1,3.76,22.12
11,medium,13,08:35:42,08:35:45,08:41:26,COMPLETED,24195.0,5682.9,3.30,344.24
13,easy,12,08:40:56,08:41:01,08:42:21,COMPLETED,22637.0,1321.8,5.86,85.05
17,medium,14,08:20:34,08:20:36,08:43:16,COMPLETED,26727.0,22668.3,2.12,1362.21
16,medium,13,08:43:33,08:43:34,08:44:29,COMPLETED,21713.0,922.7,1.45,56.69
36,medium,13,08:46:30,08:46:32,08:47:51,COMPLETED,27563.0,1324.9,2.26,81.68
20,medium,13,08:47:01,08:47:02,08:51:13,COMPLETED,36141.0,4174.2,1.80,252.18
27,easy,11,08:51:39,08:51:43,08:51:49,COMPLETED,18374.0,104.2,4.70,10.86
15,medium,14,08:49:01,08:49:04,08:54:10,COMPLETED,27434.0,5096.0,3.94,309.54
0,easy,11,08:54:00,08:54:04,08:54:10,COMPLETED,22034.0,106.6,4.33,10.54
48,easy,12,08:54:23,08:54:23,08:54:53,COMPLETED,31180.0,515.2,0.05,30.81
28,hard,15,08:35:44,08:35:45,08:55:06,COMPLETED,32177.0,19348.1,1.30,1162.25
49,easy,11,08:54:55,08:55:00,08:55:36,COMPLETED,21152.0,617.7,5.01,41.92
35,medium,14,08:50:53,08:50:54,08:56:01,COMPLETED,30786.0,5114.3,1.82,308.57
41,hard,15,08:43:37,08:43:40,08:57:58,COMPLETED,35612.0,14292.8,3.56,861.02
45,easy,11,08:58:22,08:58:22,08:58:28,COMPLETED,27907.0,105.6,0.69,6.94
44,medium,14,08:54:11,08:54:16,08:59:24,COMPLETED,35004.0,5126.2,5.76,313.24
23,medium,14,08:59:54,08:59:54,09:02:45,COMPLETED,31970.0,2853.3,0.78,171.89
53,medium,13,09:02:46,09:02:52,09:04:05,COMPLETED,20727.0,1225.6,6.02,79.45
50,medium,13,09:05:30,09:05:30,09:07:33,COMPLETED,36812.0,2043.6,0.99,123.51
54,medium,14,09:00:36,09:00:37,09:08:16,COMPLETED,27972.0,7648.7,1.59,460.42
3,hard,15,08:44:30,08:44:35,09:16:15,COMPLETED,29897.0,31657.5,5.87,1905.25
9,hard,15,08:48:04,08:48:09,09:16:45,COMPLETED,26690.0,28601.0,5.97,1721.95
95,medium,13,09:08:49,09:08:53,09:16:52,COMPLETED,36599.0,7984.5,4.16,483.12
75,easy,12,09:21:15,09:21:17,09:21:29,COMPLETED,30802.0,213.4,2.33,14.87
84,medium,13,09:19:48,09:19:50,09:21:42,COMPLETED,30795.0,1861.0,2.76,114.31
69,easy,12,09:20:40,09:20:40,09:23:45,COMPLETED,30211.0,3094.0,0.14,185.66
93,hard,15,09:06:48,09:06:50,09:24:53,COMPLETED,31400.0,18044.7,2.61,1085.18
70,easy,12,09:26:24,09:26:25,09:26:49,COMPLETED,25834.0,411.8,1.13,25.72
85,easy,12,09:26:26,09:26:31,09:26:55,COMPLETED,31372.0,411.4,5.29,29.87
76,easy,12,09:27:13,09:27:14,09:27:44,COMPLETED,26757.0,513.8,1.23,31.92
71,hard,15,09:15:33,09:15:38,09:29:54,COMPLETED,36428.0,14266.2,5.38,861.25
46,medium,13,08:33:19,08:33:19,09:30:25,COMPLETED,25397.0,57094.0,0.61,3426.11
67,medium,13,09:24:32,09:24:34,09:31:08,COMPLETED,29844.0,6565.7,2.72,396.54
55,hard,15,09:06:34,09:06:38,09:31:27,COMPLETED,36891.0,24814.1,4.33,1493.03
65,easy,12,09:30:22,09:30:25,09:32:16,COMPLETED,27850.0,1855.4,3.11,114.28
47,hard,15,08:56:01,08:56:01,09:35:02,COMPLETED,36751.0,39016.8,0.57,2341.45
74,easy,12,09:34:47,09:34:50,09:35:08,COMPLETED,28311.0,310.9,3.16,21.65
62,easy,11,09:37:22,09:37:23,09:37:29,COMPLETED,20697.0,106.0,1.41,7.60
97,medium,14,09:35:10,09:35:14,09:37:41,COMPLETED,24205.0,2453.6,4.85,151.97
81,medium,14,09:35:03,09:35:08,09:38:06,COMPLETED,31595.0,2966.6,5.65,183.53
57,medium,14,09:36:11,09:36:16,09:38:24,COMPLETED,32022.0,2150.2,5.08,133.98
82,medium,13,09:37:19,09:37:23,09:39:26,COMPLETED,23348.0,2048.7,4.41,127.23
89,hard,15,09:34:57,09:35:02,09:39:32,COMPLETED,36617.0,4500.5,5.45,275.36
52,easy,11,09:41:27,09:41:29,09:41:48,COMPLETED,29780.0,312.6,2.49,21.08
99,medium,14,09:40:58,09:40:58,09:43:14,COMPLETED,31085.0,2274.5,0.59,136.88
14,hard,15,08:38:37,08:38:41,09:45:18,COMPLETED,31513.0,66620.8,4.82,4001.99
58,easy,12,09:45:43,09:45:43,09:46:02,COMPLETED,24125.0,313.4,0.81,19.54
92,easy,11,09:45:49,09:45:50,09:46:02,COMPLETED,28629.0,209.0,1.18,13.54
63,medium,14,09:40:13,09:40:15,09:46:27,COMPLETED,38147.0,6198.0,2.40,374.18
21,hard,15,08:36:37,08:36:40,09:46:33,COMPLETED,34685.0,69884.1,3.32,4196.33
72,medium,13,09:45:41,09:45:43,09:46:45,COMPLETED,35662.0,1031.8,2.81,64.60
7,hard,15,08:34:16,08:34:20,09:47:59,COMPLETED,32861.0,73648.1,4.34,4423.20
64,easy,12,09:49:56,09:50:01,09:50:26,COMPLETED,25356.0,411.6,5.74,30.31
25,hard,15,08:20:51,08:20:54,09:54:07,COMPLETED,33760.0,93226.2,3.35,5596.89
66,easy,12,09:53:08,09:53:12,09:54:51,COMPLETED,25837.0,1663.2,4.07,103.66
86,easy,11,09:54:45,09:54:45,09:54:51,COMPLETED,21273.0,107.5,0.47,6.66
91,medium,13,09:53:28,09:53:30,09:54:57,COMPLETED,28152.0,1457.6,2.71,89.95
98,medium,14,09:37:28,09:37:29,09:59:58,COMPLETED,25755.0,22488.4,1.60,1350.83
148,easy,11,10:00:01,10:00:04,10:00:23,COMPLETED,25374.0,310.1,3.99,22.47
90,hard,15,09:42:31,09:42:31,10:02:26,COMPLETED,27761.0,19923.6,0.44,1195.71
143,easy,11,10:04:28,10:04:30,10:04:49,COMPLETED,26764.0,313.9,2.38,21.01
100,medium,14,10:01:23,10:01:24,10:05:26,COMPLETED,36463.0,4026.6,1.81,243.21
144,easy,11,10:05:34,10:05:38,10:05:45,COMPLETED,29523.0,111.5,4.71,11.05
129,medium,13,10:03:18,10:03:22,10:06:10,COMPLETED,28789.0,2795.9,4.53,172.07
137,easy,11,10:07:47,10:07:49,10:08:01,COMPLETED,29946.0,211.5,2.23,14.88
116,medium,13,10:07:47,10:07:49,10:09:46,COMPLETED,30565.0,1954.7,2.23,119.39
38,hard,15,08:58:06,08:58:10,10:11:24,COMPLETED,33944.0,73242.7,4.30,4398.82
140,easy,11,10:11:16,10:11:18,10:11:31,COMPLETED,20321.0,208.8,2.63,15.00
80,hard,15,09:44:32,09:44:35,10:11:37,COMPLETED,32584.0,27030.3,3.45,1625.18
87,medium,14,09:02:38,09:02:39,10:12:26,COMPLETED,24193.0,69778.2,1.74,4188.38
73,medium,14,09:42:39,09:42:43,10:12:57,COMPLETED,34193.0,30220.1,4.97,1818.09
139,easy,12,10:11:55,10:11:55,10:12:57,COMPLETED,37587.0,1026.8,0.65,62.09
96,hard,15,09:07:51,09:07:51,10:13:40,COMPLETED,41590.0,65806.5,0.87,3949.21
59,hard,15,09:23:04,09:23:08,10:18:10,COMPLETED,36725.0,55029.3,4.75,3306.45
134,medium,13,10:16:21,10:16:25,10:18:41,COMPLETED,31311.0,2262.9,4.71,140.27
109,easy,11,10:20:15,10:20:20,10:20:27,COMPLETED,23945.0,110.0,5.78,12.01
102,easy,11,10:21:02,10:21:04,10:21:10,COMPLETED,22384.0,105.8,2.23,8.43
110,easy,12,10:20:25,10:20:27,10:21:35,COMPLETED,33084.0,1137.0,2.01,70.05
68,hard,15,09:46:56,09:46:57,10:21:53,COMPLETED,33169.0,34929.4,1.87,2097.56
79,hard,15,09:49:51,09:49:55,10:25:10,COMPLETED,30474.0,35248.3,4.54,2119.37
131,medium,14,10:16:48,10:16:50,10:25:16,COMPLETED,35462.0,8439.1,2.30,508.54
33,hard,15,08:23:11,08:23:13,10:27:07,COMPLETED,45190.0,123905.1,2.56,7436.84
118,hard,15,10:07:51,10:07:55,10:27:32,COMPLETED,28069.0,19618.8,4.67,1181.70
128,hard,15,10:19:30,10:19:31,10:28:59,COMPLETED,31759.0,9481.9,1.03,569.75
77,hard,15,09:41:24,09:41:29,10:30:20,COMPLETED,28570.0,48854.0,5.49,2936.48
101,easy,11,10:30:20,10:30:20,10:30:33,COMPLETED,36787.0,216.4,0.48,13.18
133,easy,12,10:33:03,10:33:08,10:33:38,COMPLETED,28803.0,515.4,5.05,35.83
130,medium,14,10:05:40,10:05:45,10:34:22,COMPLETED,30003.0,28617.7,5.05,1722.02
83,hard,15,09:42:51,09:42:56,10:35:05,COMPLETED,30428.0,52151.9,5.33,3134.37
115,easy,12,10:35:57,10:36:00,10:36:56,COMPLETED,26331.0,928.3,3.84,59.37
103,hard,15,10:02:07,10:02:07,10:40:22,COMPLETED,26128.0,38243.9,0.92,2295.49
135,medium,13,10:39:56,10:39:57,10:40:22,COMPLETED,28780.0,424.0,1.22,26.49
141,medium,13,10:38:05,10:38:11,10:40:53,COMPLETED,25067.0,2714.6,6.09,168.72
142,medium,14,10:33:41,10:33:44,10:42:39,COMPLETED,29348.0,8917.9,4.00,538.86
123,easy,12,10:43:02,10:43:04,10:43:48,COMPLETED,28450.0,726.7,2.80,46.17
127,medium,14,10:34:36,10:34:40,10:44:37,COMPLETED,31063.0,9951.4,4.61,601.56
149,easy,12,10:43:47,10:43:48,10:44:56,COMPLETED,27702.0,1133.7,1.17,69.04
113,hard,15,10:13:25,10:13:27,10:45:39,COMPLETED,29004.0,32189.3,2.81,1934.09
105,medium,14,10:28:51,10:28:53,10:45:51,COMPLETED,30544.0,16968.7,2.39,1020.41
29,hard,15,08:25:45,08:25:45,10:47:11,COMPLETED,35306.0,141440.3,0.11,8486.52
104,medium,13,10:46:56,10:46:59,10:47:17,COMPLETED,26356.0,310.9,3.16,21.68
120,medium,13,10:45:57,10:45:57,10:47:42,COMPLETED,30468.0,1747.3,0.57,105.26
106,easy,11,10:48:25,10:48:25,10:48:31,COMPLETED,29351.0,108.6,0.33,6.63
88,hard,15,09:54:14,09:54:14,10:50:04,COMPLETED,31669.0,55842.9,0.16,3350.65
145,easy,11,10:51:42,10:51:43,10:52:21,COMPLETED,28892.0,628.0,1.94,39.40
138,hard,15,10:34:36,10:34:40,10:52:58,COMPLETED,25778.0,18303.1,4.61,1102.63
112,easy,11,10:54:20,10:54:25,10:54:31,COMPLETED,26398.0,105.3,5.41,11.60
61,hard,15,09:00:12,09:00:13,10:57:05,COMPLETED,41443.0,116868.7,1.16,7013.24
126,hard,15,10:17:40,10:17:45,10:57:11,COMPLETED,36444.0,39428.5,5.76,2371.40
108,hard,15,10:21:35,10:21:35,10:58:06,COMPLETED,36836.0,36528.8,0.05,2191.70
146,hard,15,10:49:17,10:49:21,10:59:01,COMPLETED,30617.0,9675.7,4.37,584.80
121,medium,14,10:50:46,10:50:48,10:59:57,COMPLETED,27183.0,9151.7,2.20,551.12
178,easy,11,11:02:31,11:02:36,11:02:43,COMPLETED,28713.0,107.5,5.90,12.22
183,medium,13,11:00:45,11:00:46,11:04:34,COMPLETED,29951.0,3798.5,1.54,229.28
185,easy,12,11:05:20,11:05:24,11:05:42,COMPLETED,24687.0,311.5,4.07,22.64
189,easy,11,11:06:53,11:06:56,11:07:08,COMPLETED,24783.0,207.8,3.29,15.63
114,medium,14,10:27:35,10:27:38,11:08:03,COMPLETED,40804.0,40419.8,3.87,2428.98
154,easy,12,11:07:50,11:07:51,11:08:59,COMPLETED,25274.0,1128.7,1.66,69.24
155,easy,12,11:09:07,11:09:11,11:09:36,COMPLETED,25580.0,412.5,4.56,29.18
43,hard,15,08:38:25,08:38:29,11:10:19,COMPLETED,33610.0,151824.9,4.64,9114.12
191,hard,15,11:05:07,11:05:11,11:11:02,COMPLETED,28217.0,5846.9,4.57,355.28
164,medium,14,11:04:58,11:04:59,11:12:53,COMPLETED,26986.0,7909.0,1.10,475.47
147,hard,15,10:24:51,10:24:51,11:14:20,COMPLETED,32282.0,49470.8,0.88,2969.07
196,easy,12,11:14:37,11:14:38,11:14:44,COMPLETED,26798.0,106.5,1.58,7.77
181,medium,13,11:11:57,11:11:57,11:15:09,COMPLETED,27361.0,3199.0,0.85,192.61
168,easy,11,11:14:58,11:15:03,11:15:09,COMPLETED,22591.0,108.7,5.31,11.61
175,easy,11,11:15:21,11:15:21,11:15:34,COMPLETED,23610.0,208.7,0.98,13.38
180,medium,14,11:07:32,11:07:33,11:16:05,COMPLETED,26273.0,8536.6,1.18,513.20
166,easy,11,11:18:13,11:18:13,11:18:20,COMPLETED,28702.0,104.5,0.83,7.03
198,medium,14,11:00:12,11:00:15,11:20:28,COMPLETED,30236.0,20215.0,3.69,1216.50
173,medium,13,11:20:51,11:20:52,11:22:43,COMPLETED,27515.0,1842.3,1.99,112.41
132,hard,15,10:41:12,10:41:12,11:23:01,COMPLETED,32059.0,41824.4,0.44,2509.80
107,hard,15,10:17:58,10:17:58,11:24:03,COMPLETED,34278.0,66083.8,0.10,3965.06
179,medium,14,11:21:32,11:21:35,11:29:17,COMPLETED,29728.0,7691.0,3.86,465.21
193,medium,13,11:27:46,11:27:50,11:29:17,COMPLETED,24375.0,1450.6,4.33,91.21
171,medium,14,11:19:32,11:19:33,11:29:48,COMPLETED,34303.0,10247.4,1.39,616.10
190,easy,11,11:29:41,11:29:41,11:29:54,COMPLETED,19287.0,208.5,0.91,13.29
174,hard,15,11:18:09,11:18:13,11:31:20,COMPLETED,33346.0,13107.8,4.83,791.21
160,easy,12,11:30:12,11:30:12,11:32:21,COMPLETED,28308.0,2150.2,0.71,129.60
199,medium,13,11:25:59,11:25:59,11:32:46,COMPLETED,30700.0,6780.4,0.48,407.18
136,hard,15,10:26:11,10:26:11,11:40:04,COMPLETED,32625.0,73878.2,0.93,4433.54
158,medium,13,11:39:43,11:39:45,11:42:38,COMPLETED,29255.0,2880.3,2.77,175.43
194,hard,15,11:36:33,11:36:33,11:43:27,COMPLETED,24912.0,6904.4,0.81,414.90
161,medium,13,11:42:20,11:42:26,11:43:34,COMPLETED,25535.0,1135.7,6.11,74.13
195,easy,11,11:43:23,11:43:27,11:43:46,COMPLETED,30454.0,311.7,4.90,23.44
151,medium,13,11:43:06,11:43:09,11:44:35,COMPLETED,26960.0,1441.7,3.38,89.70
165,easy,11,11:44:35,11:44:35,11:44:54,COMPLETED,26106.0,310.3,0.70,19.19
197,easy,11,11:46:07,11:46:08,11:46:20,COMPLETED,29958.0,215.9,1.04,13.74
167,hard,15,11:29:44,11:29:48,11:46:33,COMPLETED,30848.0,16756.9,4.10,1009.28
172,medium,14,11:40:41,11:40:41,11:48:12,COMPLETED,28725.0,7523.1,0.73,451.91
188,easy,12,11:46:09,11:46:14,11:48:19,COMPLETED,36177.0,2083.7,5.38,130.20
163,medium,13,11:47:41,11:47:41,11:51:43,COMPLETED,35765.0,4036.0,0.60,242.62
152,easy,12,11:53:34,11:53:34,11:54:35,COMPLETED,30190.0,1025.8,0.28,61.71
186,hard,15,11:24:33,11:24:33,11:56:07,COMPLETED,38126.0,31572.2,0.63,1894.88
170,easy,11,11:57:44,11:57:46,11:57:53,COMPLETED,26724.0,109.0,2.81,9.13
162,easy,11,11:58:05,11:58:05,11:58:11,COMPLETED,23816.0,106.8,0.61,6.79
216,easy,12,12:00:40,12:00:40,12:00:52,COMPLETED,29349.0,208.4,0.53,12.89
176,medium,13,11:59:36,11:59:38,12:01:29,COMPLETED,22179.0,1855.8,2.62,113.83
246,easy,12,12:01:45,12:01:48,12:02:25,COMPLETED,29302.0,618.2,3.30,40.25
111,hard,15,10:30:13,10:30:14,12:04:40,COMPLETED,32165.0,94445.4,1.25,5667.92
205,easy,12,12:02:49,12:02:49,12:06:38,COMPLETED,44308.0,3805.4,0.85,229.01
208,medium,14,12:04:45,12:04:47,12:08:04,COMPLETED,25769.0,3296.2,2.09,199.62
51,hard,15,09:32:40,09:32:40,12:08:48,COMPLETED,29207.0,156120.4,0.95,9368.11
157,hard,15,11:42:44,11:42:44,12:14:06,COMPLETED,37349.0,31359.6,0.63,1882.11
117,hard,15,10:34:27,10:34:28,12:14:18,COMPLETED,35818.0,99838.5,1.20,5991.45
226,medium,13,12:06:46,12:06:50,12:15:38,COMPLETED,31867.0,8808.6,4.37,532.75
202,easy,12,12:13:28,12:13:28,12:15:57,COMPLETED,33089.0,2482.7,0.48,149.29
237,medium,13,12:12:04,12:12:07,12:16:09,COMPLETED,28516.0,4039.6,3.40,245.63
220,medium,14,12:14:45,12:14:49,12:17:04,COMPLETED,28585.0,2264.1,4.29,140.00
156,hard,15,11:00:43,11:00:46,12:17:23,COMPLETED,33454.0,76616.9,3.54,4600.45
235,easy,12,12:18:03,12:18:06,12:18:43,COMPLETED,26646.0,618.3,3.52,40.47
204,easy,12,12:20:08,12:20:10,12:20:29,COMPLETED,22581.0,319.8,2.66,21.71
207,hard,15,12:01:57,12:02:00,12:23:18,COMPLETED,35391.0,21299.3,3.63,1281.40
150,hard,15,11:31:28,11:31:32,12:24:45,COMPLETED,30946.0,53226.4,4.48,3197.91
225,easy,12,12:24:24,12:24:26,12:25:04,COMPLETED,27720.0,635.0,2.96,40.81
242,medium,14,12:01:04,12:01:05,12:25:42,COMPLETED,33754.0,24617.7,1.21,1478.16
240,medium,13,12:22:58,12:22:59,12:25:42,COMPLETED,31910.0,2712.8,1.57,164.16
236,medium,13,12:22:31,12:22:34,12:26:00,COMPLETED,29043.0,3437.6,3.60,209.70
213,easy,12,12:29:10,12:29:11,12:29:24,COMPLETED,30970.0,208.8,1.78,14.15
211,medium,14,12:21:57,12:22:03,12:31:02,COMPLETED,24729.0,8994.8,6.18,545.74
122,hard,15,10:38:36,10:38:36,12:34:07,COMPLETED,37825.0,115530.0,0.04,6931.79
159,hard,15,11:51:48,11:51:49,12:35:03,COMPLETED,31491.0,43229.0,1.80,2595.44
215,medium,13,12:31:56,12:31:58,12:35:59,COMPLETED,32381.0,4020.9,2.15,243.18
169,medium,14,11:24:59,11:25:04,12:36:42,COMPLETED,36965.0,71646.0,5.30,4303.95
182,medium,14,11:28:50,11:28:52,12:36:42,COMPLETED,32316.0,67845.3,2.38,4072.95
221,medium,13,12:34:11,12:34:13,12:37:26,COMPLETED,31676.0,3210.9,2.96,195.39
227,medium,13,12:36:14,12:36:17,12:37:38,COMPLETED,28082.0,1354.2,3.95,84.90
