task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
8,medium,13,08:02:57,08:03:00,08:04:58,COMPLETED,37437.0,1988.3,3.35,121.17
26,easy,11,08:03:11,08:05:05,08:05:46,COMPLETED,29553.387907115488,683.7,114.67,155.04
22,hard,15,08:10:06,08:10:11,08:13:38,COMPLETED,31997.0,3453.7,5.22,212.10
1,easy,11,08:13:20,08:13:44,08:14:48,COMPLETED,30779.0,1077.3,24.47,88.58
13,hard,15,08:15:11,08:15:13,08:18:16,COMPLETED,29089.0,3079.1,2.18,185.83
28,easy,11,08:18:59,08:19:00,08:20:06,COMPLETED,23860.194002322423,1115.9,1.04,67.67
4,medium,13,08:19:31,08:20:13,08:22:06,COMPLETED,30465.0,1891.8,42.03,155.29
7,hard,15,08:22:29,08:22:30,08:25:43,COMPLETED,36491.0,3230.9,1.59,194.52
29,medium,14,08:22:50,08:25:50,08:28:02,COMPLETED,31711.0,2204.6,180.48,312.46
24,easy,11,08:24:17,08:28:08,08:28:54,COMPLETED,26964.0,766.2,231.78,277.54
5,medium,13,08:26:26,08:29:00,08:30:23,COMPLETED,32802.0,1389.9,154.78,237.79
32,medium,13,08:26:48,08:30:30,08:31:59,COMPLETED,27369.0,1498.3,222.20,311.85
19,medium,14,08:27:13,08:32:06,08:34:54,COMPLETED,32210.0,2819.2,293.13,461.97
34,hard,15,08:27:48,08:35:01,08:37:38,COMPLETED,31983.0,2622.3,433.30,590.29
33,easy,11,08:28:21,08:37:44,08:38:30,COMPLETED,25629.19002726065,760.6,563.66,609.09
20,medium,14,08:29:53,08:38:36,08:42:07,COMPLETED,29604.755185675367,3526.7,523.32,734.03
17,medium,14,08:31:57,08:42:13,08:44:26,COMPLETED,30189.0,2218.0,616.96,749.11
9,medium,13,08:33:16,08:44:33,08:46:36,COMPLETED,28422.0,2055.7,677.08,800.17
12,medium,13,08:34:42,08:46:42,08:47:59,COMPLETED,23638.0,1285.2,720.45,797.30
21,medium,13,08:36:00,08:48:05,08:49:10,COMPLETED,24298.95493514227,1085.4,725.59,790.43
31,easy,11,08:36:51,08:49:16,08:49:56,COMPLETED,19404.11408368423,660.8,745.73,785.19
10,medium,13,08:39:54,08:50:02,08:52:14,COMPLETED,40718.0,2200.3,608.41,740.17
25,easy,12,08:42:34,08:52:20,08:53:12,COMPLETED,30030.0,884.9,586.45,638.84
30,medium,14,08:44:01,08:53:19,08:55:01,COMPLETED,29105.0,1706.6,558.58,660.53
2,medium,14,08:46:28,08:55:08,08:57:32,COMPLETED,29187.0,2415.2,520.00,664.54
14,easy,11,08:47:41,08:57:38,08:58:36,COMPLETED,22558.89425713479,965.3,597.94,655.67
23,hard,15,08:49:01,08:58:42,09:02:26,COMPLETED,34826.0,3726.4,581.88,805.11
27,easy,12,08:50:14,09:02:32,09:03:49,COMPLETED,25475.401423299056,1299.5,738.49,815.79
6,easy,12,08:50:57,09:03:56,09:04:30,COMPLETED,27746.62123476359,580.1,779.50,813.91
11,medium,13,08:53:50,09:04:37,09:05:49,COMPLETED,25760.17305293923,1211.4,647.34,719.50
18,medium,13,08:53:58,09:05:56,09:08:03,COMPLETED,28299.0,2144.5,718.05,845.90
16,easy,12,08:55:05,09:08:10,09:09:12,COMPLETED,28734.0,1027.7,785.77,847.20
3,medium,14,08:56:33,09:09:18,09:11:25,COMPLETED,29682.0,2115.9,765.45,892.09
0,easy,11,08:57:23,09:11:31,09:12:17,COMPLETED,30967.0,767.7,848.43,894.17
15,hard,15,08:57:26,09:12:23,09:15:00,COMPLETED,35245.0,2641.2,897.52,1054.92
40,easy,12,09:01:36,09:15:08,09:16:43,COMPLETED,28302.071086495253,1602.1,812.03,907.42
39,medium,14,09:02:18,09:16:50,09:21:23,COMPLETED,38530.0,4552.7,872.20,1145.05
36,medium,13,09:06:10,09:21:29,09:24:28,COMPLETED,36128.0,2997.7,919.39,1098.99
63,medium,13,09:06:33,09:24:35,09:26:46,COMPLETED,35038.0,2189.1,1082.28,1213.37
60,easy,12,09:06:52,09:26:52,09:27:59,COMPLETED,25740.119093302852,1120.6,1200.65,1267.19
49,medium,13,09:12:25,09:28:05,09:30:08,COMPLETED,36558.0,2065.2,940.93,1063.93
58,easy,12,09:12:30,09:30:15,09:31:39,COMPLETED,25399.11600623661,1400.3,1065.89,1149.68
57,medium,14,09:12:39,09:31:45,09:32:46,COMPLETED,24645.0,1011.6,1146.94,1207.22
47,easy,11,09:14:04,09:32:52,09:33:32,COMPLETED,25146.16575551079,675.3,1128.66,1168.97
67,hard,15,09:14:38,09:33:39,09:42:30,COMPLETED,34180.0,8866.3,1141.20,1672.57
66,medium,13,09:15:56,09:42:37,09:45:30,COMPLETED,31011.0,2897.7,1601.21,1774.67
62,easy,12,09:20:50,09:45:37,09:46:41,COMPLETED,34889.0,1075.1,1487.10,1551.24
68,hard,15,09:24:56,09:46:47,09:49:49,COMPLETED,28260.0,3036.0,1311.63,1493.42
54,medium,13,09:27:09,09:49:55,09:51:30,COMPLETED,26381.0,1597.9,1366.82,1461.84
56,easy,11,09:28:10,09:51:37,09:52:07,COMPLETED,20319.932919310326,511.6,1407.73,1437.81
51,easy,11,09:29:00,09:52:14,09:52:35,COMPLETED,30902.47750042191,361.6,1394.47,1415.83
69,easy,11,09:29:11,09:52:42,09:53:05,COMPLETED,24195.479104882477,397.1,1411.19,1434.72
50,medium,14,09:33:36,09:53:12,09:55:43,COMPLETED,37014.0,2543.4,1176.04,1327.65
48,easy,12,09:34:26,09:55:50,09:56:49,COMPLETED,30301.0,993.3,1284.69,1343.53
41,hard,15,09:40:47,09:56:56,10:00:39,COMPLETED,33688.0,3727.6,969.33,1192.64
45,hard,15,09:42:35,10:00:46,10:06:11,COMPLETED,35688.8241584408,5436.8,1091.01,1416.87
52,easy,11,09:43:01,10:06:18,10:07:17,COMPLETED,27708.094342056942,996.2,1397.24,1456.70
44,easy,12,09:44:01,10:07:24,10:07:58,COMPLETED,24962.31529041468,584.7,1403.05,1437.89
55,medium,14,09:44:12,10:08:05,10:10:36,COMPLETED,29816.0,2526.5,1433.16,1584.31
42,medium,14,09:44:14,10:10:42,10:14:30,COMPLETED,35836.0,3806.9,1588.77,1816.88
37,easy,11,09:46:18,10:14:37,10:15:28,COMPLETED,28460.440310426737,866.2,1699.20,1750.99
59,easy,12,09:49:18,10:15:35,10:15:59,COMPLETED,29344.084831085558,409.2,1577.20,1601.53
35,medium,13,09:49:30,10:16:05,10:18:11,COMPLETED,31794.0,2098.6,1595.78,1721.45
64,easy,11,09:51:20,10:18:17,10:19:28,COMPLETED,27379.10992318635,1192.2,1617.72,1688.63
61,easy,11,09:51:26,10:19:35,10:19:54,COMPLETED,25498.865402514293,328.5,1689.30,1708.61
43,medium,13,09:52:22,10:20:01,10:22:08,COMPLETED,29365.0,2123.7,1659.04,1786.21
46,easy,11,09:52:45,10:22:14,10:22:53,COMPLETED,24702.417716875916,659.5,1769.49,1808.81
38,easy,11,09:54:19,10:23:00,10:23:22,COMPLETED,20440.047201657835,371.5,1721.08,1743.19
53,easy,12,09:56:00,10:23:28,10:23:51,COMPLETED,31591.253022970355,396.3,1648.40,1671.86
65,easy,11,09:59:20,10:23:58,10:24:31,COMPLETED,35369.11077483071,563.7,1478.20,1511.81
91,easy,12,10:00:47,10:24:38,10:25:42,COMPLETED,34476.0,1079.0,1431.04,1495.57
73,medium,13,10:02:36,10:25:48,10:27:55,COMPLETED,27450.979553069712,2124.1,1392.81,1519.50
75,medium,14,10:06:20,10:28:02,10:30:21,COMPLETED,27921.33501938641,2343.0,1302.30,1441.97
84,easy,11,10:08:39,10:30:28,10:31:20,COMPLETED,25499.0,869.3,1309.92,1361.47
76,medium,13,10:11:30,10:31:27,10:32:32,COMPLETED,35111.0,1097.9,1197.11,1262.57
80,easy,12,10:11:48,10:32:39,10:33:13,COMPLETED,36761.932744546015,579.6,1251.01,1285.57
79,easy,12,10:13:08,10:33:19,10:33:59,COMPLETED,33759.1127334243,670.9,1211.82,1251.84
70,medium,14,10:13:40,10:34:06,10:36:05,COMPLETED,25070.0,1999.1,1226.09,1345.74
88,medium,14,10:13:41,10:36:12,10:38:23,COMPLETED,35333.0,2206.8,1351.07,1482.91
95,medium,14,10:16:02,10:38:30,10:40:42,COMPLETED,30871.0,2205.3,1348.50,1480.51
86,easy,11,10:17:21,10:40:48,10:41:29,COMPLETED,25343.868266143418,686.2,1407.84,1448.24
78,medium,14,10:17:57,10:41:36,10:47:21,COMPLETED,40310.442036796856,5762.9,1419.05,1764.53
92,hard,15,10:19:39,10:47:27,10:52:29,COMPLETED,29542.0,5024.9,1668.85,1970.00
102,medium,13,10:22:57,10:52:35,10:54:28,COMPLETED,29284.0,1886.3,1778.37,1891.29
99,medium,14,10:25:01,10:54:34,10:57:17,COMPLETED,26923.0,2729.8,1773.57,1936.85
90,medium,14,10:28:19,10:57:24,11:01:30,COMPLETED,38324.0,4108.7,1745.38,1991.58
98,easy,11,10:28:48,11:01:36,11:02:28,COMPLETED,28488.315457486722,863.5,1968.93,2020.55
85,hard,15,10:30:45,11:02:34,11:08:49,COMPLETED,33259.3535434183,6255.3,1909.76,2284.74
97,easy,11,10:30:53,11:08:56,11:09:59,COMPLETED,29775.0,1061.2,2283.11,2346.49
101,easy,11,10:33:14,11:10:05,11:10:21,COMPLETED,30529.830456426032,267.9,2211.80,2227.70
93,easy,11,10:33:23,11:10:27,11:10:49,COMPLETED,26376.71084665238,371.4,2224.90,2246.90
72,medium,14,10:33:39,11:10:56,11:13:45,COMPLETED,32869.0,2829.3,2237.22,2406.78
104,medium,14,10:35:58,11:13:52,11:17:22,COMPLETED,29775.991390047828,3522.4,2274.11,2484.50
74,easy,11,10:37:39,11:17:29,11:18:05,COMPLETED,23258.382679424867,605.8,2390.49,2426.65
87,easy,12,10:39:42,11:18:11,11:18:52,COMPLETED,33107.0,681.4,2309.86,2350.09
96,easy,11,10:39:46,11:18:58,11:19:16,COMPLETED,26064.781839796487,298.4,2352.78,2370.49
77,medium,13,10:41:02,11:19:22,11:20:54,COMPLETED,30896.0,1530.5,2300.86,2392.44
81,medium,14,10:43:29,11:21:00,11:24:06,COMPLETED,30730.0,3107.6,2251.72,2437.82
103,easy,12,10:46:05,11:24:13,11:25:47,COMPLETED,29354.923116932547,1574.0,2288.20,2382.25
83,easy,12,10:48:14,11:25:53,11:26:34,COMPLETED,17966.694769837606,692.6,2259.68,2300.41
71,medium,14,10:48:45,11:26:41,11:29:00,COMPLETED,25922.0,2342.8,2276.29,2415.94
94,hard,15,10:49:22,11:29:07,11:31:57,COMPLETED,35324.0,2828.1,2385.90,2555.24
82,medium,13,10:56:33,11:32:03,11:34:09,COMPLETED,27523.0,2102.6,2130.61,2256.50
89,easy,12,10:57:01,11:34:15,11:34:49,COMPLETED,28226.507627331885,571.6,2234.79,2268.84
100,easy,11,10:57:27,11:34:56,11:35:17,COMPLETED,28156.388630082994,360.7,2249.10,2270.61
106,easy,11,11:01:05,11:35:23,11:35:45,COMPLETED,29652.760426516208,364.9,2058.83,2080.51
124,medium,13,11:06:32,11:35:51,11:36:50,COMPLETED,24453.0,990.5,1759.74,1818.92
116,medium,14,11:07:26,11:36:57,11:39:09,COMPLETED,26661.0,2210.2,1771.20,1903.16
110,easy,11,11:11:57,11:39:15,11:39:32,COMPLETED,29328.470530791754,285.2,1638.85,1655.67
139,easy,11,11:13:01,11:39:38,11:40:06,COMPLETED,29932.67703752289,464.1,1598.00,1625.42
126,easy,12,11:13:37,11:40:12,11:40:37,COMPLETED,27956.01679560968,412.5,1595.88,1620.39
125,hard,15,11:14:17,11:40:43,11:46:11,COMPLETED,33218.0,5471.4,1586.65,1914.59
137,easy,12,11:15:39,11:46:17,11:47:35,COMPLETED,25806.0,1291.5,1838.96,1916.09
134,easy,11,11:16:18,11:47:41,11:48:03,COMPLETED,27862.64561514996,371.2,1883.48,1905.43
111,easy,11,11:19:14,11:48:09,11:48:25,COMPLETED,29059.491546345085,263.9,1735.78,1751.28
119,medium,13,11:19:54,11:48:31,11:51:25,COMPLETED,33156.0,2904.3,1717.64,1891.19
114,easy,11,11:20:49,11:51:31,11:52:42,COMPLETED,25606.0,1189.8,1842.93,1913.87
132,medium,14,11:23:36,11:52:49,11:55:39,COMPLETED,33373.0,2839.1,1753.35,1923.40
112,medium,14,11:24:52,11:55:45,11:58:21,COMPLETED,26682.0,2606.2,1853.73,2009.80
130,easy,12,11:25:04,11:58:28,11:59:32,COMPLETED,39916.494279343264,1071.4,2004.13,2068.19
108,easy,11,11:25:32,11:59:38,11:59:59,COMPLETED,26600.490980928433,363.2,2046.43,2068.00
105,medium,13,11:27:06,12:00:06,12:01:41,COMPLETED,31930.0,1594.6,1980.25,2075.67
135,medium,14,11:27:08,12:01:47,12:05:06,COMPLETED,26560.0,3307.4,2079.95,2278.08
115,easy,12,11:27:25,12:05:12,12:06:28,COMPLETED,28448.0,1280.2,2267.42,2343.89
123,medium,14,11:28:30,12:06:35,12:08:47,COMPLETED,31719.0,2208.4,2285.26,2417.45
128,easy,11,11:28:56,12:08:53,12:09:33,COMPLETED,21587.109230654427,667.4,2397.79,2437.63
122,medium,13,11:30:27,12:09:39,12:11:45,COMPLETED,25833.0,2091.7,2352.85,2478.09
133,hard,15,11:34:11,12:11:51,12:14:29,COMPLETED,31896.0,2636.1,2260.38,2418.15
109,easy,11,11:34:59,12:14:35,12:15:09,COMPLETED,24323.377623651995,561.5,2376.58,2410.05
107,medium,13,11:35:32,12:15:15,12:17:22,COMPLETED,26992.0,2119.6,2383.29,2510.20
127,medium,13,11:35:37,12:17:28,12:18:59,COMPLETED,25906.0,1525.6,2511.50,2602.24
129,easy,12,11:36:14,12:19:06,12:19:53,COMPLETED,18157.0,793.8,2572.07,2619.48
136,easy,11,11:40:33,12:19:59,12:20:21,COMPLETED,20639.678933786086,369.2,2366.72,2388.28
113,easy,11,11:42:13,12:20:27,12:20:46,COMPLETED,34499.99827354854,314.2,2294.91,2313.45
117,hard,15,11:44:03,12:20:52,12:25:24,COMPLETED,31099.21664030235,4540.2,2209.79,2481.62
118,easy,11,11:44:35,12:25:31,12:26:34,COMPLETED,20845.10141783758,1067.1,2456.23,2519.73
131,hard,15,11:46:26,12:26:41,12:29:12,COMPLETED,30371.0,2530.4,2415.30,2566.02
