task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
7,hard,15,08:03:31,08:03:36,08:17:28,COMPLETED,39692.0,13892.1,5.43,838.00
1,hard,15,08:04:34,08:17:35,08:23:49,COMPLETED,36220.83394550999,6240.5,781.98,1155.81
5,hard,15,08:06:20,08:23:56,08:28:17,COMPLETED,28082.68813023954,4367.0,1056.43,1317.33
10,hard,15,08:10:58,08:28:24,08:40:55,COMPLETED,42031.0,12515.4,1046.49,1797.05
4,hard,15,08:14:42,08:41:01,08:46:15,COMPLETED,31980.0,5247.6,1579.44,1893.94
3,hard,15,08:19:20,08:46:22,09:11:19,COMPLETED,41994.0,24973.4,1622.32,3119.61
6,hard,15,08:20:55,09:11:26,09:15:56,COMPLETED,32977.70479458042,4516.2,3031.76,3301.70
14,hard,15,08:25:20,09:16:03,09:21:48,COMPLETED,36281.0,5746.6,3043.78,3388.17
11,hard,15,08:31:38,09:21:54,09:25:26,COMPLETED,30656.0,3540.7,3016.61,3228.18
12,hard,15,08:32:25,09:25:33,09:30:37,COMPLETED,33870.0,5080.1,3188.09,3492.54
2,hard,15,08:35:42,09:30:43,09:35:57,COMPLETED,36305.87339507934,5236.0,3301.93,3615.72
8,hard,15,08:39:22,09:36:04,09:47:25,COMPLETED,35415.0,11354.1,3402.11,4083.00
0,hard,15,08:48:35,09:47:31,09:52:20,COMPLETED,33825.0,4827.7,3536.38,3825.69
13,hard,15,08:52:05,09:52:27,09:55:23,COMPLETED,37087.88113344899,2939.4,3622.07,3798.07
9,hard,15,08:58:53,09:55:29,09:59:48,COMPLETED,32958.0,4339.5,3396.46,3655.78
15,hard,15,09:07:31,09:59:55,10:04:21,COMPLETED,37996.0,4434.4,3144.87,3410.38
27,hard,15,09:13:20,10:04:27,10:08:36,COMPLETED,27950.0,4143.9,3067.96,3316.19
18,hard,15,09:14:08,10:08:42,10:16:58,COMPLETED,37457.329737552354,8268.0,3274.62,3770.04
21,hard,15,09:16:01,10:17:04,10:19:47,COMPLETED,28651.0,2716.8,3663.73,3826.36
22,hard,15,09:17:59,10:19:53,10:22:19,COMPLETED,37261.0,2441.4,3714.76,3860.14
19,hard,15,09:19:54,10:22:26,10:31:31,COMPLETED,35023.0,9085.3,3752.28,4297.05
26,hard,15,09:20:43,10:31:37,10:34:50,COMPLETED,35177.30479178601,3219.7,4254.43,4447.25
24,hard,15,09:24:33,10:34:56,10:37:23,COMPLETED,32587.0,2462.2,4223.63,4370.28
25,hard,15,09:24:53,10:37:30,11:20:58,COMPLETED,44087.0,43480.9,4357.41,6965.20
29,hard,15,09:27:17,11:21:05,11:26:03,COMPLETED,30047.0,4967.6,6828.31,7126.01
20,hard,15,09:30:54,11:26:09,11:30:56,COMPLETED,29335.59887772703,4790.0,6915.39,7202.45
23,hard,15,09:40:54,11:31:02,11:34:51,COMPLETED,31836.503254786203,3836.3,6608.83,6837.95
28,hard,15,09:45:34,11:34:59,11:39:03,COMPLETED,33996.0,4078.0,6565.05,6809.37
17,hard,15,09:56:35,11:39:09,11:44:35,COMPLETED,28922.0,5446.0,6154.75,6480.36
16,hard,15,09:59:50,11:44:42,11:51:21,COMPLETED,28702.365258326456,6662.5,6292.55,6691.94
36,hard,15,10:02:34,11:51:28,11:55:59,COMPLETED,31939.0,4528.5,6534.32,6805.68
35,hard,15,10:06:24,11:56:06,12:11:53,COMPLETED,29119.0,15801.3,6582.06,7529.04
32,hard,15,10:08:56,12:12:00,12:18:29,COMPLETED,25923.0,6493.1,7384.17,7773.18
43,hard,15,10:15:57,12:18:35,12:24:14,COMPLETED,26357.0,5657.9,7358.79,7697.31
44,hard,15,10:17:40,12:24:21,12:30:07,COMPLETED,25449.0,5783.2,7601.30,7947.92
33,hard,15,10:19:26,12:30:14,12:35:34,COMPLETED,30574.83119854089,5349.2,7848.32,8168.18
40,hard,15,10:22:26,12:35:41,12:40:10,COMPLETED,35105.11626703051,4494.2,7995.31,8264.52
38,hard,15,10:23:36,12:40:16,13:17:22,COMPLETED,37755.59895713764,37103.7,8200.99,10426.85
31,hard,15,10:25:43,13:17:29,13:20:48,COMPLETED,31341.0,3345.4,10306.24,10505.81
34,hard,15,10:46:03,13:20:55,13:38:16,COMPLETED,41444.0,17340.9,9293.00,10333.09
41,hard,15,10:47:38,13:38:22,13:45:30,COMPLETED,33052.0,7155.8,10244.48,10672.70
39,hard,15,10:53:22,13:45:37,13:48:56,COMPLETED,30054.0,3336.4,10335.86,10534.85
37,hard,15,10:57:05,13:49:04,13:53:24,COMPLETED,27940.0,4353.6,10319.09,10579.95
42,hard,15,10:58:23,13:53:31,13:59:15,COMPLETED,29622.0,5736.9,10508.33,10852.20
30,hard,15,10:58:29,13:59:21,14:02:49,COMPLETED,30080.0,3464.0,10852.57,11060.06
57,hard,15,11:04:56,14:02:55,14:05:50,COMPLETED,29789.0,2917.8,10679.44,10854.16
45,hard,15,11:13:20,14:05:56,14:12:34,COMPLETED,31631.0,6646.5,10356.53,10754.97
58,hard,15,11:15:03,14:12:41,14:19:49,COMPLETED,37161.8355656042,7141.8,10658.35,11086.50
55,hard,15,11:19:07,14:19:55,14:23:02,COMPLETED,40711.0,3119.4,10848.88,11035.70
59,hard,15,11:19:22,14:23:09,14:27:22,COMPLETED,30340.68907243474,4232.4,11027.07,11280.60
54,hard,15,11:23:58,14:27:29,14:30:06,COMPLETED,30980.0,2628.8,11011.04,11168.42
50,hard,15,11:26:51,14:30:12,14:33:50,COMPLETED,22635.334924825114,3650.2,11001.80,11219.51
51,hard,15,11:29:09,14:33:57,14:45:26,COMPLETED,30853.0,11489.4,11088.84,11777.14
53,hard,15,11:36:18,14:45:33,14:51:07,COMPLETED,27407.0,5585.2,11355.25,11689.99
