task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
28,hard,15,08:04:53,08:04:56,08:28:47,COMPLETED,36187.0,23859.2,3.12,1434.60
15,hard,15,08:24:31,08:24:31,08:40:44,COMPLETED,35278.0,16220.5,0.25,973.37
12,hard,15,08:27:56,08:27:58,08:46:10,COMPLETED,30373.0,18192.8,2.52,1094.02
27,hard,15,08:38:53,08:38:53,08:46:40,COMPLETED,25281.0,7793.1,0.16,467.64
8,hard,15,08:19:29,08:19:33,08:54:45,COMPLETED,33166.0,35194.3,4.72,2116.33
18,hard,15,08:16:23,08:16:25,09:00:17,COMPLETED,30701.0,43872.9,2.06,2634.41
20,hard,15,08:50:30,08:50:34,09:03:21,COMPLETED,24628.0,12799.5,4.03,771.84
5,hard,15,08:38:21,08:38:22,09:05:44,COMPLETED,32985.0,27367.0,1.48,1643.43
2,hard,15,08:50:35,08:50:40,09:07:04,COMPLETED,28853.0,16414.0,5.22,989.90
24,hard,15,08:32:36,08:32:40,09:07:23,COMPLETED,31513.0,34719.9,4.41,2087.48
19,hard,15,08:16:08,08:16:12,09:09:08,COMPLETED,32418.0,52931.6,4.93,3180.79
4,hard,15,08:40:06,08:40:07,09:09:08,COMPLETED,31286.0,29025.4,1.36,1742.79
23,hard,15,08:01:32,08:01:36,09:16:36,COMPLETED,33180.0,75009.0,4.21,4504.73
21,hard,15,08:31:25,08:31:27,09:18:47,COMPLETED,24041.0,47334.9,2.01,2842.01
9,hard,15,08:30:44,08:30:50,09:21:52,COMPLETED,29728.0,51037.5,6.05,3068.25
55,hard,15,09:01:05,09:01:06,09:22:04,COMPLETED,27311.0,20968.4,1.50,1259.52
7,hard,15,08:21:16,08:21:17,09:22:16,COMPLETED,34025.0,60995.8,1.06,3660.77
1,hard,15,08:59:25,08:59:28,09:23:48,COMPLETED,32675.0,24339.3,3.30,1463.57
6,hard,15,08:49:27,08:49:32,09:32:57,COMPLETED,34930.0,43410.4,5.55,2610.12
38,hard,15,09:00:51,09:00:54,09:41:05,COMPLETED,36238.0,40189.6,3.17,2414.43
44,hard,15,09:30:56,09:31:00,09:41:36,COMPLETED,31932.0,10613.2,4.04,640.62
59,hard,15,09:23:25,09:23:30,09:42:45,COMPLETED,27892.0,19258.0,5.13,1160.31
26,hard,15,08:05:48,08:05:50,09:52:09,COMPLETED,31564.0,106317.5,2.56,6381.58
34,hard,15,09:39:03,09:39:07,09:57:25,COMPLETED,28929.0,18315.9,4.02,1102.85
46,hard,15,09:14:03,09:14:03,10:03:37,COMPLETED,39239.0,49574.5,0.16,2974.55
36,hard,15,09:10:09,09:10:10,10:04:14,COMPLETED,37597.0,54077.8,1.09,3245.68
58,hard,15,09:40:13,09:40:15,10:12:39,COMPLETED,27913.0,32399.7,2.46,1946.25
31,hard,15,09:50:43,09:50:48,10:12:45,COMPLETED,27608.0,21958.4,5.24,1322.61
82,hard,15,10:01:15,10:01:15,10:14:50,COMPLETED,27169.0,13594.6,0.05,815.56
48,hard,15,09:02:54,09:02:57,10:17:39,COMPLETED,36416.0,74705.9,3.14,4485.43
41,hard,15,09:55:07,09:55:09,10:19:44,COMPLETED,34819.0,24576.9,2.94,1477.42
51,hard,15,09:38:06,09:38:10,10:22:13,COMPLETED,24741.0,44044.8,4.87,2647.46
14,hard,15,08:17:44,08:17:44,10:24:49,COMPLETED,31824.0,127091.5,0.20,7625.64
52,hard,15,09:57:51,09:57:56,10:29:33,COMPLETED,25109.0,31617.5,5.81,1902.63
79,hard,15,10:20:20,10:20:21,10:32:02,COMPLETED,26127.0,11692.0,1.65,702.98
57,hard,15,09:35:22,09:35:24,10:34:50,COMPLETED,32506.0,59447.1,2.29,3568.97
43,hard,15,09:57:28,09:57:32,10:35:28,COMPLETED,30577.0,37950.2,4.05,2280.86
25,hard,15,08:17:14,08:17:19,10:35:47,COMPLETED,29427.0,138466.5,5.76,8313.73
56,hard,15,09:34:04,09:34:04,10:37:09,COMPLETED,32078.0,63091.0,0.57,3785.89
16,hard,15,08:03:18,08:03:19,10:39:41,COMPLETED,30221.0,156368.8,1.16,9383.27
3,hard,15,08:42:06,08:42:10,10:40:00,COMPLETED,27136.0,117827.0,4.60,7074.19
33,hard,15,09:37:38,09:37:40,10:41:09,COMPLETED,31599.0,63491.0,2.03,3811.41
54,hard,15,09:25:02,09:25:02,10:49:17,COMPLETED,30717.0,84252.6,0.10,5055.16
85,hard,15,10:35:49,10:35:53,10:49:42,COMPLETED,33661.0,13812.0,4.96,833.51
30,hard,15,09:33:03,09:33:03,10:50:39,COMPLETED,33885.0,77597.4,0.27,4656.01
37,hard,15,09:48:39,09:48:43,10:51:22,COMPLETED,34340.0,62662.8,4.33,3763.96
80,hard,15,10:14:12,10:14:13,10:51:41,COMPLETED,28254.0,37480.8,1.29,2249.83
32,hard,15,09:30:44,09:30:47,10:55:00,COMPLETED,30497.0,84216.6,3.54,5056.48
68,hard,15,10:07:20,10:07:22,10:55:31,COMPLETED,33771.0,48154.5,2.31,2891.48
13,hard,15,08:30:02,08:30:07,10:56:27,COMPLETED,33967.0,146333.2,5.28,8785.25
61,hard,15,10:32:16,10:32:21,10:58:13,COMPLETED,30083.0,25875.5,5.63,1557.93
63,hard,15,10:38:21,10:38:25,11:00:07,COMPLETED,35594.0,21695.3,4.64,1306.11
22,hard,15,08:31:14,08:31:14,11:05:51,COMPLETED,33381.0,154608.6,0.62,9277.13
89,hard,15,10:35:05,10:35:10,11:06:53,COMPLETED,32202.0,31722.6,5.02,1908.24
72,hard,15,10:51:39,10:51:41,11:09:41,COMPLETED,37504.0,17990.1,2.83,1082.10
66,hard,15,10:17:01,10:17:01,11:10:55,COMPLETED,31420.0,53911.2,0.33,3234.90
53,hard,15,09:46:26,09:46:27,11:11:58,COMPLETED,30156.0,85516.9,1.13,5132.08
87,hard,15,10:06:32,10:06:32,11:12:29,COMPLETED,28024.0,65949.5,0.28,3957.17
74,hard,15,10:12:14,10:12:20,11:17:35,COMPLETED,34054.0,65265.3,6.14,3921.97
70,hard,15,10:51:33,10:51:35,11:17:35,COMPLETED,32350.0,26008.7,2.60,1562.97
47,hard,15,09:42:44,09:42:45,11:18:19,COMPLETED,35507.0,95570.8,1.31,5735.51
60,hard,15,10:56:41,10:56:45,11:18:19,COMPLETED,36490.0,21563.0,4.87,1298.51
40,hard,15,09:17:20,09:17:20,11:24:28,COMPLETED,38315.0,127135.7,0.18,7628.28
49,hard,15,09:47:29,09:47:34,11:26:33,COMPLETED,31631.0,98972.5,5.92,5944.18
35,hard,15,09:07:30,09:07:35,11:33:39,COMPLETED,34371.0,146061.4,5.87,8769.50
108,hard,15,11:07:51,11:07:55,11:34:17,COMPLETED,28069.0,26374.4,4.41,1586.72
88,hard,15,10:03:16,10:03:18,11:35:14,COMPLETED,33351.0,91932.9,2.91,5518.76
95,hard,15,11:21:46,11:21:51,11:36:56,COMPLETED,26597.0,15095.2,5.26,910.65
