task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
6,medium,14,08:05:27,08:05:30,08:08:37,COMPLETED,30143.0,3156.4,3.60,190.23
1,medium,14,08:09:22,08:09:22,08:11:40,COMPLETED,27522.0,2316.7,0.08,138.71
0,hard,15,08:19:06,08:19:11,08:23:50,COMPLETED,35601.0,4649.8,5.77,284.39
9,easy,12,08:21:56,08:23:56,08:25:01,COMPLETED,27460.0,1083.2,120.78,185.54
7,medium,13,08:22:53,08:25:07,08:26:06,COMPLETED,34387.56956890951,990.4,134.80,193.94
3,hard,15,08:23:58,08:26:13,08:31:21,COMPLETED,34446.0,5162.0,135.24,443.68
8,medium,14,08:32:23,08:32:23,08:35:05,COMPLETED,30016.0,2711.1,0.10,162.25
5,hard,15,08:47:49,08:47:49,08:52:27,COMPLETED,30026.0,4657.2,0.10,278.90
2,medium,13,08:53:17,08:53:22,08:54:39,COMPLETED,30604.0,1298.5,5.65,82.78
4,easy,12,08:56:30,08:56:34,08:58:03,COMPLETED,40661.0,1485.1,4.81,93.69
19,easy,11,09:01:13,09:01:16,09:02:31,COMPLETED,26724.0,1264.8,3.22,78.58
13,medium,13,09:04:23,09:04:26,09:06:07,COMPLETED,30542.0,1685.4,3.34,104.18
17,medium,14,09:25:01,09:25:03,09:27:52,COMPLETED,33095.0,2826.6,2.30,171.58
11,easy,11,09:27:14,09:27:58,09:29:02,COMPLETED,27302.316963651636,1060.0,44.92,108.31
14,medium,14,09:28:22,09:29:08,09:32:14,COMPLETED,35835.0,3124.0,46.54,232.91
18,easy,11,09:30:25,09:32:22,09:33:15,COMPLETED,18366.87960302977,903.0,117.02,170.96
16,medium,14,09:36:02,09:36:04,09:39:04,COMPLETED,28610.0,3008.9,2.47,182.69
10,medium,13,09:38:03,09:39:11,09:41:16,COMPLETED,33252.0,2096.9,68.03,193.57
12,medium,13,09:40:55,09:41:22,09:43:34,COMPLETED,36504.0,2214.0,27.87,159.84
15,easy,11,09:52:09,09:52:12,09:53:06,COMPLETED,30717.24707309984,912.5,3.61,57.82
23,easy,11,10:06:18,10:06:20,10:07:32,COMPLETED,30667.64979659797,1206.9,2.79,74.92
28,medium,14,10:13:24,10:13:27,10:16:17,COMPLETED,31385.0,2850.3,3.77,173.81
24,hard,15,10:21:49,10:21:49,10:28:39,COMPLETED,31716.0,6845.4,0.36,410.73
21,easy,12,10:24:37,10:28:46,10:30:05,COMPLETED,26522.0,1332.6,249.11,328.62
20,easy,11,10:33:54,10:33:54,10:34:57,COMPLETED,30265.0,1061.2,0.42,63.91
25,medium,13,10:36:58,10:36:58,10:39:51,COMPLETED,32019.0,2888.7,0.28,173.33
27,easy,12,10:53:34,10:53:35,10:55:04,COMPLETED,26227.0,1490.4,1.01,90.20
26,hard,15,10:53:43,10:55:10,10:59:48,COMPLETED,31939.0,4640.9,87.46,365.56
29,medium,14,10:54:53,10:59:54,11:02:37,COMPLETED,33032.0,2730.6,301.94,464.75
22,easy,12,10:56:03,11:02:44,11:03:21,COMPLETED,29645.0,613.5,401.82,438.15
36,easy,11,11:21:14,11:21:17,11:22:14,COMPLETED,26630.36025839253,960.4,3.40,60.69
34,easy,11,11:23:59,11:24:03,11:25:00,COMPLETED,28389.971179752287,967.0,4.25,61.60
30,hard,15,11:26:24,11:26:25,11:30:53,COMPLETED,32512.0,4479.5,1.47,269.88
31,easy,11,11:31:47,11:31:48,11:32:51,COMPLETED,24142.06884343594,1061.3,1.34,64.84
35,easy,12,11:36:00,11:36:04,11:37:20,COMPLETED,30503.0,1286.3,4.37,80.89
39,medium,13,11:36:10,11:37:27,11:38:50,COMPLETED,28187.0,1390.4,77.57,160.72
32,easy,11,11:42:52,11:42:57,11:44:06,COMPLETED,26569.0,1160.4,5.42,74.84
37,medium,13,11:49:09,11:49:13,11:50:36,COMPLETED,23924.0,1398.9,4.52,87.92
38,hard,15,11:50:46,11:50:49,11:56:29,COMPLETED,28361.0,5666.6,3.50,343.15
33,hard,15,11:54:59,11:56:35,11:59:06,COMPLETED,34729.0,2540.0,96.53,247.83
42,easy,11,12:03:00,12:03:02,12:04:03,COMPLETED,22421.0,1036.5,2.42,63.90
44,medium,14,12:03:11,12:04:10,12:06:16,COMPLETED,37334.0,2107.0,59.65,185.76
47,easy,11,12:11:00,12:11:05,12:12:24,COMPLETED,28175.74300475088,1325.7,5.55,84.54
46,easy,12,12:31:14,12:31:15,12:32:31,COMPLETED,26404.521317281797,1272.0,1.03,77.10
40,medium,13,12:33:22,12:33:25,12:35:46,COMPLETED,27253.0,2346.7,3.47,144.02
41,medium,14,12:41:06,12:41:10,12:44:47,COMPLETED,28934.0,3612.0,4.84,221.09
45,easy,11,12:47:34,12:47:35,12:48:33,COMPLETED,30331.638374029877,957.8,1.90,59.16
43,medium,14,12:50:56,12:50:57,12:55:16,COMPLETED,34648.0687082815,4314.2,1.63,260.03
48,easy,12,12:58:36,12:58:40,12:59:45,COMPLETED,30562.0,1080.7,4.81,69.40
49,easy,12,12:58:38,12:59:51,13:01:09,COMPLETED,22257.0,1302.5,73.68,151.18
59,hard,15,13:01:00,13:01:15,13:09:20,COMPLETED,34602.971416844564,8079.4,15.87,500.04
50,medium,14,13:14:51,13:14:51,13:20:22,COMPLETED,43008.0,5524.0,0.30,331.25
55,hard,15,13:21:05,13:21:10,13:25:49,COMPLETED,26014.0,4669.4,5.86,284.91
56,medium,13,13:21:05,13:25:57,13:27:52,COMPLETED,21884.0,1932.9,292.07,407.76
58,medium,14,13:22:53,13:27:59,13:30:11,COMPLETED,27832.0,2208.9,306.07,438.30
54,easy,11,13:40:34,13:40:36,13:41:46,COMPLETED,24090.0,1162.1,2.72,72.27
52,hard,15,13:41:20,13:41:52,13:45:07,COMPLETED,27960.443970144483,3260.6,32.47,227.03
53,hard,15,13:41:28,13:45:14,13:48:05,COMPLETED,29367.0,2871.5,226.14,397.35
57,medium,14,13:52:29,13:52:30,13:55:30,COMPLETED,32294.0,3009.9,1.88,181.91
51,hard,15,13:57:21,13:57:25,14:01:15,COMPLETED,31956.0,3836.2,4.71,234.43
63,hard,15,14:10:02,14:10:04,14:19:01,COMPLETED,31762.0,8949.4,2.66,539.28
61,medium,13,14:14:08,14:19:07,14:20:57,COMPLETED,34775.0,1829.2,299.65,409.06
69,medium,14,14:16:25,14:21:03,14:23:36,COMPLETED,34818.0,2565.7,278.43,431.91
62,hard,15,14:22:28,14:23:43,14:27:33,COMPLETED,27561.0,3838.3,75.40,305.34
67,medium,13,14:26:32,14:27:39,14:30:33,COMPLETED,34824.0,2898.9,67.72,241.39
66,medium,13,14:28:02,14:30:39,14:33:27,COMPLETED,31733.0,2800.7,157.68,325.43
