task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
4,medium,13,08:04:58,08:05:00,08:06:36,COMPLETED,27566.0,1608.9,2.62,98.18
2,hard,15,08:05:24,08:06:43,08:09:26,COMPLETED,26142.0,2725.0,79.18,242.33
8,medium,13,08:15:10,08:15:15,08:16:50,COMPLETED,32117.0,1608.6,5.28,100.98
1,medium,13,08:26:28,08:26:28,08:28:28,COMPLETED,26238.0,2006.5,0.81,120.74
7,hard,15,08:34:16,08:34:17,08:41:44,COMPLETED,32861.0,7454.9,1.78,448.71
6,easy,12,08:39:45,08:41:51,08:43:01,COMPLETED,26881.0,1175.6,126.10,196.42
5,hard,15,08:44:21,08:44:25,08:57:41,COMPLETED,35841.0,13273.6,4.78,800.85
3,hard,15,08:44:30,08:57:48,09:02:37,COMPLETED,29897.0,4846.2,798.22,1087.87
9,hard,15,08:48:04,09:02:45,09:07:02,COMPLETED,26690.30531670386,4302.5,881.03,1138.84
0,easy,11,08:54:00,09:07:09,09:07:25,COMPLETED,22034.4011365454,277.6,789.21,805.68
19,medium,13,09:19:33,09:19:33,09:21:50,COMPLETED,25499.0,2289.2,0.16,137.26
17,medium,14,09:20:34,09:21:56,09:25:20,COMPLETED,26727.0,3419.2,82.54,286.76
12,medium,14,09:23:21,09:25:27,09:27:40,COMPLETED,32537.0,2229.6,126.74,259.51
10,medium,14,09:28:58,09:28:59,09:31:41,COMPLETED,24742.0,2709.0,1.67,163.72
11,medium,13,09:35:42,09:35:42,09:37:56,COMPLETED,24195.0,2248.9,0.61,134.77
18,medium,13,09:37:55,09:38:03,09:38:59,COMPLETED,31548.0,944.5,8.59,64.20
14,hard,15,09:38:37,09:39:06,09:42:44,COMPLETED,31513.0,3643.3,29.30,247.55
13,easy,12,09:40:56,09:42:50,09:44:13,COMPLETED,22637.06348064173,1372.1,114.93,197.03
16,medium,13,09:43:33,09:44:19,09:45:30,COMPLETED,21713.0,1201.7,46.28,117.56
15,medium,14,09:49:01,09:49:01,09:51:59,COMPLETED,27434.0,2963.1,0.79,178.28
24,easy,11,10:03:42,10:03:42,10:04:52,COMPLETED,28570.28944589153,1169.6,0.66,70.62
26,medium,13,10:17:40,10:17:42,10:20:11,COMPLETED,33922.0,2487.7,2.13,151.14
25,hard,15,10:20:51,10:20:53,10:27:15,COMPLETED,33760.0,6380.1,2.47,384.93
29,hard,15,10:25:45,10:27:22,10:35:55,COMPLETED,35306.0,8577.4,97.31,610.25
28,hard,15,10:35:44,10:36:02,10:39:10,COMPLETED,32177.0,3125.9,18.99,206.20
21,hard,15,10:36:37,10:39:16,10:44:12,COMPLETED,34685.83139538451,4929.6,159.57,455.00
22,hard,15,10:39:27,10:44:18,10:54:53,COMPLETED,28019.0,10598.4,291.37,926.91
20,medium,13,10:47:01,10:55:00,10:57:54,COMPLETED,36141.0,2909.8,479.30,653.10
27,easy,11,10:51:39,10:58:00,10:58:54,COMPLETED,18374.269695293442,900.5,381.92,435.33
23,medium,14,10:59:54,10:59:55,11:02:43,COMPLETED,31970.0,2816.7,1.14,169.61
39,medium,14,11:08:28,11:08:32,11:11:03,COMPLETED,26221.0,2518.8,4.68,155.49
37,medium,13,11:11:02,11:11:09,11:13:15,COMPLETED,35187.0,2098.6,7.83,133.27
30,medium,13,11:14:41,11:14:45,11:16:27,COMPLETED,31432.0,1696.4,4.93,106.46
33,hard,15,11:23:11,11:23:16,11:30:48,COMPLETED,45190.0,7542.2,5.41,457.58
32,easy,12,11:28:44,11:30:54,11:32:11,COMPLETED,19920.0,1280.2,130.96,207.14
31,easy,11,11:31:09,11:32:17,11:32:33,COMPLETED,31062.671756070842,264.2,68.81,84.36
34,medium,13,11:31:39,11:32:39,11:34:15,COMPLETED,28309.0,1602.6,60.69,156.06
36,medium,13,11:46:30,11:46:35,11:48:22,COMPLETED,27563.0,1800.8,5.15,112.37
35,medium,14,11:50:53,11:50:53,11:53:41,COMPLETED,30786.0,2804.9,0.46,168.46
38,hard,15,11:58:06,11:58:06,12:04:03,COMPLETED,33944.0,5961.3,0.28,357.60
40,hard,15,12:11:25,12:11:28,12:37:19,COMPLETED,34006.0,25849.2,3.72,1554.32
46,medium,13,12:33:19,12:37:25,12:41:00,COMPLETED,25397.0,3593.5,246.69,461.98
43,hard,15,12:38:25,12:41:07,12:48:58,COMPLETED,33610.0,7856.0,162.32,633.32
42,hard,15,12:39:50,12:49:04,13:01:32,COMPLETED,31831.0,12477.4,554.71,1302.98
41,hard,15,12:43:37,13:01:39,13:05:16,COMPLETED,35612.85040999301,3637.2,1082.38,1299.61
44,medium,14,12:54:11,13:05:23,13:07:30,COMPLETED,35004.0,2128.6,672.65,799.37
48,easy,12,12:54:23,13:07:37,13:08:11,COMPLETED,31180.0,584.0,794.41,828.74
49,easy,11,12:54:55,13:08:18,13:08:42,COMPLETED,21152.777785416067,416.2,803.49,827.99
47,hard,15,12:56:01,13:08:49,13:14:00,COMPLETED,36751.0,5184.6,768.50,1079.05
45,easy,11,12:58:22,13:14:06,13:15:16,COMPLETED,27907.404732035717,1170.6,944.61,1014.64
54,medium,14,13:00:36,13:15:22,13:17:29,COMPLETED,27972.0,2119.6,886.87,1013.07
53,medium,13,13:02:46,13:17:36,13:19:21,COMPLETED,20727.0,1754.1,890.08,995.08
50,medium,13,13:05:30,13:19:27,13:21:32,COMPLETED,36812.35955985891,2100.1,837.35,962.65
55,hard,15,13:06:34,13:21:39,13:25:00,COMPLETED,36891.42345524028,3363.7,905.41,1106.87
59,hard,15,13:23:04,13:25:07,13:29:39,COMPLETED,36725.0,4536.8,123.26,395.12
51,hard,15,13:32:40,13:32:45,13:40:54,COMPLETED,29207.0,8149.7,5.76,494.39
57,medium,14,13:36:11,13:41:00,13:43:48,COMPLETED,32022.0,2819.1,289.77,457.81
52,easy,11,13:41:27,13:43:55,13:45:06,COMPLETED,29780.986131538077,1183.8,148.96,219.79
58,easy,12,13:45:43,13:45:43,13:46:19,COMPLETED,24125.694901425548,620.3,0.07,36.59
56,hard,15,13:58:32,13:58:33,14:13:34,COMPLETED,40232.0,15019.9,1.58,902.22
61,hard,15,14:00:12,14:13:40,14:20:32,COMPLETED,41443.0,6871.5,808.81,1220.04
69,easy,12,14:20:40,14:20:45,14:22:27,COMPLETED,30211.0,1712.0,5.15,107.66
67,medium,13,14:24:32,14:24:34,14:26:57,COMPLETED,29844.0,2401.8,2.08,145.92
65,easy,12,14:30:22,14:30:22,14:31:47,COMPLETED,27850.065309683,1420.9,0.57,85.58
62,easy,11,14:37:22,14:37:24,14:38:27,COMPLETED,20697.949955073385,1060.2,2.40,65.72
63,medium,14,14:40:13,14:40:16,14:43:04,COMPLETED,38147.0,2813.6,3.18,171.68
68,hard,15,14:46:56,14:46:59,14:50:37,COMPLETED,33169.365275251424,3634.7,3.40,221.11
64,easy,12,14:49:56,14:50:43,14:51:53,COMPLETED,25356.0,1174.7,47.51,117.78
60,hard,15,14:51:56,14:52:00,14:59:51,COMPLETED,25846.0,7862.2,4.01,475.17
66,easy,12,14:53:08,14:59:57,15:01:38,COMPLETED,25837.0,1678.0,409.78,510.22
78,hard,15,15:02:32,15:02:32,15:33:19,COMPLETED,30856.0,30794.9,0.55,1847.69
71,hard,15,15:15:33,15:33:26,15:36:45,COMPLETED,36428.0,3327.5,1073.27,1272.28
75,easy,12,15:21:15,15:36:51,15:37:44,COMPLETED,30802.132239229897,885.2,936.95,989.39
70,easy,12,15:26:24,15:37:51,15:38:25,COMPLETED,25834.5592158667,579.8,687.10,721.68
76,easy,12,15:27:13,15:38:31,15:39:24,COMPLETED,26757.41319087686,887.7,678.91,731.50
74,easy,12,15:34:47,15:39:31,15:40:11,COMPLETED,28311.516798823402,674.1,284.21,324.40
77,hard,15,15:41:24,15:41:29,15:45:36,COMPLETED,28570.0,4125.3,5.82,252.80
73,medium,14,15:42:39,15:45:43,15:49:26,COMPLETED,34193.15502543692,3723.5,184.37,407.27
72,medium,13,15:45:41,15:49:32,15:51:14,COMPLETED,35662.0,1692.7,231.81,333.10
79,hard,15,15:49:51,15:51:20,15:59:12,COMPLETED,30474.0,7873.1,89.39,561.42
87,medium,14,16:02:38,16:02:43,16:06:50,COMPLETED,24193.0,4126.7,5.13,252.38
84,medium,13,16:19:48,16:19:52,16:21:45,COMPLETED,30795.0,1894.6,4.12,117.38
85,easy,12,16:26:26,16:26:28,16:28:04,COMPLETED,31372.0,1611.2,2.28,98.73
89,hard,15,16:34:57,16:34:59,16:38:13,COMPLETED,36617.0,3232.5,2.62,196.21
81,medium,14,16:35:03,16:38:19,16:40:25,COMPLETED,31595.0,2111.1,196.59,322.94
82,medium,13,16:37:19,16:40:32,16:42:03,COMPLETED,23348.0,1540.3,193.28,284.96
83,hard,15,16:42:51,16:42:52,16:47:42,COMPLETED,30428.0,4836.3,1.81,291.17
80,hard,15,16:44:32,16:47:49,16:52:22,COMPLETED,32584.0,4566.5,197.02,470.20
88,hard,15,16:54:14,16:54:17,16:59:18,COMPLETED,31669.0,5025.0,3.23,304.39
86,easy,11,16:54:45,16:59:24,17:00:28,COMPLETED,21273.0,1070.4,279.76,343.80
