task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
53,medium,13,08:02:46,08:02:49,08:04:08,COMPLETED,20727.0,1313.6,3.71,82.46
24,easy,11,08:03:42,08:03:44,08:04:14,COMPLETED,28570.0,507.5,2.18,32.58
4,medium,13,08:04:58,08:05:02,08:05:57,COMPLETED,27566.0,913.5,5.00,59.75
50,medium,13,08:05:30,08:05:33,08:07:34,COMPLETED,36812.0,2021.6,3.38,124.65
54,medium,14,08:00:36,08:00:36,08:08:23,COMPLETED,27972.0,7768.4,0.92,467.01
2,hard,15,08:05:24,08:05:27,08:09:59,COMPLETED,26142.0,4540.9,3.30,275.72
39,medium,14,08:08:28,08:08:29,08:10:42,COMPLETED,26221.0,2216.4,1.07,134.02
37,medium,13,08:11:02,08:11:06,08:16:08,COMPLETED,35187.0,5041.5,4.17,306.63
30,medium,13,08:14:41,08:14:43,08:16:20,COMPLETED,31432.0,1617.0,2.77,99.76
8,medium,13,08:15:10,08:15:14,08:17:21,COMPLETED,32117.0,2124.1,4.05,131.42
75,easy,12,08:21:15,08:21:18,08:21:30,COMPLETED,30802.0,205.0,3.12,15.34
84,medium,13,08:19:48,08:19:52,08:22:25,COMPLETED,30795.0,2536.0,4.98,157.08
26,medium,13,08:17:40,08:17:45,08:23:32,COMPLETED,33922.0,5772.7,5.71,352.04
69,easy,12,08:20:40,08:20:41,08:23:38,COMPLETED,30211.0,2944.2,1.53,178.14
19,medium,13,08:19:33,08:19:34,08:23:56,COMPLETED,25499.0,4360.2,1.78,263.36
70,easy,12,08:26:24,08:26:29,08:27:00,COMPLETED,25834.0,518.8,5.09,36.15
85,easy,12,08:26:26,08:26:29,08:27:24,COMPLETED,31372.0,924.2,3.09,58.58
76,easy,12,08:27:13,08:27:18,08:27:48,COMPLETED,26757.0,509.7,5.44,35.95
12,medium,14,08:23:21,08:23:25,08:29:14,COMPLETED,32537.0,5806.5,4.90,353.23
67,medium,13,08:24:32,08:24:32,08:29:44,COMPLETED,29844.0,5200.7,0.88,312.82
32,easy,12,08:28:44,08:28:49,08:29:44,COMPLETED,19920.0,920.0,5.77,60.82
71,hard,15,08:15:33,08:15:38,08:30:15,COMPLETED,36428.0,14620.6,5.29,882.49
31,easy,11,08:31:09,08:31:10,08:31:22,COMPLETED,31062.0,204.6,1.26,13.46
10,medium,14,08:28:58,08:29:02,08:31:28,COMPLETED,24742.0,2443.4,4.01,150.55
65,easy,12,08:30:22,08:30:27,08:31:52,COMPLETED,27850.0,1421.9,5.65,90.91
34,medium,13,08:31:39,08:31:40,08:33:18,COMPLETED,28309.0,1623.5,1.72,99.06
1,medium,13,08:26:28,08:26:29,08:33:30,COMPLETED,26238.0,7017.9,1.09,422.29
74,easy,12,08:34:47,08:34:49,08:35:07,COMPLETED,28311.0,308.6,2.36,20.71
55,hard,15,08:06:34,08:06:34,08:35:50,COMPLETED,36891.0,29276.3,0.12,1756.65
