task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
2,hard,15,08:04:55,08:05:00,08:09:02,COMPLETED,32149.0,4046.1,5.54,247.37
11,hard,15,08:09:29,08:09:33,08:16:32,COMPLETED,36036.0,6983.9,4.38,423.04
10,hard,15,08:09:32,08:16:38,08:22:18,COMPLETED,31072.0,5674.7,426.44,766.57
5,hard,15,08:12:12,08:22:24,08:26:26,COMPLETED,38700.0,4029.9,612.94,854.39
1,hard,15,08:17:04,08:26:32,08:35:30,COMPLETED,27771.291367005644,8972.8,568.77,1106.79
14,hard,15,08:24:45,08:35:37,08:43:22,COMPLETED,32671.959195279942,7770.7,652.17,1117.33
4,hard,15,08:27:12,08:43:29,08:48:25,COMPLETED,32082.78196086665,4939.9,977.46,1273.50
0,hard,15,08:31:38,08:48:31,08:51:58,COMPLETED,29174.0,3452.8,1013.88,1220.69
3,hard,15,08:35:48,08:52:05,08:57:30,COMPLETED,32102.0,5434.1,977.07,1302.76
9,hard,15,08:38:49,08:57:37,09:11:35,COMPLETED,39778.0,13983.6,1128.14,1966.11
13,hard,15,08:40:36,09:11:42,09:14:28,COMPLETED,34040.0,2784.2,1866.19,2032.89
8,hard,15,08:44:48,09:14:35,09:18:48,COMPLETED,32880.467542808045,4224.5,1787.27,2040.39
6,hard,15,08:46:45,09:18:54,09:31:28,COMPLETED,31116.0,12584.1,1929.77,2683.75
7,hard,15,08:47:17,09:31:35,09:34:39,COMPLETED,34425.0,3063.5,2658.85,2842.31
12,hard,15,08:59:12,09:34:45,09:49:56,COMPLETED,40802.0,15184.1,2133.69,3044.40
23,hard,15,09:00:47,09:50:02,09:55:52,COMPLETED,43936.0,5848.5,2955.76,3305.57
19,hard,15,09:02:16,09:55:59,10:03:19,COMPLETED,30555.592176586164,7347.4,3223.71,3663.99
18,hard,15,09:05:51,10:03:26,10:08:04,COMPLETED,31325.0,4642.8,3455.59,3733.81
15,hard,15,09:10:50,10:08:11,10:13:12,COMPLETED,31235.483467507125,5042.8,3441.18,3742.66
27,hard,15,09:14:46,10:13:19,10:16:59,COMPLETED,32184.333551589603,3674.0,3513.79,3733.87
22,hard,15,09:15:44,10:17:06,10:23:44,COMPLETED,38940.0,6656.3,3682.26,4080.57
16,hard,15,09:15:50,10:23:51,10:26:41,COMPLETED,29917.0,2838.9,4081.67,4251.66
29,hard,15,09:16:24,10:26:48,11:07:37,COMPLETED,45959.0,40838.5,4224.04,6673.01
17,hard,15,09:18:55,11:07:44,11:17:38,COMPLETED,34157.55503259221,9902.1,6529.39,7123.17
21,hard,15,09:21:39,11:17:44,11:21:09,COMPLETED,30819.0,3419.0,6965.54,7170.33
24,hard,15,09:34:34,11:21:15,11:25:47,COMPLETED,34696.15357831945,4540.7,6401.71,6673.80
20,hard,15,09:40:54,11:25:54,11:37:39,COMPLETED,32912.0,11766.5,6300.18,7005.82
26,hard,15,09:48:14,11:37:46,11:59:16,COMPLETED,27335.0,21521.6,6572.19,7862.96
25,hard,15,09:50:52,11:59:23,12:07:25,COMPLETED,24927.444312745916,8056.0,7711.52,8193.76
28,hard,15,09:54:59,12:07:32,12:10:17,COMPLETED,28807.0,2753.4,7953.91,8118.75
43,hard,15,10:06:55,12:10:24,12:13:31,COMPLETED,27583.0,3136.3,7409.14,7596.97
39,hard,15,10:09:45,12:13:38,12:17:33,COMPLETED,32568.0,3935.4,7433.35,7668.41
44,hard,15,10:12:01,12:17:40,12:23:44,COMPLETED,32477.0,6067.1,7539.51,7903.16
32,hard,15,10:23:38,12:23:50,12:27:03,COMPLETED,25987.0,3216.5,7212.57,7405.20
42,hard,15,10:24:09,12:27:09,12:32:41,COMPLETED,30280.005702941908,5541.4,7380.58,7712.71
36,hard,15,10:24:50,12:32:48,12:35:31,COMPLETED,24221.0,2724.2,7678.09,7841.19
37,hard,15,10:28:04,12:35:37,13:22:05,COMPLETED,49760.92483903643,46481.3,7653.56,10441.91
30,hard,15,10:28:36,13:22:12,13:28:38,COMPLETED,31428.0,6440.3,10416.48,10802.32
31,hard,15,10:30:11,13:28:44,13:31:30,COMPLETED,35318.0,2771.7,10713.92,10879.11
41,hard,15,10:36:39,13:31:37,13:40:25,COMPLETED,35119.0,8816.5,10498.27,11026.72
40,hard,15,10:37:28,13:40:32,13:44:27,COMPLETED,34039.0,3923.9,10984.29,11219.37
33,hard,15,10:38:35,13:44:33,13:48:17,COMPLETED,28972.044677878745,3733.9,11158.75,11382.43
35,hard,15,10:44:07,13:48:23,13:53:01,COMPLETED,33692.0,4632.9,11056.80,11334.40
34,hard,15,10:44:52,13:53:07,13:57:10,COMPLETED,26580.0,4047.8,11295.80,11538.11
38,hard,15,10:58:59,13:57:16,14:00:42,COMPLETED,30007.0,3437.3,10697.70,10903.57
51,hard,15,11:04:17,14:00:48,14:04:27,COMPLETED,32782.396423915736,3653.2,10591.96,10810.80
45,hard,15,11:07:30,14:04:34,14:09:48,COMPLETED,34425.28440610452,5257.5,10624.18,10938.57
46,hard,15,11:08:47,14:09:55,14:12:59,COMPLETED,31898.0,3073.2,10868.66,11052.71
55,hard,15,11:09:14,14:13:06,14:23:27,COMPLETED,32006.0,10365.3,11032.09,11653.37
49,hard,15,11:12:32,14:23:34,14:29:17,COMPLETED,25975.0,5745.8,11462.04,11805.72
56,hard,15,11:13:43,14:29:24,14:39:47,COMPLETED,44754.4892905342,10388.5,11741.83,12364.77
54,hard,15,11:16:47,14:39:54,14:46:04,COMPLETED,38880.332754516676,6170.4,12187.16,12557.01
50,hard,15,11:21:51,14:46:10,15:01:45,COMPLETED,26842.0,15588.9,12259.41,13194.38
47,hard,15,11:22:03,15:01:51,15:11:06,COMPLETED,29192.798896441454,9264.9,13188.78,13743.60
48,hard,15,11:29:57,15:11:13,15:13:59,COMPLETED,31108.0,2766.7,13276.71,13442.33
52,hard,15,11:31:13,15:14:05,15:19:31,COMPLETED,30109.0,5443.4,13372.74,13698.22
58,hard,15,11:34:17,15:19:38,15:24:01,COMPLETED,30543.845306618463,4402.7,13521.38,13784.42
59,hard,15,11:35:11,15:24:08,15:28:12,COMPLETED,29078.999150767515,4076.8,13737.59,13981.83
53,hard,15,11:42:26,15:28:19,15:35:40,COMPLETED,36288.02785415653,7363.0,13553.23,13994.04
57,hard,15,11:52:00,15:35:47,15:40:27,COMPLETED,33478.0,4677.3,13427.03,13707.13
70,hard,15,12:03:38,15:40:33,15:44:42,COMPLETED,28726.0,4166.3,13015.71,13264.61
61,hard,15,12:12:33,15:44:49,15:47:53,COMPLETED,31044.0,3075.8,12736.73,12920.94
71,hard,15,12:13:35,15:48:00,15:51:25,COMPLETED,35773.0,3430.9,12865.30,13070.77
62,hard,15,12:19:37,15:51:32,16:03:11,COMPLETED,39381.0,11668.0,12715.18,13414.89
74,hard,15,12:19:55,16:03:18,16:09:45,COMPLETED,36455.0,6453.3,13403.28,13790.13
72,hard,15,12:32:10,16:09:51,16:13:24,COMPLETED,31192.881854806703,3565.7,13061.50,13274.92
64,hard,15,12:39:56,16:13:31,16:15:46,COMPLETED,35407.0,2262.5,12815.48,12950.87
66,hard,15,12:44:32,16:15:53,16:18:49,COMPLETED,26815.0,2945.1,12681.26,12857.60
73,hard,15,12:48:46,16:18:55,16:22:09,COMPLETED,29945.0,3244.0,12609.99,12803.54
68,hard,15,12:49:54,16:22:16,16:26:03,COMPLETED,33607.0,3786.5,12742.66,12969.51
63,hard,15,12:49:58,16:26:09,16:35:14,COMPLETED,31026.0,9095.3,12971.88,13516.54
65,hard,15,12:55:25,16:35:21,16:41:41,COMPLETED,28158.0,6337.8,13196.64,13576.56
60,hard,15,12:55:35,16:41:47,16:49:08,COMPLETED,28538.0,7359.1,13572.93,14013.41
69,hard,15,12:57:11,16:49:15,16:53:42,COMPLETED,31995.0,4458.9,13924.52,14191.71
67,hard,15,12:58:48,16:53:49,17:01:58,COMPLETED,38801.12261093478,8174.2,14101.09,14590.52
81,hard,15,13:00:34,17:02:05,17:15:04,COMPLETED,29346.0,12996.6,14491.59,15270.99
89,hard,15,13:04:19,17:15:11,17:28:14,COMPLETED,33935.611407593104,13065.6,15052.41,15835.99
79,hard,15,13:04:58,17:28:21,17:33:10,COMPLETED,38584.0,4831.7,15803.39,16092.94
77,hard,15,13:17:41,17:33:17,17:39:31,COMPLETED,32595.872682102738,6245.5,15336.31,15710.50
88,hard,15,13:21:01,17:39:38,17:45:21,COMPLETED,28550.0,5746.8,15517.07,15860.83
78,hard,15,13:25:01,17:45:28,17:49:08,COMPLETED,30136.994028272034,3683.4,15627.92,15847.73
75,hard,15,13:31:21,17:49:15,17:51:33,COMPLETED,31834.0,2296.1,15474.96,15612.07
87,hard,15,13:31:59,17:51:39,17:58:12,COMPLETED,24545.0,6558.2,15580.75,15973.55
86,hard,15,13:34:08,17:58:19,18:00:00,UNFINISHED,-1,-1,-1
80,hard,15,13:46:47,-,-,IGNORED,-1,-1
83,hard,15,13:49:03,-,-,IGNORED,-1,-1
85,hard,15,13:49:14,-,-,IGNORED,-1,-1
84,hard,15,13:49:33,-,-,IGNORED,-1,-1
76,hard,15,13:55:24,-,-,IGNORED,-1,-1
82,hard,15,13:56:07,-,-,IGNORED,-1,-1
101,hard,15,14:05:57,-,-,IGNORED,-1,-1
93,hard,15,14:09:25,-,-,IGNORED,-1,-1
98,hard,15,14:20:42,-,-,IGNORED,-1,-1
97,hard,15,14:24:24,-,-,IGNORED,-1,-1
90,hard,15,14:27:57,-,-,IGNORED,-1,-1
100,hard,15,14:28:51,-,-,IGNORED,-1,-1
92,hard,15,14:35:10,-,-,IGNORED,-1,-1
96,hard,15,14:42:16,-,-,IGNORED,-1,-1
99,hard,15,14:49:09,-,-,IGNORED,-1,-1
103,hard,15,14:50:39,-,-,IGNORED,-1,-1
91,hard,15,14:51:38,-,-,IGNORED,-1,-1
95,hard,15,14:51:53,-,-,IGNORED,-1,-1
102,hard,15,14:53:00,-,-,IGNORED,-1,-1
94,hard,15,14:57:48,-,-,IGNORED,-1,-1
104,hard,15,14:58:05,-,-,IGNORED,-1,-1
116,hard,15,15:12:48,-,-,IGNORED,-1,-1
107,hard,15,15:12:56,-,-,IGNORED,-1,-1
110,hard,15,15:15:10,-,-,IGNORED,-1,-1
115,hard,15,15:15:15,-,-,IGNORED,-1,-1
114,hard,15,15:20:46,-,-,IGNORED,-1,-1
117,hard,15,15:24:53,-,-,IGNORED,-1,-1
105,hard,15,15:26:13,-,-,IGNORED,-1,-1
111,hard,15,15:26:37,-,-,IGNORED,-1,-1
118,hard,15,15:27:06,-,-,IGNORED,-1,-1
119,hard,15,15:27:36,-,-,IGNORED,-1,-1
108,hard,15,15:37:30,-,-,IGNORED,-1,-1
106,hard,15,15:40:28,-,-,IGNORED,-1,-1
113,hard,15,15:44:55,-,-,IGNORED,-1,-1
112,hard,15,15:54:57,-,-,IGNORED,-1,-1
109,hard,15,15:59:06,-,-,IGNORED,-1,-1
122,hard,15,16:03:31,-,-,IGNORED,-1,-1
120,hard,15,16:09:13,-,-,IGNORED,-1,-1
126,hard,15,16:11:07,-,-,IGNORED,-1,-1
124,hard,15,16:20:57,-,-,IGNORED,-1,-1
127,hard,15,16:28:13,-,-,IGNORED,-1,-1
129,hard,15,16:28:34,-,-,IGNORED,-1,-1
131,hard,15,16:34:06,-,-,IGNORED,-1,-1
132,hard,15,16:35:39,-,-,IGNORED,-1,-1
130,hard,15,16:37:29,-,-,IGNORED,-1,-1
125,hard,15,16:39:51,-,-,IGNORED,-1,-1
134,hard,15,16:41:05,-,-,IGNORED,-1,-1
121,hard,15,16:43:44,-,-,IGNORED,-1,-1
128,hard,15,16:47:28,-,-,IGNORED,-1,-1
123,hard,15,16:48:12,-,-,IGNORED,-1,-1
133,hard,15,16:52:08,-,-,IGNORED,-1,-1
