task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
61,hard,15,08:12:33,08:12:34,08:19:03,COMPLETED,31044.0,6478.5,1.83,390.33
43,hard,15,08:06:55,08:06:57,08:22:57,COMPLETED,27583.0,15991.5,2.80,962.21
46,hard,15,08:08:47,08:08:47,08:22:57,COMPLETED,31898.0,14158.4,0.82,850.21
51,hard,15,08:04:17,08:04:19,08:26:31,COMPLETED,32782.0,22194.2,2.67,1334.29
16,hard,15,08:15:50,08:15:53,08:26:37,COMPLETED,29917.0,10738.2,3.67,647.59
120,hard,15,08:09:13,08:09:18,08:28:01,COMPLETED,27232.0,18726.0,5.30,1128.74
36,hard,15,08:24:50,08:24:50,08:31:42,COMPLETED,24221.0,6871.2,0.15,412.15
141,hard,15,08:25:07,08:25:09,08:32:27,COMPLETED,30277.0,7306.2,2.14,440.26
129,hard,15,08:28:34,08:28:34,08:39:50,COMPLETED,30647.0,11271.3,0.14,676.13
21,hard,15,08:21:39,08:21:41,08:40:09,COMPLETED,30819.0,18458.2,2.87,1110.14
71,hard,15,08:13:35,08:13:36,08:40:15,COMPLETED,35773.0,26651.9,1.55,1600.48
107,hard,15,08:12:56,08:12:59,08:43:31,COMPLETED,29861.0,30537.4,3.54,1835.69
32,hard,15,08:23:38,08:23:41,08:44:29,COMPLETED,25987.0,20817.0,3.11,1251.77
70,hard,15,08:03:38,08:03:43,08:45:33,COMPLETED,28726.0,41838.5,5.39,2515.67
98,hard,15,08:20:42,08:20:44,08:45:33,COMPLETED,33252.0,24817.6,2.81,1491.67
5,hard,15,08:12:12,08:12:16,08:47:40,COMPLETED,38700.0,35395.6,4.38,2128.01
2,hard,15,08:04:55,08:04:56,08:52:39,COMPLETED,32149.0,47732.4,1.01,2864.92
31,hard,15,08:30:11,08:40:15,08:53:44,COMPLETED,35318.0,13485.6,604.48,1413.35
116,hard,15,08:12:48,08:12:53,08:54:55,COMPLETED,31888.0,42037.3,5.34,2527.40
4,hard,15,08:27:12,08:27:16,08:59:48,COMPLETED,32082.0,32537.3,4.55,1956.56
93,hard,15,08:09:25,08:09:30,09:00:20,COMPLETED,30618.0,50828.9,5.57,3055.23
75,hard,15,08:31:21,08:43:38,09:00:45,COMPLETED,31834.0,17130.9,737.02,1764.61
105,hard,15,08:26:13,08:26:18,09:04:50,COMPLETED,32567.0,38529.0,5.64,2317.04
48,hard,15,08:29:57,08:39:56,09:10:42,COMPLETED,31108.0,30765.4,599.46,2445.14
78,hard,15,08:25:01,08:25:02,09:11:58,COMPLETED,30136.0,46924.9,1.82,2817.11
18,hard,15,08:05:51,08:05:56,09:13:27,COMPLETED,31325.0,67514.5,5.73,4056.53
79,hard,15,08:04:58,08:05:02,09:13:47,COMPLETED,38584.0,68751.4,4.11,4129.16
15,hard,15,08:10:50,08:10:50,09:13:47,COMPLETED,31235.0,62948.1,0.37,3777.16
149,hard,15,08:19:59,08:20:00,09:17:49,COMPLETED,38336.0,57823.5,1.15,3470.55
126,hard,15,08:11:07,08:11:08,09:18:21,COMPLETED,31594.0,67221.6,1.81,4034.98
136,hard,15,08:31:34,08:44:36,09:18:28,COMPLETED,32247.0,33878.4,782.32,2814.53
88,hard,15,08:21:01,08:21:04,09:19:13,COMPLETED,28550.0,58153.7,3.33,3492.41
90,hard,15,08:27:57,08:28:01,09:22:04,COMPLETED,33328.0,54049.8,4.74,3247.54
148,hard,15,08:08:29,08:08:29,09:22:55,COMPLETED,33373.0,74427.7,0.51,4466.12
101,hard,15,08:05:57,08:06:02,09:24:04,COMPLETED,35475.0,78032.8,5.92,4687.85
45,hard,15,08:07:30,08:07:34,09:25:22,COMPLETED,34425.0,77792.7,4.56,4672.05
119,hard,15,08:27:36,08:27:36,09:27:56,COMPLETED,34642.0,60350.7,0.16,3620.91
138,hard,15,08:32:02,08:47:46,09:29:14,COMPLETED,33617.0,41477.2,944.34,3432.62
0,hard,15,08:31:38,08:45:40,09:29:33,COMPLETED,29174.0,43903.7,842.01,3475.90
23,hard,15,08:00:47,08:00:48,09:31:22,COMPLETED,43936.0,90558.8,1.56,5435.07
59,hard,15,08:35:11,09:04:56,09:31:22,COMPLETED,29078.0,26428.9,1785.58,3371.07
132,hard,15,08:35:39,09:12:04,09:31:22,COMPLETED,31103.0,19298.3,2185.43,3343.07
64,hard,15,08:39:56,09:25:28,09:33:28,COMPLETED,35407.0,8004.9,2732.59,3212.62
115,hard,15,08:15:15,08:15:15,09:41:05,COMPLETED,35581.0,85828.7,0.64,5150.33
13,hard,15,08:40:36,09:29:40,09:42:15,COMPLETED,34040.0,12589.8,2944.45,3699.51
122,hard,15,08:03:31,08:03:31,09:48:36,COMPLETED,31724.0,105085.4,0.28,6305.38
146,hard,15,08:35:23,09:10:48,09:51:33,COMPLETED,29266.0,40751.0,2125.47,4570.31
27,hard,15,08:14:46,08:14:50,09:54:57,COMPLETED,32184.0,100118.7,4.69,6011.74
72,hard,15,08:32:10,08:52:46,09:55:29,COMPLETED,31192.0,62723.2,1236.27,4999.48
145,hard,15,08:07:01,08:07:03,09:56:26,COMPLETED,36972.0,109374.7,2.92,6565.38
40,hard,15,08:37:28,09:17:55,10:01:58,COMPLETED,34039.0,44044.5,2427.88,5070.33
131,hard,15,08:34:06,08:53:50,10:02:17,COMPLETED,29291.0,68456.7,1184.68,5291.77
39,hard,15,08:09:45,08:09:49,10:02:37,COMPLETED,32568.0,112803.6,4.02,6772.17
117,hard,15,08:24:53,08:24:56,10:03:03,COMPLETED,37106.0,98114.1,3.50,5890.13
121,hard,15,08:43:44,09:41:11,10:04:01,COMPLETED,30666.0,22834.7,3447.88,4817.49
52,hard,15,08:31:13,08:40:21,10:05:05,COMPLETED,30109.0,84735.3,548.86,5632.82
19,hard,15,08:02:16,08:02:18,10:05:56,COMPLETED,30555.0,123629.0,2.92,7420.65
10,hard,15,08:09:32,08:09:36,10:06:15,COMPLETED,31072.0,116649.7,4.75,7003.70
144,hard,15,08:38:39,09:22:10,10:06:22,COMPLETED,31101.0,44190.2,2611.87,5263.03
49,hard,15,08:12:32,08:12:34,10:08:16,COMPLETED,25975.0,115690.2,2.83,6944.20
58,hard,15,08:34:17,08:59:54,10:12:05,COMPLETED,30543.0,72186.3,1537.89,5868.92
124,hard,15,08:20:57,08:20:57,10:12:18,COMPLETED,32398.0,111351.9,0.81,6681.77
111,hard,15,08:26:37,08:26:37,10:17:18,COMPLETED,36189.0,110688.6,0.59,6641.80
7,hard,15,08:47:17,10:02:24,10:18:28,COMPLETED,34425.0,16077.5,4507.33,5471.73
80,hard,15,08:46:47,10:02:04,10:19:13,COMPLETED,33662.0,17144.6,4517.68,5546.07
22,hard,15,08:15:44,08:15:47,10:19:51,COMPLETED,38940.0,124067.4,3.26,7447.27
3,hard,15,08:35:48,09:13:34,10:21:00,COMPLETED,32102.0,67448.0,2266.08,6312.81
74,hard,15,08:19:55,08:20:00,10:21:19,COMPLETED,36455.0,121330.7,5.15,7284.93
66,hard,15,08:44:32,09:48:42,10:21:58,COMPLETED,26815.0,33262.6,3850.72,5846.13
113,hard,15,08:44:55,09:55:35,10:22:49,COMPLETED,28040.0,27237.3,4240.82,5874.72
33,hard,15,08:38:35,09:19:19,10:28:44,COMPLETED,28972.0,69412.1,2444.74,6609.30
8,hard,15,08:44:48,09:51:39,10:29:47,COMPLETED,32880.0,38137.1,4011.64,6299.65
30,hard,15,08:28:36,08:31:48,10:30:25,COMPLETED,31428.0,118619.1,192.57,7309.61
140,hard,15,08:40:33,09:29:21,10:30:44,COMPLETED,35561.0,61394.4,2928.17,6611.61
106,hard,15,08:40:28,09:28:03,10:31:41,COMPLETED,31138.0,63639.3,2855.45,6673.65
77,hard,15,08:17:41,08:17:41,10:31:54,COMPLETED,32595.0,134220.5,0.17,8053.34
91,hard,15,08:51:38,10:21:07,10:33:29,COMPLETED,30977.0,12386.9,5369.14,6111.92
127,hard,15,08:28:13,08:28:14,10:33:49,COMPLETED,33472.0,125589.7,1.46,7536.63
44,hard,15,08:12:01,08:12:04,10:37:22,COMPLETED,32477.0,145315.4,3.08,8721.94
99,hard,15,08:49:09,10:06:22,10:45:53,COMPLETED,35790.0,39526.6,4633.03,7004.28
134,hard,15,08:41:05,09:31:28,10:45:59,COMPLETED,33007.0,74529.0,3023.42,7494.82
35,hard,15,08:44:07,09:42:21,10:48:02,COMPLETED,33692.0,65684.2,3494.90,7435.67
24,hard,15,08:34:34,09:00:26,10:50:18,COMPLETED,34696.0,109868.9,1552.61,8144.61
73,hard,15,08:48:46,10:05:12,10:53:15,COMPLETED,29945.0,48060.9,4586.16,7469.63
68,hard,15,08:49:54,10:12:12,10:53:59,COMPLETED,33607.0,41797.6,4938.24,7445.90
47,hard,15,08:22:03,08:22:06,10:55:34,COMPLETED,29192.0,153466.7,3.97,9211.83
76,hard,15,08:55:24,10:30:51,10:55:41,COMPLETED,31684.0,24843.5,5727.02,7217.33
133,hard,15,08:52:08,10:22:56,10:57:16,COMPLETED,29461.0,34336.1,5448.24,7508.15
130,hard,15,08:37:29,09:18:28,10:57:35,COMPLETED,27968.0,99113.5,2459.53,8406.22
54,hard,15,08:16:47,08:16:50,10:58:51,COMPLETED,38880.0,162010.4,3.41,9724.00
28,hard,15,08:54:59,10:30:31,11:00:44,COMPLETED,28807.0,30222.5,5732.94,7545.92
1,hard,15,08:17:04,08:17:09,11:02:40,COMPLETED,27771.0,165514.6,5.42,9936.24
85,hard,15,08:49:14,10:06:28,11:02:53,COMPLETED,30042.0,56413.8,4634.41,8019.04
34,hard,15,08:44:52,09:55:04,11:03:12,COMPLETED,26580.0,68143.0,4212.09,8300.51
83,hard,15,08:49:03,10:06:03,11:03:18,COMPLETED,35873.0,57267.8,4620.03,8055.89
57,hard,15,08:52:00,10:22:04,11:04:22,COMPLETED,33478.0,42295.1,5404.65,7942.15
103,hard,15,08:50:39,10:17:25,11:13:59,COMPLETED,28978.0,56571.4,5206.13,8600.10
180,hard,15,09:05:33,11:04:28,11:14:25,COMPLETED,29187.0,9949.6,7135.49,7732.11
143,hard,15,08:51:22,10:19:57,11:15:22,COMPLETED,34547.0,55411.4,5315.59,8640.05
97,hard,15,08:24:24,08:24:25,11:16:06,COMPLETED,31751.0,171691.3,1.08,10302.47
86,hard,15,08:34:08,08:55:01,11:16:12,COMPLETED,33103.0,141184.4,1253.94,9724.83
125,hard,15,08:39:51,09:24:11,11:17:09,COMPLETED,31906.0,112980.6,2660.20,9438.92
189,hard,15,09:01:40,10:58:57,11:17:54,COMPLETED,26485.0,18953.9,7037.32,8174.26
147,hard,15,08:55:55,10:33:36,11:19:16,COMPLETED,34350.0,45675.4,5861.46,8601.80
104,hard,15,08:58:05,10:48:09,11:19:23,COMPLETED,37662.0,31236.2,6604.21,8478.13
82,hard,15,08:56:07,10:33:56,11:19:42,COMPLETED,41772.0,45769.6,5869.21,8615.18
96,hard,15,08:42:16,09:31:28,11:28:36,COMPLETED,34756.0,117127.4,2952.42,9980.04
87,hard,15,08:31:59,08:45:40,11:29:26,COMPLETED,24545.0,163777.1,821.01,10647.59
100,hard,15,08:28:51,08:32:33,11:29:39,COMPLETED,36835.0,177096.5,222.58,10848.29
112,hard,15,08:54:57,10:29:53,11:33:30,COMPLETED,30513.0,63614.3,5696.99,9513.68
174,hard,15,09:06:28,11:14:31,11:35:01,COMPLETED,37836.0,20500.2,7683.50,8913.09
42,hard,15,08:24:09,08:24:12,11:35:46,COMPLETED,30280.0,191570.8,3.52,11497.66
38,hard,15,08:58:59,10:53:21,11:35:53,COMPLETED,30007.0,42527.8,6862.96,9414.19
194,hard,15,09:01:37,10:57:41,11:40:26,COMPLETED,33822.0,42748.9,6964.55,9529.25
137,hard,15,08:50:48,10:18:35,11:41:23,COMPLETED,34124.0,82804.4,5267.06,10235.17
53,hard,15,08:42:26,09:33:34,11:45:27,COMPLETED,36288.0,131873.5,3068.95,10981.17
157,hard,15,09:08:38,11:19:48,11:48:39,COMPLETED,35332.0,28860.4,7870.52,9601.87
153,hard,15,09:09:14,11:29:32,11:51:17,COMPLETED,33943.0,21755.2,8418.92,9723.95
102,hard,15,08:53:00,10:28:50,11:54:56,COMPLETED,35647.0,86097.2,5750.63,10916.21
193,hard,15,09:01:03,10:55:47,11:55:15,COMPLETED,30137.0,59467.9,6884.71,10452.61
197,hard,15,09:06:36,11:15:28,11:56:33,COMPLETED,34892.0,41084.6,7732.45,10197.17
233,hard,15,09:07:42,11:18:00,12:00:16,COMPLETED,27442.0,42271.5,7818.65,10354.70
123,hard,15,08:48:12,10:03:09,12:00:23,COMPLETED,33004.0,117225.7,4497.67,11531.06
165,hard,15,09:07:38,11:17:16,12:00:35,COMPLETED,31164.0,43329.4,7778.25,10377.80
110,hard,15,08:15:10,08:15:15,12:02:29,COMPLETED,36416.0,227232.3,5.64,13639.54
236,hard,15,09:14:11,11:51:24,12:07:59,COMPLETED,27675.0,16587.1,9433.30,10428.25
264,hard,15,09:12:30,11:40:32,12:09:59,COMPLETED,32447.0,29461.4,8882.61,10649.87
207,hard,15,09:10:44,11:35:07,12:12:40,COMPLETED,28941.0,37543.9,8663.65,10916.05
