task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
15,easy,11,08:01:00,08:01:01,08:01:43,COMPLETED,35222.0,704.0,1.28,43.48
83,easy,12,08:02:14,08:02:19,08:03:01,COMPLETED,31803.0,707.8,5.66,48.00
77,medium,13,08:02:36,08:02:37,08:03:50,COMPLETED,30321.0,1213.7,1.76,74.46
72,medium,13,08:02:52,08:02:55,08:04:02,COMPLETED,24945.0,1113.8,3.90,70.70
86,easy,11,08:03:45,08:03:50,08:04:32,COMPLETED,27402.0,709.0,5.46,47.99
60,medium,13,08:05:30,08:05:33,08:06:33,COMPLETED,32415.0,1008.6,3.29,63.79
23,easy,11,08:09:53,08:09:58,08:10:17,COMPLETED,32082.0,304.2,5.95,24.17
46,easy,12,08:09:23,08:09:28,08:10:59,COMPLETED,30798.0,1514.4,5.73,96.53
48,easy,12,08:10:36,08:10:41,08:11:11,COMPLETED,28968.0,506.0,5.35,35.68
47,medium,13,08:09:55,08:09:58,08:11:23,COMPLETED,26520.0,1413.9,3.95,88.80
45,medium,13,08:02:58,08:03:01,08:13:25,COMPLETED,36127.0,10384.9,4.00,627.07
17,easy,12,08:12:49,08:12:54,08:14:01,COMPLETED,25283.0,1115.8,5.74,72.66
54,easy,11,08:13:49,08:13:49,08:14:01,COMPLETED,28021.0,205.6,0.37,12.66
89,easy,11,08:18:47,08:18:52,08:19:22,COMPLETED,27938.0,507.9,5.24,35.60
84,easy,11,08:19:17,08:19:22,08:19:28,COMPLETED,33083.0,103.5,5.60,11.75
79,easy,11,08:19:51,08:19:52,08:20:05,COMPLETED,20383.0,203.4,1.99,14.15
75,medium,13,08:22:18,08:22:18,08:23:31,COMPLETED,26494.0,1220.1,0.61,73.73
36,medium,14,08:15:28,08:15:32,08:23:50,COMPLETED,31100.0,8295.8,4.40,502.12
71,easy,12,08:23:31,08:23:31,08:24:20,COMPLETED,27749.0,815.7,0.73,49.62
53,medium,13,08:24:00,08:24:02,08:25:21,COMPLETED,33021.0,1324.9,2.31,81.71
68,medium,14,08:20:37,08:20:41,08:28:00,COMPLETED,31102.0,7317.7,4.47,443.46
74,medium,13,08:21:15,08:21:17,08:28:12,COMPLETED,41251.0,6917.5,2.92,417.79
76,easy,12,08:28:10,08:28:12,08:28:37,COMPLETED,26803.0,413.3,2.79,27.47
62,medium,14,08:23:38,08:23:43,08:28:55,COMPLETED,31577.0,5200.6,5.99,317.94
5,hard,15,08:06:01,08:06:03,08:30:28,COMPLETED,31529.0,24407.2,2.59,1467.01
41,easy,12,08:29:31,08:29:32,08:30:40,COMPLETED,31145.0,1127.5,1.64,69.22
14,medium,13,08:30:09,08:30:09,08:31:28,COMPLETED,32294.0,1322.6,0.66,79.94
81,easy,12,08:33:04,08:33:06,08:33:55,COMPLETED,28793.0,816.2,2.33,51.17
32,easy,11,08:35:51,08:35:51,08:36:09,COMPLETED,21287.0,311.7,0.27,18.72
9,medium,14,08:34:35,08:34:37,08:37:54,COMPLETED,24553.0,3277.5,2.90,199.39
51,hard,15,08:00:40,08:00:42,08:38:00,COMPLETED,30307.0,37309.1,2.15,2240.60
38,medium,14,08:29:47,08:29:51,08:38:06,COMPLETED,30253.0,8263.8,4.16,499.93
31,easy,12,08:37:56,08:38:00,08:38:25,COMPLETED,27416.0,414.5,4.60,29.33
13,easy,11,08:38:44,08:38:49,08:39:14,COMPLETED,30566.0,415.0,5.84,30.61
30,easy,11,08:39:50,08:39:51,08:40:10,COMPLETED,31154.0,313.1,1.45,20.16
33,easy,11,08:40:20,08:40:22,08:40:41,COMPLETED,29318.0,313.4,2.37,21.03
78,easy,12,08:40:48,08:40:53,08:41:48,COMPLETED,30896.0,924.9,5.36,60.75
70,medium,13,08:24:59,08:25:03,08:42:25,COMPLETED,25499.0,17370.2,4.38,1046.49
42,easy,11,08:42:23,08:42:25,08:42:50,COMPLETED,27477.0,412.4,2.49,27.05
61,easy,12,08:43:01,08:43:02,08:43:57,COMPLETED,23943.0,927.5,1.37,56.90
39,easy,11,08:43:26,08:43:26,08:43:57,COMPLETED,28312.0,517.8,0.94,31.90
82,easy,12,08:42:44,08:42:50,08:44:16,COMPLETED,21791.0,1440.9,6.05,92.38
67,hard,15,08:25:56,08:25:58,08:44:22,COMPLETED,30642.0,18405.7,2.28,1106.55
55,easy,12,08:43:30,08:43:33,08:44:34,COMPLETED,36227.0,1030.7,3.15,64.87
16,easy,12,08:45:34,08:45:36,08:46:13,COMPLETED,35590.0,621.1,2.23,39.35
69,easy,11,08:46:04,08:46:07,08:46:13,COMPLETED,26663.0,106.6,3.13,9.35
57,easy,12,08:45:39,08:45:42,08:46:31,COMPLETED,34812.0,824.9,3.43,52.81
1,easy,11,08:45:47,08:45:48,08:46:37,COMPLETED,35148.0,824.8,1.63,50.96
88,easy,12,08:46:36,08:46:37,08:47:02,COMPLETED,29776.0,417.2,1.96,26.80
40,medium,14,08:40:28,08:40:28,08:47:46,COMPLETED,29455.0,7296.3,0.61,438.29
44,medium,13,08:47:22,08:47:27,08:48:04,COMPLETED,15610.0,623.7,5.68,42.91
26,medium,13,08:46:12,08:46:13,08:48:11,COMPLETED,26675.0,1965.0,1.35,119.14
12,easy,11,08:48:59,08:49:00,08:49:07,COMPLETED,22259.0,111.0,1.72,8.05
19,medium,14,08:33:17,08:33:18,08:49:25,COMPLETED,30619.0,16121.2,1.55,968.71
52,medium,13,08:36:08,08:36:09,08:49:38,COMPLETED,26192.0,13476.7,1.72,810.21
25,easy,12,08:43:24,08:43:26,08:50:40,COMPLETED,32539.0,7222.2,2.94,436.11
43,easy,11,08:51:04,08:51:04,08:51:17,COMPLETED,23582.0,211.7,0.81,13.32
10,medium,14,08:42:18,08:42:19,08:53:02,COMPLETED,39808.0,10723.9,1.32,644.68
11,hard,15,08:23:28,08:23:31,08:53:39,COMPLETED,30867.0,30130.7,3.73,1811.53
59,medium,14,08:22:22,08:22:24,08:53:45,COMPLETED,26925.0,31348.9,2.80,1883.68
56,medium,14,08:51:22,08:51:23,08:54:04,COMPLETED,25785.0,2677.2,1.56,162.07
20,hard,15,08:42:33,08:42:37,08:55:42,COMPLETED,37079.0,13071.5,4.78,789.01
65,medium,14,08:53:06,08:53:08,08:56:06,COMPLETED,35695.0,2964.3,2.82,180.51
63,easy,12,08:56:06,08:56:06,08:56:12,COMPLETED,27828.0,105.5,0.51,6.72
7,easy,11,08:56:41,08:56:43,08:56:55,COMPLETED,20926.0,206.2,2.34,14.61
35,medium,13,08:38:55,08:38:56,08:57:01,COMPLETED,38400.0,18095.5,1.06,1086.74
27,medium,14,08:46:39,08:46:44,08:57:07,COMPLETED,29618.0,10397.4,5.15,628.86
87,easy,12,08:57:24,08:57:26,08:57:56,COMPLETED,26684.0,514.6,2.26,32.97
66,easy,12,08:57:46,08:57:50,08:58:21,COMPLETED,28324.0,517.8,4.78,35.68
152,medium,14,09:00:30,09:00:31,09:01:27,COMPLETED,32471.0,933.2,1.21,57.02
109,medium,13,09:00:54,09:00:56,09:01:39,COMPLETED,27358.0,726.1,2.05,45.50
50,hard,15,08:22:18,08:22:18,09:01:45,COMPLETED,37654.0,39451.6,0.61,2367.66
