task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
115,easy,12,08:00:10,08:00:12,08:01:49,COMPLETED,25293.0,1619.4,2.08,99.23
77,medium,13,08:00:14,08:00:18,08:01:55,COMPLETED,31309.0,1614.3,4.49,101.31
19,easy,11,08:01:13,08:01:18,08:02:01,COMPLETED,26724.0,711.0,5.80,48.42
42,easy,11,08:03:00,08:03:01,08:03:14,COMPLETED,22421.0,205.1,1.92,14.05
82,medium,13,08:01:19,08:01:24,08:03:38,COMPLETED,27447.0,2226.4,5.87,139.43
93,medium,13,08:04:21,08:04:26,08:05:09,COMPLETED,24742.0,708.1,5.79,48.21
123,easy,12,08:04:35,08:04:38,08:05:15,COMPLETED,30118.0,606.8,3.94,40.32
23,easy,11,08:06:18,08:06:21,08:06:46,COMPLETED,30667.0,404.8,3.87,28.12
44,medium,14,08:03:11,08:03:14,08:07:52,COMPLETED,37334.0,4644.4,3.05,281.70
13,medium,13,08:04:23,08:04:26,08:08:53,COMPLETED,30542.0,4439.5,3.79,270.17
84,easy,11,08:09:34,08:09:35,08:09:47,COMPLETED,25353.0,204.4,1.69,13.87
112,medium,14,08:07:46,08:07:46,08:10:06,COMPLETED,31699.0,2328.1,0.60,140.14
72,easy,11,08:10:07,08:10:12,08:10:36,COMPLETED,39815.0,407.3,5.36,29.71
47,easy,11,08:11:00,08:11:01,08:11:07,COMPLETED,28175.0,103.8,1.09,7.22
1,medium,14,08:09:22,08:09:23,08:13:39,COMPLETED,27522.0,4264.3,1.46,257.26
6,medium,14,08:05:27,08:05:27,08:14:46,COMPLETED,30143.0,9315.2,0.42,559.27
61,medium,13,08:14:08,08:14:09,08:17:48,COMPLETED,34775.0,3653.9,1.72,220.90
91,easy,11,08:17:49,08:17:55,08:18:07,COMPLETED,27157.0,204.6,6.01,18.21
87,easy,11,08:20:19,08:20:21,08:20:33,COMPLETED,29714.0,205.4,2.16,14.38
36,easy,11,08:21:14,08:21:16,08:21:59,COMPLETED,26630.0,724.3,2.23,45.43
56,medium,13,08:21:05,08:21:10,08:22:18,COMPLETED,21884.0,1133.9,5.06,73.04
9,easy,12,08:21:56,08:21:59,08:22:36,COMPLETED,27460.0,618.8,3.43,40.47
28,medium,14,08:13:24,08:13:27,08:23:07,COMPLETED,31385.0,9667.5,3.11,583.11
124,medium,13,08:16:39,08:16:41,08:23:13,COMPLETED,35256.0,6523.5,2.92,394.28
34,easy,11,08:23:59,08:24:02,08:24:38,COMPLETED,28389.0,614.1,3.12,39.86
7,medium,13,08:22:53,08:22:54,08:24:57,COMPLETED,34387.0,2044.6,1.80,124.32
103,medium,14,08:18:16,08:18:19,08:25:22,COMPLETED,30515.0,7048.3,3.38,426.17
69,medium,14,08:16:25,08:16:29,08:26:11,COMPLETED,34818.0,9700.6,4.74,586.68
58,medium,14,08:22:53,08:22:54,08:26:11,COMPLETED,27832.0,3282.9,1.80,198.68
79,easy,11,08:26:08,08:26:11,08:26:17,COMPLETED,24096.0,104.7,3.68,9.86
21,easy,12,08:24:37,08:24:38,08:27:19,COMPLETED,26522.0,2682.4,1.86,162.67
11,easy,11,08:27:14,08:27:19,08:27:25,COMPLETED,27302.0,105.1,5.67,11.86
107,hard,15,08:05:08,08:05:09,08:27:50,COMPLETED,27391.0,22687.4,1.21,1362.43
67,medium,13,08:26:32,08:26:36,08:28:08,COMPLETED,34824.0,1541.6,4.44,96.85
113,medium,14,08:15:47,08:15:47,08:28:21,COMPLETED,30870.0,12565.9,0.24,754.11
98,easy,11,08:28:18,08:28:21,08:28:33,COMPLETED,25764.0,207.5,3.11,15.45
66,medium,13,08:28:02,08:28:02,08:30:36,COMPLETED,31733.0,2565.3,0.68,154.48
18,easy,11,08:30:25,08:30:30,08:30:36,COMPLETED,18366.0,105.8,5.29,11.48
99,easy,12,08:31:26,08:31:31,08:31:56,COMPLETED,25349.0,419.2,5.70,30.64
88,easy,12,08:31:42,08:31:44,08:31:56,COMPLETED,27890.0,214.7,2.00,14.64
31,easy,11,08:31:47,08:31:50,08:31:56,COMPLETED,24142.0,110.3,3.30,9.64
110,hard,15,08:01:20,08:01:24,08:32:02,COMPLETED,30994.0,30635.0,4.87,1842.96
46,easy,12,08:31:14,08:31:19,08:32:02,COMPLETED,26404.0,728.4,5.42,48.96
68,easy,12,08:29:05,08:29:10,08:34:25,COMPLETED,30410.0,5249.2,5.63,320.49
20,easy,11,08:33:54,08:33:54,08:34:37,COMPLETED,30265.0,727.0,0.47,43.77
60,medium,13,08:34:32,08:34:37,08:35:27,COMPLETED,26035.0,833.3,5.77,55.57
35,easy,12,08:36:00,08:36:04,08:36:29,COMPLETED,30503.0,421.6,4.87,29.91
8,medium,14,08:32:23,08:32:27,08:36:48,COMPLETED,30016.0,4357.1,4.63,265.77
39,medium,13,08:36:10,08:36:11,08:38:03,COMPLETED,28187.0,1877.2,1.11,113.55
100,medium,13,08:36:16,08:36:17,08:38:40,COMPLETED,32005.0,2392.9,1.30,144.70
64,easy,12,08:38:25,08:38:28,08:38:46,COMPLETED,29065.0,312.9,3.32,21.94
17,medium,14,08:25:01,08:25:03,08:38:53,COMPLETED,33095.0,13828.3,2.54,832.13
10,medium,13,08:38:03,08:38:03,08:40:00,COMPLETED,33252.0,1959.5,0.55,117.98
54,easy,11,08:40:34,08:40:37,08:40:44,COMPLETED,24090.0,106.0,3.96,10.16
74,medium,13,08:38:36,08:38:40,08:41:15,COMPLETED,28179.0,2575.4,4.70,159.08
32,easy,11,08:42:52,08:42:54,08:43:13,COMPLETED,26569.0,328.1,2.51,21.82
105,medium,14,08:42:24,08:42:29,08:44:04,COMPLETED,30943.0,1586.2,5.67,100.55
126,medium,14,08:27:06,08:27:07,08:44:10,COMPLETED,33189.0,17061.2,1.38,1024.90
102,medium,14,08:36:41,08:36:42,08:44:17,COMPLETED,31739.0,7585.4,1.43,456.25
111,easy,11,08:43:35,08:43:39,08:44:23,COMPLETED,30218.0,744.5,4.21,48.71
86,medium,13,08:43:04,08:43:07,08:44:36,COMPLETED,29436.0,1485.4,3.39,92.21
12,medium,13,08:40:55,08:40:56,08:44:55,COMPLETED,36504.0,3981.6,1.50,240.22
80,easy,12,08:44:12,08:44:17,08:45:07,COMPLETED,37592.0,845.9,5.25,55.76
25,medium,13,08:36:58,08:37:01,08:45:20,COMPLETED,32019.0,8319.7,3.34,502.31
122,medium,14,08:41:29,08:41:33,08:47:00,COMPLETED,24427.0,5447.5,4.71,331.45
45,easy,11,08:47:34,08:47:37,08:47:44,COMPLETED,30331.0,106.7,3.87,10.08
85,hard,15,08:17:05,08:17:06,08:47:50,COMPLETED,29946.0,30735.5,1.25,1845.30
16,medium,14,08:36:02,08:36:04,08:49:17,COMPLETED,28610.0,13208.9,2.87,795.33
83,medium,13,08:49:28,08:49:29,08:50:00,COMPLETED,30652.0,517.3,1.71,32.59
73,hard,15,08:31:59,08:32:02,08:51:21,COMPLETED,33055.0,19304.6,3.96,1162.07
37,medium,13,08:49:09,08:49:11,08:51:52,COMPLETED,23924.0,2687.1,2.12,163.18
40,medium,13,08:33:22,08:33:23,08:52:23,COMPLETED,27253.0,18999.9,1.37,1141.26
15,easy,11,08:52:09,08:52:10,08:52:35,COMPLETED,30717.0,419.3,1.80,26.76
90,hard,15,08:26:46,08:26:48,08:53:12,COMPLETED,37670.0,26401.4,2.94,1586.95
27,easy,12,08:53:34,08:53:37,08:53:56,COMPLETED,26227.0,315.0,3.84,22.56
71,easy,12,08:53:18,08:53:19,08:54:02,COMPLETED,27697.0,731.9,1.15,44.78
2,medium,13,08:53:17,08:53:19,08:54:27,COMPLETED,30604.0,1150.3,2.15,70.95
65,easy,11,08:54:58,08:54:59,08:55:12,COMPLETED,29777.0,216.2,1.53,14.17
14,medium,14,08:28:22,08:28:27,08:55:18,COMPLETED,35835.0,26856.6,5.29,1616.55
75,medium,14,08:53:21,08:53:25,08:56:34,COMPLETED,29123.0,3164.4,4.41,193.84
129,medium,14,08:53:05,08:53:06,08:56:41,COMPLETED,32977.0,3580.8,1.71,216.38
127,easy,12,08:56:07,08:56:09,08:57:13,COMPLETED,31860.0,1070.6,2.13,66.14
4,easy,12,08:56:30,08:56:34,08:57:19,COMPLETED,40661.0,750.6,4.84,49.53
29,medium,14,08:54:53,08:54:53,08:57:25,COMPLETED,33032.0,2553.9,0.11,152.93
95,medium,14,08:55:27,08:55:31,08:57:51,COMPLETED,30846.0,2338.6,4.34,144.35
22,easy,12,08:56:03,08:56:09,08:58:04,COMPLETED,29645.0,1921.1,6.13,121.10
78,hard,15,08:36:45,08:36:48,08:58:29,COMPLETED,35752.0,21678.7,3.77,1304.34
48,easy,12,08:58:36,08:58:42,08:58:48,COMPLETED,30562.0,114.1,6.01,12.55
120,easy,11,08:59:09,08:59:13,08:59:32,COMPLETED,26429.0,322.8,4.75,23.80
57,medium,14,08:52:29,08:52:29,08:59:51,COMPLETED,32294.0,7375.6,0.49,442.83
118,medium,13,08:55:22,08:55:24,08:59:51,COMPLETED,30228.0,4452.8,2.89,269.83
49,easy,12,08:58:38,08:58:42,09:00:17,COMPLETED,22257.0,1586.4,4.01,99.09
186,easy,11,09:01:01,09:01:06,09:01:19,COMPLETED,31212.0,211.3,5.64,18.08
259,easy,11,09:01:38,09:01:44,09:01:50,COMPLETED,24035.0,107.9,6.08,12.34
234,easy,12,09:01:19,09:01:19,09:02:15,COMPLETED,28803.0,939.1,0.08,56.24
128,hard,15,08:50:49,08:50:49,09:02:40,COMPLETED,33520.0,11839.4,0.91,711.14
41,medium,14,08:41:06,08:41:08,09:03:29,COMPLETED,28934.0,22351.8,2.86,1343.87
207,medium,13,09:02:03,09:02:08,09:03:42,COMPLETED,29245.0,1558.4,5.99,99.30
163,medium,13,09:02:28,09:02:33,09:04:07,COMPLETED,30779.0,1557.9,5.89,99.13
248,medium,13,09:02:37,09:02:40,09:04:19,COMPLETED,37000.0,1660.6,3.14,102.60
106,medium,14,08:38:06,08:38:09,09:04:44,COMPLETED,35027.0,26578.3,3.79,1598.39
104,hard,15,08:09:46,08:09:47,09:06:36,COMPLETED,31106.0,56804.0,1.87,3410.09
247,medium,13,09:06:22,09:06:23,09:07:44,COMPLETED,32153.0,1354.2,1.64,82.71
201,easy,11,09:08:07,09:08:09,09:08:15,COMPLETED,28990.0,107.6,2.55,8.81
30,hard,15,08:26:24,08:26:30,09:08:53,COMPLETED,32512.0,42383.4,6.13,2549.05
222,medium,14,09:06:03,09:06:05,09:09:05,COMPLETED,27399.0,3011.7,2.01,182.54
177,medium,13,09:04:06,09:04:07,09:09:43,COMPLETED,30336.0,5602.5,1.13,337.07
0,hard,15,08:19:06,08:19:08,09:10:01,COMPLETED,35601.0,50897.2,2.07,3055.87
33,hard,15,08:54:59,08:54:59,09:11:04,COMPLETED,34729.0,16076.4,0.53,965.03
180,easy,11,09:11:09,09:11:10,09:11:23,COMPLETED,23362.0,217.3,1.28,14.09
212,easy,11,09:12:14,09:12:20,09:12:26,COMPLETED,20100.0,116.1,6.07,12.51
53,hard,15,08:41:28,08:41:33,09:14:07,COMPLETED,29367.0,32558.2,5.71,1959.11
153,hard,15,09:06:55,09:07:01,09:14:25,COMPLETED,34745.0,7416.2,6.05,450.81
183,easy,11,09:14:20,09:14:25,09:14:32,COMPLETED,29634.0,109.3,5.81,12.10
257,medium,14,09:09:06,09:09:11,09:14:44,COMPLETED,27504.0,5552.0,5.75,338.70
216,medium,13,09:12:27,09:12:33,09:15:40,COMPLETED,24047.0,3132.9,6.10,193.85
52,hard,15,08:41:20,08:41:21,09:16:05,COMPLETED,27960.0,34744.7,1.27,2085.86
136,easy,12,09:14:34,09:14:38,09:16:12,COMPLETED,24863.0,1565.3,4.40,98.12
121,hard,15,08:35:35,08:35:40,09:16:18,COMPLETED,34575.0,40640.7,5.02,2443.38
184,medium,14,09:12:25,09:12:26,09:16:49,COMPLETED,29770.0,4388.0,1.51,264.59
70,hard,15,08:51:20,08:51:21,09:16:55,COMPLETED,35529.0,25581.8,1.07,1535.85
147,easy,11,09:16:56,09:17:02,09:17:20,COMPLETED,31971.0,318.4,6.12,24.99
237,medium,13,09:16:40,09:16:43,09:17:52,COMPLETED,26989.0,1154.6,3.30,72.37
158,medium,13,09:14:31,09:14:32,09:18:23,COMPLETED,31267.0,3860.0,1.10,232.50
178,easy,11,09:17:43,09:17:46,09:18:23,COMPLETED,29130.0,628.1,3.06,40.50
230,easy,11,09:19:17,09:19:20,09:19:39,COMPLETED,30636.0,326.4,3.05,22.26
143,easy,12,09:19:20,09:19:20,09:19:39,COMPLETED,29010.0,325.4,0.05,19.26
76,medium,14,08:59:24,08:59:26,09:20:11,COMPLETED,29633.0,20748.4,2.31,1247.03
50,medium,14,08:14:51,08:14:52,09:21:01,COMPLETED,43008.0,66152.1,1.40,3970.56
166,medium,13,09:07:12,09:07:13,09:21:01,COMPLETED,39424.0,13805.1,1.54,829.56
232,easy,12,09:19:36,09:19:39,09:21:01,COMPLETED,31532.0,1378.2,3.26,85.56
192,easy,12,09:20:33,09:20:36,09:21:27,COMPLETED,30634.0,852.5,3.38,54.14
188,medium,13,09:16:58,09:17:02,09:22:30,COMPLETED,24324.0,5476.4,4.12,332.58
148,easy,12,09:22:23,09:22:24,09:22:36,COMPLETED,26654.0,212.8,1.30,13.82
26,hard,15,08:53:43,08:53:44,09:25:19,COMPLETED,31939.0,31584.1,1.09,1896.03
62,hard,15,08:22:28,08:22:30,09:26:21,COMPLETED,27561.0,63853.0,2.32,3833.42
209,medium,14,09:09:09,09:09:11,09:26:27,COMPLETED,27588.0,17267.4,2.75,1038.71
130,easy,11,09:26:16,09:26:21,09:26:33,COMPLETED,23284.0,212.5,5.42,17.95
250,hard,15,09:13:37,09:13:42,09:26:46,COMPLETED,28285.0,13073.4,5.17,789.42
256,easy,11,09:26:50,09:26:52,09:26:58,COMPLETED,22870.0,108.4,2.66,8.94
132,hard,15,09:01:26,09:01:31,09:27:05,COMPLETED,28031.0,25562.6,5.58,1539.20
196,medium,13,09:25:47,09:25:50,09:27:05,COMPLETED,30262.0,1254.1,3.22,78.20
245,hard,15,09:01:26,09:01:31,09:27:48,COMPLETED,36319.0,26288.5,5.58,1582.81
224,medium,13,09:17:29,09:17:33,09:27:55,COMPLETED,32573.0,10362.3,4.52,626.04
185,medium,14,09:23:02,09:23:07,09:28:32,COMPLETED,33473.0,5413.9,5.96,330.52
51,hard,15,08:57:21,08:57:25,09:28:38,COMPLETED,31956.0,31217.4,4.93,1877.85
229,medium,13,09:27:55,09:27:55,09:28:38,COMPLETED,26647.0,734.3,0.04,43.85
170,medium,13,09:22:36,09:22:36,09:28:45,COMPLETED,35211.0,6142.2,0.82,369.13
119,medium,14,08:25:58,08:25:59,09:29:41,COMPLETED,30299.0,63699.9,1.24,3823.19
116,hard,15,08:14:47,08:14:52,09:29:47,COMPLETED,35396.0,74917.2,5.40,4500.41
125,hard,15,08:56:47,08:56:47,09:30:38,COMPLETED,35545.0,33845.4,0.64,2031.10
198,easy,12,09:29:16,09:29:16,09:30:50,COMPLETED,31244.0,1579.2,0.33,94.90
145,medium,13,09:31:10,09:31:16,09:31:54,COMPLETED,23957.0,638.1,6.02,44.09
117,hard,15,08:27:36,08:27:38,09:32:57,COMPLETED,32812.0,65334.4,2.12,3921.91
242,medium,13,09:32:49,09:32:51,09:33:36,COMPLETED,28118.0,760.0,2.62,47.64
