task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
24,hard,15,08:00:28,08:00:30,08:06:35,COMPLETED,32368.0,6116.5,2.16,367.76
9,medium,14,08:01:09,08:06:43,08:08:25,COMPLETED,29483.0,1716.6,334.18,436.85
3,medium,13,08:01:47,08:08:32,08:09:43,COMPLETED,25328.0,1185.5,405.20,476.03
19,medium,14,08:03:46,08:09:49,08:17:21,COMPLETED,42729.04918404279,7545.5,363.35,815.08
4,hard,15,08:04:34,08:17:28,08:24:30,COMPLETED,36662.0,7050.7,774.12,1196.81
17,easy,11,08:05:02,08:24:37,08:25:40,COMPLETED,26446.0,1060.8,1175.18,1238.63
5,easy,11,08:05:33,08:25:46,08:26:02,COMPLETED,27715.250830332807,262.4,1213.85,1229.42
8,easy,11,08:07:54,08:26:08,08:26:36,COMPLETED,25973.302322238564,465.2,1094.62,1122.35
14,medium,14,08:11:22,08:26:42,08:30:13,COMPLETED,39798.0,3530.4,920.56,1131.47
22,easy,12,08:13:57,08:30:20,08:31:45,COMPLETED,21824.0,1412.5,983.51,1068.03
10,medium,14,08:17:13,08:31:51,08:33:57,COMPLETED,30940.0,2116.1,878.29,1004.94
29,hard,15,08:17:43,08:34:04,08:39:05,COMPLETED,36037.0,5046.1,981.28,1282.93
0,easy,11,08:21:21,08:39:13,08:40:13,COMPLETED,25779.0,1015.7,1072.09,1132.55
28,easy,12,08:22:21,08:40:20,08:41:02,COMPLETED,32383.0,703.9,1079.07,1121.09
18,medium,14,08:22:44,08:41:08,08:44:22,COMPLETED,39873.0,3239.5,1104.33,1298.40
21,medium,14,08:28:04,08:44:28,08:47:47,COMPLETED,41122.0,3324.0,984.72,1183.82
25,easy,12,08:28:44,08:47:54,08:49:05,COMPLETED,23245.0,1188.7,1150.19,1221.14
16,easy,12,08:29:43,08:49:11,08:49:40,COMPLETED,27146.660552063484,481.4,1168.54,1197.19
6,easy,11,08:31:29,08:49:46,08:50:07,COMPLETED,31312.18212412957,359.0,1097.45,1118.85
2,medium,14,08:32:11,08:50:14,08:52:20,COMPLETED,31006.0,2119.1,1083.06,1209.60
12,easy,11,08:36:41,08:52:27,08:53:06,COMPLETED,24315.234305401296,667.1,946.23,985.68
1,easy,12,08:36:48,08:53:13,08:53:36,COMPLETED,30182.15122249612,393.9,985.29,1008.41
7,medium,13,08:40:56,08:53:42,08:55:18,COMPLETED,29672.0,1611.4,766.97,862.83
20,easy,12,08:42:29,08:55:25,08:56:30,COMPLETED,25828.088046631063,1078.2,776.70,841.15
13,easy,12,08:43:37,08:56:36,08:57:22,COMPLETED,30420.127592422767,776.5,779.41,825.74
23,easy,12,08:45:04,08:57:29,08:58:21,COMPLETED,23006.624076686043,879.1,745.02,797.54
15,easy,11,08:52:40,08:58:27,08:59:07,COMPLETED,26874.89262843441,666.0,347.79,387.49
11,easy,11,08:54:19,08:59:13,08:59:35,COMPLETED,24741.899404823376,364.1,294.78,316.45
27,easy,12,08:56:01,08:59:41,09:00:22,COMPLETED,30355.484209022252,677.4,220.65,261.07
26,easy,11,08:58:56,09:00:28,09:00:56,COMPLETED,25835.709657901964,468.2,92.32,120.22
33,easy,11,09:00:03,09:01:02,09:01:18,COMPLETED,28820.88828301658,268.0,59.43,75.33
42,medium,14,09:00:31,09:01:24,09:03:30,COMPLETED,31992.0,2108.3,53.54,179.73
37,medium,14,09:01:05,09:03:37,09:06:21,COMPLETED,30738.0,2739.3,152.05,316.05
56,easy,11,09:03:13,09:06:27,09:06:50,COMPLETED,29378.22590078054,390.7,194.45,217.40
47,hard,15,09:03:51,09:06:56,09:14:11,COMPLETED,37077.0,7260.4,185.93,620.37
36,easy,11,09:05:14,09:14:18,09:15:31,COMPLETED,25147.680106865522,1212.7,544.59,617.14
38,medium,13,09:06:31,09:15:37,09:17:00,COMPLETED,31300.0,1401.8,546.37,629.64
57,easy,12,09:09:09,09:17:07,09:18:02,COMPLETED,33188.16034932147,921.2,478.52,533.42
40,medium,13,09:13:21,09:18:08,09:20:14,COMPLETED,25607.0,2103.2,287.82,413.61
46,easy,11,09:15:58,09:20:21,09:20:42,COMPLETED,22447.9055801101,369.5,263.05,284.95
34,medium,13,09:16:21,09:20:49,09:22:07,COMPLETED,36742.0,1301.4,268.25,346.12
32,easy,12,09:17:52,09:22:13,09:23:11,COMPLETED,23662.03765126569,972.7,261.41,319.55
30,medium,14,09:18:16,09:23:17,09:27:36,COMPLETED,31202.439313462128,4319.6,301.80,560.67
43,medium,14,09:19:54,09:27:43,09:29:50,COMPLETED,28960.0,2147.3,469.00,596.87
54,easy,11,09:21:18,09:29:57,09:30:28,COMPLETED,29502.84966429862,528.1,519.89,550.98
39,medium,14,09:27:57,09:30:35,09:33:26,COMPLETED,33308.19108568976,2854.2,158.61,329.56
49,easy,11,09:29:32,09:33:32,09:34:36,COMPLETED,33025.98046595135,1060.5,240.90,304.33
52,medium,14,09:32:22,09:34:42,09:36:49,COMPLETED,28889.0,2134.3,140.55,267.84
51,easy,12,09:36:23,09:36:56,09:37:45,COMPLETED,29018.812057241263,810.6,33.64,82.02
