task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
51,easy,11,08:00:05,08:00:06,08:01:01,COMPLETED,30350.0,914.3,1.45,56.29
63,easy,11,08:00:05,08:00:06,08:01:07,COMPLETED,23983.0,1015.1,1.45,62.36
5,easy,12,08:00:34,08:00:37,08:01:31,COMPLETED,25676.0,909.5,3.08,57.62
34,easy,11,08:01:23,08:01:25,08:01:37,COMPLETED,24810.0,202.9,2.53,14.68
61,easy,12,08:00:08,08:00:12,08:02:26,COMPLETED,25686.0,2219.5,4.85,138.00
18,medium,13,08:00:00,08:00:00,08:02:32,COMPLETED,27135.0,2534.0,0.07,152.06
67,medium,13,08:02:29,08:02:32,08:04:02,COMPLETED,24312.0,1511.5,3.06,93.71
66,easy,11,08:03:51,08:03:56,08:04:33,COMPLETED,24859.0,606.9,5.63,42.01
52,medium,14,08:00:10,08:00:12,08:06:21,COMPLETED,37215.0,6149.8,2.85,371.86
53,easy,12,08:08:53,08:08:58,08:09:29,COMPLETED,33508.0,505.4,5.83,36.10
68,medium,13,08:09:45,08:09:47,08:11:36,COMPLETED,28711.0,1823.4,2.27,111.64
56,medium,14,08:05:00,08:05:03,08:11:48,COMPLETED,38094.0,6759.5,3.23,408.75
17,hard,15,08:11:18,08:11:18,08:13:13,COMPLETED,28230.0,1918.4,0.40,115.42
4,easy,12,08:13:09,08:13:13,08:14:07,COMPLETED,30847.0,907.8,4.42,58.86
8,medium,13,08:14:57,08:15:02,08:16:45,COMPLETED,28331.0,1714.1,5.20,108.00
36,medium,13,08:02:11,08:02:13,08:17:39,COMPLETED,33904.0,15431.8,2.89,928.78
10,easy,12,08:17:28,08:17:33,08:17:45,COMPLETED,27327.0,204.9,5.65,17.87
3,medium,14,08:10:40,08:10:41,08:18:46,COMPLETED,31483.0,8078.7,1.92,486.60
