task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
43,hard,15,08:06:55,08:06:57,08:19:22,COMPLETED,27583.0,12430.7,2.06,747.87
61,hard,15,08:12:33,08:12:37,08:20:42,COMPLETED,31044.0,8081.9,4.82,489.68
46,hard,15,08:08:47,08:08:52,08:21:57,COMPLETED,31898.0,13096.9,5.01,790.75
16,hard,15,08:15:50,08:15:54,08:25:10,COMPLETED,29917.0,9274.9,4.37,560.72
51,hard,15,08:04:17,08:04:20,08:26:19,COMPLETED,32782.0,21986.2,3.10,1322.25
36,hard,15,08:24:50,08:24:51,08:29:24,COMPLETED,24221.0,4541.5,1.89,274.25
21,hard,15,08:21:39,08:21:45,08:34:45,COMPLETED,30819.0,13006.8,6.13,786.44
31,hard,15,08:30:11,08:30:13,08:38:54,COMPLETED,35318.0,8690.9,2.57,523.82
2,hard,15,08:04:55,08:04:56,08:39:19,COMPLETED,32149.0,34394.4,1.29,2064.93
32,hard,15,08:23:38,08:23:43,08:40:22,COMPLETED,25987.0,16649.6,5.30,1004.17
64,hard,15,08:39:56,08:39:57,08:46:37,COMPLETED,35407.0,6675.5,1.33,401.56
5,hard,15,08:12:12,08:12:13,08:48:25,COMPLETED,38700.0,36200.4,1.34,2173.26
13,hard,15,08:40:36,08:40:40,08:51:09,COMPLETED,34040.0,10483.9,4.77,633.62
4,hard,15,08:27:12,08:27:14,08:52:37,COMPLETED,32082.0,25373.7,2.81,1525.11
48,hard,15,08:29:57,08:30:01,08:52:43,COMPLETED,31108.0,22705.0,4.21,1366.39
45,hard,15,08:07:30,08:07:33,08:58:42,COMPLETED,34425.0,51159.6,3.36,3072.89
59,hard,15,08:35:11,08:35:16,08:59:02,COMPLETED,29078.0,23772.0,5.34,1431.30
7,hard,15,08:47:17,08:47:21,09:01:35,COMPLETED,34425.0,14236.3,4.69,858.56
15,hard,15,08:10:50,08:10:53,09:03:16,COMPLETED,31235.0,52379.9,3.75,3146.49
18,hard,15,08:05:51,08:05:56,09:03:29,COMPLETED,31325.0,57540.6,5.66,3458.08
0,hard,15,08:31:38,08:31:39,09:10:44,COMPLETED,29174.0,39077.6,1.94,2346.40
66,hard,15,08:44:32,08:44:37,09:13:18,COMPLETED,26815.0,28686.2,5.07,1726.06
40,hard,15,08:37:28,08:37:32,09:13:30,COMPLETED,34039.0,35964.8,4.92,2162.67
28,hard,15,08:54:59,08:55:00,09:18:21,COMPLETED,28807.0,23346.8,1.77,1402.25
8,hard,15,08:44:48,08:44:49,09:21:15,COMPLETED,32880.0,36432.4,1.56,2187.25
23,hard,15,08:00:47,08:00:48,09:25:13,COMPLETED,43936.0,84419.3,1.23,5066.38
27,hard,15,08:14:46,08:14:46,09:28:04,COMPLETED,32184.0,73293.3,0.85,4398.38
68,hard,15,08:49:54,08:49:54,09:29:01,COMPLETED,33607.0,39125.6,0.04,2347.41
3,hard,15,08:35:48,08:35:53,09:30:31,COMPLETED,32102.0,54632.0,5.50,3283.22
57,hard,15,08:52:00,08:52:05,09:30:44,COMPLETED,33478.0,38648.2,5.84,2324.43
39,hard,15,08:09:45,08:09:46,09:32:02,COMPLETED,32568.0,82258.3,1.71,4937.15
120,hard,15,09:09:13,09:09:15,09:32:15,COMPLETED,27232.0,22998.4,2.78,1382.31
33,hard,15,08:38:35,08:38:36,09:35:16,COMPLETED,28972.0,56672.3,1.15,3401.29
38,hard,15,08:58:59,08:59:02,09:40:33,COMPLETED,30007.0,41515.8,3.30,2494.08
58,hard,15,08:34:17,08:34:20,09:43:42,COMPLETED,30543.0,69373.5,3.64,4165.95
107,hard,15,09:12:56,09:12:59,09:44:20,COMPLETED,29861.0,31369.7,3.01,1884.98
49,hard,15,08:12:32,08:12:37,09:44:27,COMPLETED,25975.0,91825.7,5.82,5515.30
71,hard,15,09:13:35,09:13:36,09:45:11,COMPLETED,35773.0,31579.8,2.00,1896.57
98,hard,15,09:20:42,09:20:42,09:45:24,COMPLETED,33252.0,24699.5,0.52,1482.27
34,hard,15,08:44:52,08:44:56,09:45:55,COMPLETED,26580.0,61000.7,4.01,3663.92
52,hard,15,08:31:13,08:31:15,09:48:30,COMPLETED,30109.0,77255.1,2.21,4637.42
70,hard,15,09:03:38,09:03:41,09:48:30,COMPLETED,28726.0,44815.5,3.69,2692.42
35,hard,15,08:44:07,08:44:12,09:48:36,COMPLETED,33692.0,64417.1,5.13,3869.78
19,hard,15,08:02:16,08:02:19,09:51:59,COMPLETED,30555.0,109666.3,3.57,6583.53
10,hard,15,08:09:32,08:09:34,09:52:05,COMPLETED,31072.0,102523.0,2.48,6153.86
129,hard,15,09:28:34,09:44:27,09:56:09,COMPLETED,30647.0,11703.1,953.30,1655.01
75,hard,15,09:31:21,09:45:17,10:01:54,COMPLETED,31834.0,16620.8,836.90,1833.89
22,hard,15,08:15:44,08:15:48,10:05:05,COMPLETED,38940.0,109280.6,4.22,6561.00
116,hard,15,09:12:48,09:12:52,10:05:18,COMPLETED,31888.0,52425.6,4.67,3150.03
105,hard,15,09:26:13,09:30:51,10:08:37,COMPLETED,32567.0,37784.3,278.00,2544.84
93,hard,15,09:09:25,09:09:28,10:12:34,COMPLETED,30618.0,63108.0,3.38,3789.69
132,hard,15,09:35:39,09:56:15,10:15:25,COMPLETED,31103.0,19174.2,1236.59,2386.77
78,hard,15,09:25:01,09:30:37,10:15:38,COMPLETED,30136.0,45014.7,336.79,3037.46
30,hard,15,08:28:36,08:28:41,10:16:23,COMPLETED,31428.0,107709.5,5.04,6467.54
136,hard,15,09:31:34,09:45:30,10:18:19,COMPLETED,32247.0,32812.9,836.60,2805.12
79,hard,15,09:04:58,09:05:03,10:19:09,COMPLETED,38584.0,74114.9,5.26,4451.99
44,hard,15,08:12:01,08:12:07,10:22:29,COMPLETED,32477.0,130366.7,6.11,7828.10
126,hard,15,09:11:07,09:11:10,10:23:00,COMPLETED,31594.0,71845.4,3.13,4313.71
88,hard,15,09:21:01,09:25:19,10:24:54,COMPLETED,28550.0,59584.3,258.70,3833.58
24,hard,15,08:34:34,08:34:39,10:25:26,COMPLETED,34696.0,110784.6,5.20,6652.20
101,hard,15,09:05:57,09:05:59,10:26:16,COMPLETED,35475.0,80281.8,2.99,4819.75
90,hard,15,09:27:57,09:40:39,10:28:31,COMPLETED,33328.0,47873.9,762.41,3634.52
138,hard,15,09:32:02,09:48:36,10:30:28,COMPLETED,33617.0,41860.1,994.78,3506.03
121,hard,15,09:43:44,10:16:29,10:36:31,COMPLETED,30666.0,20030.7,1965.86,3167.38
119,hard,15,09:27:36,09:35:22,10:36:44,COMPLETED,34642.0,61357.7,466.88,4148.15
80,hard,15,09:46:47,10:19:16,10:37:09,COMPLETED,33662.0,17889.8,1949.34,3022.46
69,hard,15,08:57:11,08:57:13,10:40:47,COMPLETED,31995.0,103575.5,2.44,6216.78
54,hard,15,08:16:47,08:16:49,10:42:05,COMPLETED,38880.0,145268.1,2.55,8718.60
1,hard,15,08:17:04,08:17:07,10:43:10,COMPLETED,27771.0,146036.7,3.96,8766.11
115,hard,15,09:15:15,09:15:17,10:44:08,COMPLETED,35581.0,88844.4,2.87,5333.40
113,hard,15,09:44:55,10:18:25,10:45:24,COMPLETED,28040.0,26983.8,2010.46,3629.26
72,hard,15,09:32:10,09:48:36,10:49:31,COMPLETED,31192.0,60912.8,986.78,4641.46
91,hard,15,09:51:38,10:37:15,10:49:37,COMPLETED,30977.0,12372.0,2737.79,3479.79
122,hard,15,09:03:31,09:03:35,10:52:03,COMPLETED,31724.0,108470.8,4.36,6512.48
47,hard,15,08:22:03,08:22:04,10:53:19,COMPLETED,29192.0,151258.1,1.04,9076.49
131,hard,15,09:34:06,09:48:43,10:54:41,COMPLETED,29291.0,65978.3,877.47,4835.90
53,hard,15,08:42:26,08:42:26,10:55:20,COMPLETED,36288.0,132908.4,0.46,7974.84
65,hard,15,08:55:25,08:55:25,11:00:32,COMPLETED,28158.0,125116.5,0.82,7507.72
117,hard,15,09:24:53,09:29:07,11:04:03,COMPLETED,37106.0,94937.2,254.76,5950.76
99,hard,15,09:49:09,10:26:23,11:04:03,COMPLETED,35790.0,37684.9,2234.08,4494.76
73,hard,15,09:48:46,10:25:00,11:10:04,COMPLETED,29945.0,45061.5,2174.90,4878.34
76,hard,15,09:55:24,10:45:30,11:10:29,COMPLETED,31684.0,24991.7,3006.58,4505.79
124,hard,15,09:20:57,09:21:21,11:11:01,COMPLETED,32398.0,109664.9,24.80,6604.57
111,hard,15,09:26:37,09:32:08,11:11:58,COMPLETED,36189.0,99830.9,331.69,6321.41
106,hard,15,09:40:28,10:12:41,11:13:33,COMPLETED,31138.0,60873.2,1933.02,5585.23
83,hard,15,09:49:03,10:25:32,11:17:44,COMPLETED,35873.0,52205.3,2189.53,5321.61
133,hard,15,09:52:08,10:42:11,11:18:22,COMPLETED,29461.0,36182.6,3003.93,5174.65
180,hard,15,10:05:33,11:11:07,11:20:29,COMPLETED,29187.0,9358.4,3934.90,4496.03
74,hard,15,09:19:55,09:19:57,11:21:32,COMPLETED,36455.0,121576.8,2.89,7297.38
42,hard,15,08:24:09,08:24:14,11:21:57,COMPLETED,30280.0,177720.7,5.48,10668.68
189,hard,15,10:01:40,11:04:10,11:22:04,COMPLETED,26485.0,17901.0,3750.33,4824.07
85,hard,15,09:49:14,10:28:38,11:24:29,COMPLETED,30042.0,55865.8,2364.06,5715.78
77,hard,15,09:17:41,09:17:43,11:26:12,COMPLETED,32595.0,128495.1,2.11,7711.62
104,hard,15,09:58:05,10:53:25,11:28:15,COMPLETED,37662.0,34836.8,3320.85,5410.60
174,hard,15,10:06:28,11:12:04,11:32:19,COMPLETED,37836.0,20243.9,3936.74,5151.11
82,hard,15,09:56:07,10:49:37,11:35:16,COMPLETED,41772.0,45649.9,3210.79,5949.55
134,hard,15,09:41:05,10:15:32,11:38:29,COMPLETED,33007.0,82966.8,2067.10,7044.83
103,hard,15,09:50:39,10:36:37,11:39:27,COMPLETED,28978.0,62841.5,2758.77,6528.89
130,hard,15,09:37:29,10:05:11,11:42:09,COMPLETED,27968.0,96966.1,1662.54,7480.35
112,hard,15,09:54:57,10:44:14,11:43:06,COMPLETED,30513.0,58863.2,2957.73,6489.33
194,hard,15,10:01:37,11:00:39,11:43:12,COMPLETED,33822.0,42564.6,3542.05,6095.66
127,hard,15,09:28:13,09:43:49,11:46:47,COMPLETED,33472.0,122972.3,936.28,8314.48
153,hard,15,10:09:14,11:26:19,11:47:52,COMPLETED,33943.0,21555.9,4625.18,5918.10
157,hard,15,10:08:38,11:24:36,11:53:39,COMPLETED,35332.0,29061.1,4558.18,6301.58
193,hard,15,10:01:03,10:55:27,11:53:52,COMPLETED,30137.0,58418.2,3264.39,6769.27
197,hard,15,10:06:36,11:13:39,11:53:52,COMPLETED,34892.0,40216.2,4023.55,6436.27
125,hard,15,09:39:51,10:08:44,11:57:46,COMPLETED,31906.0,109035.2,1733.16,8275.12
137,hard,15,09:50:48,10:36:50,11:58:36,COMPLETED,34124.0,81776.1,2762.48,7668.86
14,hard,15,08:24:45,08:24:45,11:58:43,COMPLETED,32671.0,213962.6,0.52,12838.20
141,hard,15,10:25:07,11:53:45,12:00:49,COMPLETED,30277.0,7070.5,5318.92,5742.85
165,hard,15,10:07:38,11:20:35,12:01:02,COMPLETED,31164.0,40456.4,4377.46,6804.59
175,hard,15,10:20:05,11:46:53,12:02:44,COMPLETED,35721.0,15840.4,5208.85,6159.02
207,hard,15,10:10:44,11:28:22,12:04:06,COMPLETED,28941.0,35746.2,4658.26,6802.77
102,hard,15,09:53:00,10:43:16,12:08:40,COMPLETED,35647.0,85405.8,3016.69,8140.85
86,hard,15,09:34:08,09:52:05,12:10:41,COMPLETED,33103.0,138592.6,1077.86,9393.26
178,hard,15,10:17:50,11:42:15,12:11:32,COMPLETED,30565.0,29286.7,5065.70,6822.63
56,hard,15,08:13:43,08:13:45,12:12:43,COMPLETED,44754.0,238973.4,2.50,14340.87
97,hard,15,09:24:24,09:28:10,12:12:43,COMPLETED,31751.0,164555.5,226.76,10099.87
150,hard,15,10:26:00,11:53:58,12:12:56,COMPLETED,30349.0,18976.5,5278.65,6416.81
11,hard,15,08:09:29,08:09:34,12:13:22,COMPLETED,36036.0,243804.0,5.48,14633.69
96,hard,15,09:42:16,10:15:44,12:15:12,COMPLETED,34756.0,119462.6,2008.78,9176.32
