task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
0,easy,12,08:07:31,08:07:31,08:08:19,COMPLETED,28814.0,804.8,0.67,48.94
9,easy,11,08:08:46,08:08:50,08:09:26,COMPLETED,33621.0,603.9,4.07,40.28
10,easy,12,08:04:11,08:04:12,08:09:38,COMPLETED,37336.0,5431.0,1.51,327.36
15,easy,11,08:12:11,08:12:15,08:12:27,COMPLETED,27559.0,202.4,4.10,16.21
4,medium,13,08:13:55,08:13:57,08:14:52,COMPLETED,26397.0,909.3,2.85,57.35
12,easy,12,08:17:25,08:17:29,08:19:17,COMPLETED,32747.0,1811.6,4.25,112.92
1,hard,15,08:08:11,08:08:13,08:19:36,COMPLETED,28039.0,11369.6,2.87,685.03
6,easy,11,08:18:57,08:18:59,08:19:36,COMPLETED,25406.0,605.0,2.77,39.03
19,medium,13,08:11:28,08:11:32,08:23:43,COMPLETED,34327.0,12171.5,4.79,735.03
14,easy,11,08:28:00,08:28:02,08:28:08,COMPLETED,20366.0,103.2,2.23,8.38
17,medium,14,08:27:52,08:27:56,08:32:27,COMPLETED,32045.0,4527.4,4.16,275.78
16,easy,12,08:31:51,08:31:51,08:32:51,COMPLETED,32863.0,1007.1,0.51,60.92
3,easy,12,08:33:10,08:33:10,08:33:28,COMPLETED,29877.0,302.5,0.01,18.14
7,medium,13,08:23:40,08:23:43,08:34:22,COMPLETED,32798.0,10656.6,3.03,642.41
13,easy,11,08:35:00,08:35:04,08:35:16,COMPLETED,35274.0,201.9,4.58,16.68
8,medium,14,08:39:33,08:39:35,08:53:53,COMPLETED,28540.0,14287.2,2.81,860.02
11,medium,13,08:44:54,08:44:55,08:54:17,COMPLETED,27936.0,9362.1,1.44,563.15
2,hard,15,08:13:08,08:13:09,09:00:13,COMPLETED,26736.0,47062.0,1.47,2825.18
22,easy,11,09:04:36,09:04:38,09:04:50,COMPLETED,24787.0,201.9,2.36,14.46
20,medium,13,09:05:28,09:05:32,09:07:03,COMPLETED,28512.0,1507.4,4.64,95.07
24,easy,12,09:08:46,09:08:51,09:09:15,COMPLETED,21407.0,403.3,5.76,29.93
34,easy,12,09:09:25,09:09:28,09:09:40,COMPLETED,27777.0,202.9,3.01,15.16
38,medium,13,09:09:27,09:09:28,09:11:22,COMPLETED,28517.0,1914.7,1.01,115.88
33,medium,13,09:07:44,09:07:45,09:13:54,COMPLETED,33456.0,6146.5,1.28,370.05
31,medium,13,09:11:48,09:11:53,09:14:00,COMPLETED,26995.0,2117.0,5.10,132.11
32,easy,12,09:13:43,09:13:47,09:14:00,COMPLETED,24453.0,202.8,4.98,17.11
21,easy,12,09:17:11,09:17:12,09:17:55,COMPLETED,31271.0,705.7,1.83,44.10
36,easy,11,09:17:47,09:17:49,09:17:55,COMPLETED,26037.0,102.8,2.03,8.10
28,medium,13,09:17:51,09:17:55,09:21:14,COMPLETED,25824.0,3326.0,4.10,203.63
39,easy,12,09:18:47,09:18:49,09:21:20,COMPLETED,40236.0,2520.7,2.52,153.72
