task_id,difficulty,n,arrival_sim,start_sim,end_sim,status,cost,real_duration_sec,waiting_time_mili_sec,time_in_system_mili_sec
2,easy,11,08:07:23,08:07:24,08:08:22,COMPLETED,24960.0,1010.1,1.77,59.93
12,medium,14,08:07:24,08:08:31,08:11:03,COMPLETED,32091.0,2543.7,67.42,219.73
1,medium,14,08:21:09,08:21:11,08:23:38,COMPLETED,29814.0,2480.9,2.08,149.96
6,medium,14,08:23:56,08:23:57,08:26:04,COMPLETED,30096.0,2117.1,2.00,128.72
3,easy,12,08:27:09,08:27:11,08:28:15,COMPLETED,22762.02836352917,1070.5,2.13,66.11
7,hard,15,08:29:31,08:29:33,08:33:01,COMPLETED,29063.0,3477.9,2.49,210.80
0,easy,12,08:32:25,08:33:08,08:34:07,COMPLETED,29785.641545575203,986.3,43.19,102.14
4,easy,12,08:36:29,08:36:31,08:37:53,COMPLETED,25427.0,1374.7,2.60,84.87
13,hard,15,08:36:35,08:38:00,08:43:03,COMPLETED,31105.0,5067.4,85.11,388.80
9,hard,15,08:43:35,08:43:40,08:50:36,COMPLETED,32407.0,6945.7,5.23,421.41
5,easy,12,08:45:53,08:50:42,08:51:48,COMPLETED,28665.0,1096.2,290.00,355.53
10,easy,12,08:48:51,08:51:54,08:52:35,COMPLETED,25872.0,675.4,183.80,224.09
8,hard,15,08:50:14,08:52:41,09:03:03,COMPLETED,27655.0,10375.4,147.34,769.52
11,easy,11,08:50:48,09:03:09,09:04:13,COMPLETED,32350.61696773726,1062.7,741.89,805.44
14,medium,13,08:55:57,09:04:19,09:06:24,COMPLETED,30724.0,2094.5,502.68,627.94
26,medium,14,09:02:29,09:06:31,09:10:03,COMPLETED,30537.18072714906,3550.0,242.38,454.40
24,hard,15,09:15:00,09:15:04,09:20:56,COMPLETED,38007.404032929946,5880.6,4.95,356.62
16,easy,11,09:21:02,09:21:03,09:22:02,COMPLETED,28847.088259047054,982.1,1.83,60.12
22,easy,12,09:21:25,09:22:08,09:22:29,COMPLETED,26306.84620451069,349.1,43.80,64.39
20,easy,12,09:29:12,09:29:12,09:30:16,COMPLETED,26335.0,1084.4,0.45,64.69
25,hard,15,09:33:51,09:33:53,09:41:26,COMPLETED,27089.0,7543.9,2.95,455.03
19,easy,11,09:34:19,09:41:32,09:42:24,COMPLETED,32915.0,870.4,433.61,485.63
